turkid,condition,replicate,startdate,enddate,week,Content,Duration,Frequency,Location,choicestimes
59ada0805ea0f30001281732,Increasing,1,12:13:31 AM,12:14:55 AM,4,0,1,0,2,12:14:12 AM
59ada0805ea0f30001281732,Increasing,1,12:13:31 AM,12:14:55 AM,5,0,1,1,1,12:14:19 AM
59ada0805ea0f30001281732,Increasing,1,12:13:31 AM,12:14:55 AM,6,0,2,0,1,12:14:24 AM
59ada0805ea0f30001281732,Increasing,1,12:13:31 AM,12:14:55 AM,7,1,2,0,1,12:14:30 AM
59ada0805ea0f30001281732,Increasing,1,12:13:31 AM,12:14:55 AM,8,1,0,1,1,12:14:49 AM
59ce4b5519d3170001b1d4cb,Increasing,2,12:29:45 AM,12:32:07 AM,1,0,0,0,0,12:30:06 AM
59ce4b5519d3170001b1d4cb,Increasing,2,12:29:45 AM,12:32:07 AM,2,0,3,0,2,12:30:28 AM
59ce4b5519d3170001b1d4cb,Increasing,2,12:29:45 AM,12:32:07 AM,3,1,1,1,1,12:30:49 AM
59ce4b5519d3170001b1d4cb,Increasing,2,12:29:45 AM,12:32:07 AM,4,1,1,2,0,12:31:05 AM
59ce4b5519d3170001b1d4cb,Increasing,2,12:29:45 AM,12:32:07 AM,5,2,1,1,2,12:31:16 AM
59ce4b5519d3170001b1d4cb,Increasing,2,12:29:45 AM,12:32:07 AM,6,1,2,1,2,12:31:26 AM
59ce4b5519d3170001b1d4cb,Increasing,2,12:29:45 AM,12:32:07 AM,7,1,2,1,1,12:31:40 AM
59ce4b5519d3170001b1d4cb,Increasing,2,12:29:45 AM,12:32:07 AM,8,0,2,1,1,12:31:54 AM
59d4b503e59146000112e521,Flat,0,12:34:10 AM,12:37:37 AM,1,0,0,0,0,12:06:58 AM
59d4b503e59146000112e521,Flat,0,12:34:10 AM,12:37:37 AM,2,0,1,0,0,12:07:53 AM
59d4b503e59146000112e521,Flat,0,12:34:10 AM,12:37:37 AM,3,0,2,0,0,12:08:40 AM
59d4b503e59146000112e521,Flat,0,12:34:10 AM,12:37:37 AM,4,0,3,0,0,12:08:59 AM
59d4b503e59146000112e521,Flat,0,12:34:10 AM,12:37:37 AM,5,0,2,1,0,12:09:22 AM
59d4b503e59146000112e521,Flat,0,12:34:10 AM,12:37:37 AM,6,1,2,1,0,12:09:36 AM
59d4b503e59146000112e521,Flat,0,12:34:10 AM,12:37:37 AM,7,2,2,1,0,12:09:46 AM
59d4b503e59146000112e521,Flat,0,12:34:10 AM,12:37:37 AM,8,0,2,1,1,12:10:00 AM
59dd90f6e75b450001a68dac,Flat,3,12:24:16 AM,12:27:30 AM,1,2,3,2,0,12:24:39 AM
59dd90f6e75b450001a68dac,Flat,3,12:24:16 AM,12:27:30 AM,2,2,0,0,0,12:25:17 AM
59dd90f6e75b450001a68dac,Flat,3,12:24:16 AM,12:27:30 AM,3,0,3,1,2,12:25:43 AM
59dd90f6e75b450001a68dac,Flat,3,12:24:16 AM,12:27:30 AM,4,1,2,0,0,12:26:10 AM
59dd90f6e75b450001a68dac,Flat,3,12:24:16 AM,12:27:30 AM,5,0,1,1,2,12:26:31 AM
59dd90f6e75b450001a68dac,Flat,3,12:24:16 AM,12:27:30 AM,6,0,2,1,0,12:26:51 AM
59dd90f6e75b450001a68dac,Flat,3,12:24:16 AM,12:27:30 AM,7,0,1,2,2,12:27:09 AM
59dd90f6e75b450001a68dac,Flat,3,12:24:16 AM,12:27:30 AM,8,0,0,2,2,12:27:21 AM
59e8a9b1d838ae0001850c89,Increasing,4,12:14:17 AM,12:16:29 AM,1,0,0,0,0,12:14:35 AM
59e8a9b1d838ae0001850c89,Increasing,4,12:14:17 AM,12:16:29 AM,2,1,1,1,0,12:15:05 AM
59e8a9b1d838ae0001850c89,Increasing,4,12:14:17 AM,12:16:29 AM,3,1,2,1,0,12:15:22 AM
59e8a9b1d838ae0001850c89,Increasing,4,12:14:17 AM,12:16:29 AM,4,1,1,0,0,12:15:37 AM
59e8a9b1d838ae0001850c89,Increasing,4,12:14:17 AM,12:16:29 AM,5,1,1,1,2,12:15:49 AM
59e8a9b1d838ae0001850c89,Increasing,4,12:14:17 AM,12:16:29 AM,6,1,1,1,1,12:15:59 AM
59e8a9b1d838ae0001850c89,Increasing,4,12:14:17 AM,12:16:29 AM,7,1,1,0,1,12:16:10 AM
59e8a9b1d838ae0001850c89,Increasing,4,12:14:17 AM,12:16:29 AM,8,1,0,0,1,12:16:26 AM
5a56222f8e6259000175b271,Increasing,4,12:25:26 AM,12:27:55 AM,1,0,0,0,0,12:25:39 AM
5a56222f8e6259000175b271,Increasing,4,12:25:26 AM,12:27:55 AM,2,0,0,0,2,12:25:59 AM
5a56222f8e6259000175b271,Increasing,4,12:25:26 AM,12:27:55 AM,3,0,0,1,2,12:26:13 AM
5a56222f8e6259000175b271,Increasing,4,12:25:26 AM,12:27:55 AM,4,0,1,0,2,12:26:27 AM
5a56222f8e6259000175b271,Increasing,4,12:25:26 AM,12:27:55 AM,5,1,0,0,2,12:26:45 AM
5a56222f8e6259000175b271,Increasing,4,12:25:26 AM,12:27:55 AM,6,2,0,0,2,12:26:56 AM
5a56222f8e6259000175b271,Increasing,4,12:25:26 AM,12:27:55 AM,7,2,0,0,1,12:27:17 AM
5a56222f8e6259000175b271,Increasing,4,12:25:26 AM,12:27:55 AM,8,2,1,0,1,12:27:28 AM
5a6879cdc0d8360001081410,Flat,1,12:38:41 AM,12:41:11 AM,1,1,1,1,0,12:38:49 AM
5a6879cdc0d8360001081410,Flat,1,12:38:41 AM,12:41:11 AM,2,1,0,1,1,12:39:16 AM
5a6879cdc0d8360001081410,Flat,1,12:38:41 AM,12:41:11 AM,3,0,0,1,1,12:39:33 AM
5a6879cdc0d8360001081410,Flat,1,12:38:41 AM,12:41:11 AM,4,0,0,1,2,12:39:49 AM
5a6879cdc0d8360001081410,Flat,1,12:38:41 AM,12:41:11 AM,5,0,1,0,1,12:40:06 AM
5a6879cdc0d8360001081410,Flat,1,12:38:41 AM,12:41:11 AM,6,1,1,1,1,12:40:19 AM
5a6879cdc0d8360001081410,Flat,1,12:38:41 AM,12:41:11 AM,7,1,0,1,1,12:40:32 AM
5a6879cdc0d8360001081410,Flat,1,12:38:41 AM,12:41:11 AM,8,1,0,1,2,12:40:48 AM
5a7cb83a000dab00018c530b,Increasing,0,12:27:48 AM,12:29:25 AM,1,1,1,0,1,12:28:08 AM
5a7cb83a000dab00018c530b,Increasing,0,12:27:48 AM,12:29:25 AM,2,0,0,0,2,12:28:19 AM
5a7cb83a000dab00018c530b,Increasing,0,12:27:48 AM,12:29:25 AM,3,0,0,0,0,12:28:33 AM
5a7cb83a000dab00018c530b,Increasing,0,12:27:48 AM,12:29:25 AM,4,0,2,0,0,12:28:46 AM
5a7cb83a000dab00018c530b,Increasing,0,12:27:48 AM,12:29:25 AM,5,0,0,0,0,12:28:53 AM
5a7cb83a000dab00018c530b,Increasing,0,12:27:48 AM,12:29:25 AM,6,0,0,0,0,12:28:58 AM
5a7cb83a000dab00018c530b,Increasing,0,12:27:48 AM,12:29:25 AM,7,0,1,1,2,12:29:10 AM
5a7cb83a000dab00018c530b,Increasing,0,12:27:48 AM,12:29:25 AM,8,0,2,1,0,12:29:20 AM
5a93e14b89de8200013ebd26,Increasing,0,12:27:44 AM,12:29:27 AM,1,1,0,1,2,12:28:03 AM
5a93e14b89de8200013ebd26,Increasing,0,12:27:44 AM,12:29:27 AM,2,0,0,1,2,12:28:17 AM
5a93e14b89de8200013ebd26,Increasing,0,12:27:44 AM,12:29:27 AM,3,2,0,1,2,12:28:25 AM
5a93e14b89de8200013ebd26,Increasing,0,12:27:44 AM,12:29:27 AM,4,0,0,2,2,12:28:37 AM
5a93e14b89de8200013ebd26,Increasing,0,12:27:44 AM,12:29:27 AM,5,2,0,2,2,12:28:45 AM
5a93e14b89de8200013ebd26,Increasing,0,12:27:44 AM,12:29:27 AM,6,2,0,2,1,12:28:53 AM
5a93e14b89de8200013ebd26,Increasing,0,12:27:44 AM,12:29:27 AM,7,2,0,2,0,12:29:00 AM
5a93e14b89de8200013ebd26,Increasing,0,12:27:44 AM,12:29:27 AM,8,0,1,1,2,12:29:20 AM
5a94a3344eecca0001dd3c52,Increasing,4,12:34:07 AM,12:37:07 AM,1,0,3,0,0,12:34:57 AM
5a94a3344eecca0001dd3c52,Increasing,4,12:34:07 AM,12:37:07 AM,2,1,2,1,2,12:35:22 AM
5a94a3344eecca0001dd3c52,Increasing,4,12:34:07 AM,12:37:07 AM,3,0,0,2,2,12:35:41 AM
5a94a3344eecca0001dd3c52,Increasing,4,12:34:07 AM,12:37:07 AM,4,2,1,1,0,12:35:58 AM
5a94a3344eecca0001dd3c52,Increasing,4,12:34:07 AM,12:37:07 AM,5,2,1,1,1,12:36:07 AM
5a94a3344eecca0001dd3c52,Increasing,4,12:34:07 AM,12:37:07 AM,6,1,0,1,1,12:36:27 AM
5a94a3344eecca0001dd3c52,Increasing,4,12:34:07 AM,12:37:07 AM,7,2,0,1,0,12:36:44 AM
5a94a3344eecca0001dd3c52,Increasing,4,12:34:07 AM,12:37:07 AM,8,2,0,1,2,12:36:58 AM
5aaa73e3f8a57d00010fe416,Increasing,1,12:34:45 AM,12:36:28 AM,1,2,0,1,0,12:35:02 AM
5aaa73e3f8a57d00010fe416,Increasing,1,12:34:45 AM,12:36:28 AM,2,0,0,2,2,12:35:14 AM
5aaa73e3f8a57d00010fe416,Increasing,1,12:34:45 AM,12:36:28 AM,3,1,2,0,0,12:35:30 AM
5aaa73e3f8a57d00010fe416,Increasing,1,12:34:45 AM,12:36:28 AM,4,1,2,0,0,12:35:35 AM
5aaa73e3f8a57d00010fe416,Increasing,1,12:34:45 AM,12:36:28 AM,5,0,3,1,1,12:35:47 AM
5aaa73e3f8a57d00010fe416,Increasing,1,12:34:45 AM,12:36:28 AM,6,0,2,1,2,12:36:02 AM
5aaa73e3f8a57d00010fe416,Increasing,1,12:34:45 AM,12:36:28 AM,7,2,3,2,0,12:36:16 AM
5aaa73e3f8a57d00010fe416,Increasing,1,12:34:45 AM,12:36:28 AM,8,2,3,2,0,12:36:22 AM
5aeb078c1447960001fb64c7,Increasing,0,12:05:48 AM,12:07:20 AM,1,0,0,0,0,12:05:57 AM
5aeb078c1447960001fb64c7,Increasing,0,12:05:48 AM,12:07:20 AM,2,1,0,1,2,12:06:12 AM
5aeb078c1447960001fb64c7,Increasing,0,12:05:48 AM,12:07:20 AM,3,0,1,1,2,12:06:24 AM
5aeb078c1447960001fb64c7,Increasing,0,12:05:48 AM,12:07:20 AM,4,0,1,2,2,12:06:35 AM
5aeb078c1447960001fb64c7,Increasing,0,12:05:48 AM,12:07:20 AM,5,0,1,2,0,12:06:43 AM
5aeb078c1447960001fb64c7,Increasing,0,12:05:48 AM,12:07:20 AM,6,0,0,2,0,12:06:56 AM
5aeb078c1447960001fb64c7,Increasing,0,12:05:48 AM,12:07:20 AM,7,0,1,2,1,12:07:06 AM
5aeb078c1447960001fb64c7,Increasing,0,12:05:48 AM,12:07:20 AM,8,0,1,2,1,12:07:11 AM
5af9d543672ea800010d8e0f,Flat,4,12:30:21 AM,12:32:02 AM,1,0,0,0,0,12:30:36 AM
5af9d543672ea800010d8e0f,Flat,4,12:30:21 AM,12:32:02 AM,2,1,0,1,0,12:30:48 AM
5af9d543672ea800010d8e0f,Flat,4,12:30:21 AM,12:32:02 AM,3,1,0,1,2,12:31:06 AM
5af9d543672ea800010d8e0f,Flat,4,12:30:21 AM,12:32:02 AM,4,0,1,1,1,12:31:17 AM
5af9d543672ea800010d8e0f,Flat,4,12:30:21 AM,12:32:02 AM,5,2,0,1,0,12:31:28 AM
5af9d543672ea800010d8e0f,Flat,4,12:30:21 AM,12:32:02 AM,6,1,2,0,0,12:31:36 AM
5af9d543672ea800010d8e0f,Flat,4,12:30:21 AM,12:32:02 AM,7,1,1,1,0,12:31:46 AM
5af9d543672ea800010d8e0f,Flat,4,12:30:21 AM,12:32:02 AM,8,1,1,1,1,12:31:56 AM
5b07e80e9d397e0001919fba,Flat,2,12:43:36 AM,12:46:05 AM,1,0,0,0,0,12:43:53 AM
5b07e80e9d397e0001919fba,Flat,2,12:43:36 AM,12:46:05 AM,2,0,3,0,0,12:44:19 AM
5b07e80e9d397e0001919fba,Flat,2,12:43:36 AM,12:46:05 AM,3,1,1,0,2,12:44:42 AM
5b07e80e9d397e0001919fba,Flat,2,12:43:36 AM,12:46:05 AM,4,1,1,2,1,12:44:55 AM
5b07e80e9d397e0001919fba,Flat,2,12:43:36 AM,12:46:05 AM,5,1,1,2,0,12:45:06 AM
5b07e80e9d397e0001919fba,Flat,2,12:43:36 AM,12:46:05 AM,6,2,1,1,0,12:45:18 AM
5b07e80e9d397e0001919fba,Flat,2,12:43:36 AM,12:46:05 AM,7,0,3,2,0,12:45:35 AM
5b07e80e9d397e0001919fba,Flat,2,12:43:36 AM,12:46:05 AM,8,0,1,1,0,12:45:51 AM
5b2973a08c745200013b84ae,Flat,3,12:30:28 AM,12:32:11 AM,1,0,0,0,0,12:30:40 AM
5b2973a08c745200013b84ae,Flat,3,12:30:28 AM,12:32:11 AM,2,1,1,1,1,12:30:55 AM
5b2973a08c745200013b84ae,Flat,3,12:30:28 AM,12:32:11 AM,3,0,2,0,0,12:31:08 AM
5b2973a08c745200013b84ae,Flat,3,12:30:28 AM,12:32:11 AM,4,0,3,0,0,12:31:20 AM
5b2973a08c745200013b84ae,Flat,3,12:30:28 AM,12:32:11 AM,5,0,1,0,1,12:31:32 AM
5b2973a08c745200013b84ae,Flat,3,12:30:28 AM,12:32:11 AM,6,0,1,0,2,12:31:43 AM
5b2973a08c745200013b84ae,Flat,3,12:30:28 AM,12:32:11 AM,7,0,1,1,0,12:31:52 AM
5b2973a08c745200013b84ae,Flat,3,12:30:28 AM,12:32:11 AM,8,0,0,1,0,12:32:06 AM
5b4b0e8d94020800016323ed,Flat,1,12:44:59 AM,12:46:32 AM,1,0,0,0,0,12:45:23 AM
5b4b0e8d94020800016323ed,Flat,1,12:44:59 AM,12:46:32 AM,2,0,0,0,1,12:45:31 AM
5b4b0e8d94020800016323ed,Flat,1,12:44:59 AM,12:46:32 AM,3,0,0,0,2,12:45:42 AM
5b4b0e8d94020800016323ed,Flat,1,12:44:59 AM,12:46:32 AM,4,0,0,1,2,12:45:50 AM
5b4b0e8d94020800016323ed,Flat,1,12:44:59 AM,12:46:32 AM,5,1,0,0,2,12:46:00 AM
5b4b0e8d94020800016323ed,Flat,1,12:44:59 AM,12:46:32 AM,6,0,1,0,2,12:46:11 AM
5b4b0e8d94020800016323ed,Flat,1,12:44:59 AM,12:46:32 AM,7,0,2,0,2,12:46:17 AM
5b4b0e8d94020800016323ed,Flat,1,12:44:59 AM,12:46:32 AM,8,0,3,0,2,12:46:25 AM
5b4cb0ebcf1ead0001fd8a7c,Increasing,2,12:50:17 AM,12:51:48 AM,1,0,0,0,0,12:50:30 AM
5b4cb0ebcf1ead0001fd8a7c,Increasing,2,12:50:17 AM,12:51:48 AM,2,1,1,0,0,12:50:42 AM
5b4cb0ebcf1ead0001fd8a7c,Increasing,2,12:50:17 AM,12:51:48 AM,3,1,1,1,1,12:50:51 AM
5b4cb0ebcf1ead0001fd8a7c,Increasing,2,12:50:17 AM,12:51:48 AM,4,1,1,1,2,12:51:00 AM
5b4cb0ebcf1ead0001fd8a7c,Increasing,2,12:50:17 AM,12:51:48 AM,5,1,2,1,1,12:51:07 AM
5b4cb0ebcf1ead0001fd8a7c,Increasing,2,12:50:17 AM,12:51:48 AM,6,1,0,1,1,12:51:13 AM
5b4cb0ebcf1ead0001fd8a7c,Increasing,2,12:50:17 AM,12:51:48 AM,7,1,0,2,1,12:51:23 AM
5b4cb0ebcf1ead0001fd8a7c,Increasing,2,12:50:17 AM,12:51:48 AM,8,2,0,2,1,12:51:35 AM
5b50f81d2a4d0c0001adcf15,Flat,0,12:24:02 AM,12:25:27 AM,1,0,0,0,0,12:24:15 AM
5b50f81d2a4d0c0001adcf15,Flat,0,12:24:02 AM,12:25:27 AM,2,1,0,1,2,12:24:28 AM
5b50f81d2a4d0c0001adcf15,Flat,0,12:24:02 AM,12:25:27 AM,3,0,0,2,2,12:24:40 AM
5b50f81d2a4d0c0001adcf15,Flat,0,12:24:02 AM,12:25:27 AM,4,1,1,0,2,12:24:51 AM
5b50f81d2a4d0c0001adcf15,Flat,0,12:24:02 AM,12:25:27 AM,5,0,1,0,1,12:25:01 AM
5b50f81d2a4d0c0001adcf15,Flat,0,12:24:02 AM,12:25:27 AM,6,0,1,1,1,12:25:09 AM
5b50f81d2a4d0c0001adcf15,Flat,0,12:24:02 AM,12:25:27 AM,7,1,1,1,1,12:25:16 AM
5b50f81d2a4d0c0001adcf15,Flat,0,12:24:02 AM,12:25:27 AM,8,0,1,0,2,12:25:26 AM
5b55f0867c0c5e0001635ee3,Flat,3,12:34:15 AM,12:35:11 AM,1,0,0,0,0,12:34:22 AM
5b55f0867c0c5e0001635ee3,Flat,3,12:34:15 AM,12:35:11 AM,2,0,0,1,0,12:34:28 AM
5b55f0867c0c5e0001635ee3,Flat,3,12:34:15 AM,12:35:11 AM,3,0,0,2,0,12:34:33 AM
5b55f0867c0c5e0001635ee3,Flat,3,12:34:15 AM,12:35:11 AM,4,0,0,2,1,12:34:38 AM
5b55f0867c0c5e0001635ee3,Flat,3,12:34:15 AM,12:35:11 AM,5,0,0,2,2,12:34:42 AM
5b55f0867c0c5e0001635ee3,Flat,3,12:34:15 AM,12:35:11 AM,6,1,0,2,0,12:34:52 AM
5b55f0867c0c5e0001635ee3,Flat,3,12:34:15 AM,12:35:11 AM,7,1,1,2,0,12:34:56 AM
5b55f0867c0c5e0001635ee3,Flat,3,12:34:15 AM,12:35:11 AM,8,2,1,2,0,12:35:01 AM
5b76febccee87f0001f989ac,Increasing,0,12:37:11 AM,12:38:25 AM,1,0,0,1,0,12:37:21 AM
5b76febccee87f0001f989ac,Increasing,0,12:37:11 AM,12:38:25 AM,2,0,0,0,0,12:37:31 AM
5b76febccee87f0001f989ac,Increasing,0,12:37:11 AM,12:38:25 AM,3,0,1,1,0,12:37:38 AM
5b76febccee87f0001f989ac,Increasing,0,12:37:11 AM,12:38:25 AM,4,0,0,2,0,12:37:48 AM
5b76febccee87f0001f989ac,Increasing,0,12:37:11 AM,12:38:25 AM,5,0,3,0,0,12:37:59 AM
5b76febccee87f0001f989ac,Increasing,0,12:37:11 AM,12:38:25 AM,6,0,3,0,2,12:38:07 AM
5b76febccee87f0001f989ac,Increasing,0,12:37:11 AM,12:38:25 AM,7,0,3,0,1,12:38:12 AM
5b76febccee87f0001f989ac,Increasing,0,12:37:11 AM,12:38:25 AM,8,0,3,0,1,12:38:20 AM
5b7af69d2f3fc30001374190,Flat,1,12:18:21 AM,12:23:55 AM,1,0,0,0,0,12:19:41 AM
5b7af69d2f3fc30001374190,Flat,1,12:18:21 AM,12:23:55 AM,2,0,3,0,0,12:21:16 AM
5b7af69d2f3fc30001374190,Flat,1,12:18:21 AM,12:23:55 AM,3,0,3,2,0,12:21:44 AM
5b7af69d2f3fc30001374190,Flat,1,12:18:21 AM,12:23:55 AM,4,0,3,2,1,12:22:14 AM
5b7af69d2f3fc30001374190,Flat,1,12:18:21 AM,12:23:55 AM,5,0,3,2,2,12:22:43 AM
5b7af69d2f3fc30001374190,Flat,1,12:18:21 AM,12:23:55 AM,6,1,3,2,0,12:23:10 AM
5b7af69d2f3fc30001374190,Flat,1,12:18:21 AM,12:23:55 AM,7,2,3,2,0,12:23:21 AM
5b7af69d2f3fc30001374190,Flat,1,12:18:21 AM,12:23:55 AM,8,0,3,1,0,12:23:47 AM
5b7da2499fcd3c000118f680,Flat,0,12:25:43 AM,12:27:01 AM,1,0,1,1,2,12:26:03 AM
5b7da2499fcd3c000118f680,Flat,0,12:25:43 AM,12:27:01 AM,2,0,2,1,2,12:26:22 AM
5b7da2499fcd3c000118f680,Flat,0,12:25:43 AM,12:27:01 AM,3,0,3,1,2,12:26:30 AM
5b7da2499fcd3c000118f680,Flat,0,12:25:43 AM,12:27:01 AM,4,0,0,2,2,12:26:37 AM
5b7da2499fcd3c000118f680,Flat,0,12:25:43 AM,12:27:01 AM,5,1,0,2,2,12:26:41 AM
5b7da2499fcd3c000118f680,Flat,0,12:25:43 AM,12:27:01 AM,6,1,1,1,2,12:26:46 AM
5b7da2499fcd3c000118f680,Flat,0,12:25:43 AM,12:27:01 AM,7,0,2,1,2,12:26:51 AM
5b7da2499fcd3c000118f680,Flat,0,12:25:43 AM,12:27:01 AM,8,0,1,2,2,12:26:57 AM
5b88002a7bb9e90001f0703f,Flat,3,12:29:26 AM,12:30:17 AM,1,0,0,0,0,12:29:33 AM
5b88002a7bb9e90001f0703f,Flat,3,12:29:26 AM,12:30:17 AM,2,1,1,1,1,12:29:42 AM
5b88002a7bb9e90001f0703f,Flat,3,12:29:26 AM,12:30:17 AM,3,0,2,0,0,12:29:51 AM
5b88002a7bb9e90001f0703f,Flat,3,12:29:26 AM,12:30:17 AM,4,0,3,0,0,12:29:55 AM
5b88002a7bb9e90001f0703f,Flat,3,12:29:26 AM,12:30:17 AM,5,1,1,1,2,12:30:02 AM
5b88002a7bb9e90001f0703f,Flat,3,12:29:26 AM,12:30:17 AM,6,2,1,1,2,12:30:06 AM
5b88002a7bb9e90001f0703f,Flat,3,12:29:26 AM,12:30:17 AM,7,2,1,1,0,12:30:09 AM
5b88002a7bb9e90001f0703f,Flat,3,12:29:26 AM,12:30:17 AM,8,0,1,1,0,12:30:15 AM
5b91a7f012fa940001a30997,Increasing,1,12:27:19 AM,12:30:16 AM,1,0,0,0,0,12:27:31 AM
5b91a7f012fa940001a30997,Increasing,1,12:27:19 AM,12:30:16 AM,2,1,0,1,1,12:28:24 AM
5b91a7f012fa940001a30997,Increasing,1,12:27:19 AM,12:30:16 AM,3,2,1,0,0,12:28:58 AM
5b91a7f012fa940001a30997,Increasing,1,12:27:19 AM,12:30:16 AM,4,0,0,1,0,12:29:10 AM
5b91a7f012fa940001a30997,Increasing,1,12:27:19 AM,12:30:16 AM,5,0,0,1,0,12:29:17 AM
5b91a7f012fa940001a30997,Increasing,1,12:27:19 AM,12:30:16 AM,6,1,0,2,0,12:29:36 AM
5b91a7f012fa940001a30997,Increasing,1,12:27:19 AM,12:30:16 AM,7,2,1,0,1,12:29:49 AM
5b91a7f012fa940001a30997,Increasing,1,12:27:19 AM,12:30:16 AM,8,1,2,0,0,12:30:08 AM
5b96b497169b86000125198e,Increasing,4,12:20:07 AM,12:22:16 AM,1,0,3,0,1,12:20:43 AM
5b96b497169b86000125198e,Increasing,4,12:20:07 AM,12:22:16 AM,2,0,1,0,0,12:20:57 AM
5b96b497169b86000125198e,Increasing,4,12:20:07 AM,12:22:16 AM,3,0,2,0,0,12:21:11 AM
5b96b497169b86000125198e,Increasing,4,12:20:07 AM,12:22:16 AM,4,0,0,1,0,12:21:24 AM
5b96b497169b86000125198e,Increasing,4,12:20:07 AM,12:22:16 AM,5,0,0,2,1,12:21:33 AM
5b96b497169b86000125198e,Increasing,4,12:20:07 AM,12:22:16 AM,6,0,0,2,0,12:21:44 AM
5b96b497169b86000125198e,Increasing,4,12:20:07 AM,12:22:16 AM,7,1,1,1,0,12:22:01 AM
5b96b497169b86000125198e,Increasing,4,12:20:07 AM,12:22:16 AM,8,1,0,1,0,12:22:09 AM
5b9f707da0e8f30001a17cba,Increasing,4,12:26:30 AM,12:28:06 AM,1,0,0,1,2,12:26:41 AM
5b9f707da0e8f30001a17cba,Increasing,4,12:26:30 AM,12:28:06 AM,2,1,1,1,2,12:26:54 AM
5b9f707da0e8f30001a17cba,Increasing,4,12:26:30 AM,12:28:06 AM,3,1,2,1,0,12:27:06 AM
5b9f707da0e8f30001a17cba,Increasing,4,12:26:30 AM,12:28:06 AM,4,1,0,2,2,12:27:14 AM
5b9f707da0e8f30001a17cba,Increasing,4,12:26:30 AM,12:28:06 AM,5,2,1,1,2,12:27:25 AM
5b9f707da0e8f30001a17cba,Increasing,4,12:26:30 AM,12:28:06 AM,6,0,3,0,0,12:27:36 AM
5b9f707da0e8f30001a17cba,Increasing,4,12:26:30 AM,12:28:06 AM,7,0,3,0,2,12:27:49 AM
5b9f707da0e8f30001a17cba,Increasing,4,12:26:30 AM,12:28:06 AM,8,0,3,1,2,12:28:00 AM
5bc127e62c0e6700013f2a08,Flat,4,12:29:42 AM,12:30:34 AM,1,0,0,0,0,12:29:52 AM
5bc127e62c0e6700013f2a08,Flat,4,12:29:42 AM,12:30:34 AM,2,0,1,0,0,12:30:02 AM
5bc127e62c0e6700013f2a08,Flat,4,12:29:42 AM,12:30:34 AM,3,0,2,0,0,12:30:06 AM
5bc127e62c0e6700013f2a08,Flat,4,12:29:42 AM,12:30:34 AM,4,0,1,0,0,12:30:10 AM
5bc127e62c0e6700013f2a08,Flat,4,12:29:42 AM,12:30:34 AM,5,0,1,1,0,12:30:15 AM
5bc127e62c0e6700013f2a08,Flat,4,12:29:42 AM,12:30:34 AM,6,1,1,1,0,12:30:20 AM
5bc127e62c0e6700013f2a08,Flat,4,12:29:42 AM,12:30:34 AM,7,1,1,0,0,12:30:24 AM
5bc127e62c0e6700013f2a08,Flat,4,12:29:42 AM,12:30:34 AM,8,1,1,0,2,12:30:29 AM
5bd6c7a7abc5ee00017a5928,Flat,4,12:23:54 AM,12:25:08 AM,1,1,0,1,0,12:24:06 AM
5bd6c7a7abc5ee00017a5928,Flat,4,12:23:54 AM,12:25:08 AM,2,1,0,2,0,12:24:14 AM
5bd6c7a7abc5ee00017a5928,Flat,4,12:23:54 AM,12:25:08 AM,3,1,0,2,1,12:24:26 AM
5bd6c7a7abc5ee00017a5928,Flat,4,12:23:54 AM,12:25:08 AM,4,1,0,2,2,12:24:31 AM
5bd6c7a7abc5ee00017a5928,Flat,4,12:23:54 AM,12:25:08 AM,5,2,0,2,0,12:24:36 AM
5bd6c7a7abc5ee00017a5928,Flat,4,12:23:54 AM,12:25:08 AM,6,1,1,2,0,12:24:46 AM
5bd6c7a7abc5ee00017a5928,Flat,4,12:23:54 AM,12:25:08 AM,7,1,1,1,0,12:24:52 AM
5bd6c7a7abc5ee00017a5928,Flat,4,12:23:54 AM,12:25:08 AM,8,1,2,1,0,12:25:02 AM
5be1cc598c6a19000137a503,Increasing,4,12:28:51 AM,12:35:29 AM,1,0,0,0,0,12:29:25 AM
5be1cc598c6a19000137a503,Increasing,4,12:28:51 AM,12:35:29 AM,2,0,1,1,2,12:30:18 AM
5be1cc598c6a19000137a503,Increasing,4,12:28:51 AM,12:35:29 AM,3,1,2,0,0,12:30:48 AM
5be1cc598c6a19000137a503,Increasing,4,12:28:51 AM,12:35:29 AM,4,0,3,0,2,12:31:21 AM
5be1cc598c6a19000137a503,Increasing,4,12:28:51 AM,12:35:29 AM,5,1,0,2,0,12:31:58 AM
5be1cc598c6a19000137a503,Increasing,4,12:28:51 AM,12:35:29 AM,6,0,1,2,1,12:33:36 AM
5be1cc598c6a19000137a503,Increasing,4,12:28:51 AM,12:35:29 AM,7,2,2,0,2,12:34:13 AM
5be1cc598c6a19000137a503,Increasing,4,12:28:51 AM,12:35:29 AM,8,1,3,1,1,12:35:08 AM
5beb492b5324b10001c26ae8,Increasing,1,12:27:25 AM,12:31:07 AM,1,1,0,2,0,12:27:49 AM
5beb492b5324b10001c26ae8,Increasing,1,12:27:25 AM,12:31:07 AM,2,1,3,0,0,12:28:19 AM
5beb492b5324b10001c26ae8,Increasing,1,12:27:25 AM,12:31:07 AM,3,0,3,0,0,12:28:45 AM
5beb492b5324b10001c26ae8,Increasing,1,12:27:25 AM,12:31:07 AM,4,0,3,0,2,12:29:02 AM
