turkid,condition,replicate,startdate,enddate,week,chosen_duration,chosen_frequency,chosen_content,chosen_location,choicestimes,time_to_choose,n_matching_best,n_matching_worst,n_changed
59ada0805ea0f30001281732,Increasing,1,2024-04-22 19:13:30,2024-04-22 19:14:54,1,0,0,1,1,2024-04-22T19:13:48Z,0,2,0,0
59ada0805ea0f30001281732,Increasing,1,2024-04-22 19:13:30,2024-04-22 19:14:54,2,0,0,0,1,2024-04-22T19:13:58Z,10.515000104904175,1,0,1
59ada0805ea0f30001281732,Increasing,1,2024-04-22 19:13:30,2024-04-22 19:14:54,3,1,0,0,1,2024-04-22T19:14:04Z,6.432999849319458,0,0,1
59ada0805ea0f30001281732,Increasing,1,2024-04-22 19:13:30,2024-04-22 19:14:54,4,1,0,0,2,2024-04-22T19:14:11Z,6.800000190734863,1,0,1
59ada0805ea0f30001281732,Increasing,1,2024-04-22 19:13:30,2024-04-22 19:14:54,5,1,1,0,1,2024-04-22T19:14:18Z,7.2209999561309814,1,0,2
59ada0805ea0f30001281732,Increasing,1,2024-04-22 19:13:30,2024-04-22 19:14:54,6,2,0,0,1,2024-04-22T19:14:23Z,4.978999853134155,0,0,2
59ada0805ea0f30001281732,Increasing,1,2024-04-22 19:13:30,2024-04-22 19:14:54,7,2,0,1,1,2024-04-22T19:14:30Z,6.400000095367432,1,0,1
59ada0805ea0f30001281732,Increasing,1,2024-04-22 19:13:30,2024-04-22 19:14:54,8,0,1,1,1,2024-04-22T19:14:49Z,18.799000024795532,3,0,2
5c67e30581ea8900018ae0d0,Increasing,1,2024-04-22 19:14:47,2024-04-22 19:16:12,1,1,1,0,0,2024-04-22T19:15:15Z,0,2,1,0
5c67e30581ea8900018ae0d0,Increasing,1,2024-04-22 19:14:47,2024-04-22 19:16:12,2,1,1,0,1,2024-04-22T19:15:24Z,8.8989999294281,2,0,1
5c67e30581ea8900018ae0d0,Increasing,1,2024-04-22 19:14:47,2024-04-22 19:16:12,3,1,1,0,0,2024-04-22T19:15:30Z,6.016000032424927,2,1,1
5c67e30581ea8900018ae0d0,Increasing,1,2024-04-22 19:14:47,2024-04-22 19:16:12,4,1,1,1,0,2024-04-22T19:15:39Z,8.965999841690063,1,1,1
5c67e30581ea8900018ae0d0,Increasing,1,2024-04-22 19:14:47,2024-04-22 19:16:12,5,1,1,0,0,2024-04-22T19:15:44Z,4.42300009727478,2,1,1
5c67e30581ea8900018ae0d0,Increasing,1,2024-04-22 19:14:47,2024-04-22 19:16:12,6,0,1,0,2,2024-04-22T19:15:53Z,9.223000049591064,4,0,2
5c67e30581ea8900018ae0d0,Increasing,1,2024-04-22 19:14:47,2024-04-22 19:16:12,7,0,1,0,2,2024-04-22T19:15:58Z,4.968999862670898,4,0,0
5c67e30581ea8900018ae0d0,Increasing,1,2024-04-22 19:14:47,2024-04-22 19:16:12,8,0,1,1,2,2024-04-22T19:16:06Z,8.068000078201294,3,0,1
5dfe77c2f9e750afd4f58dda,Flat,0,2024-04-22 19:14:24,2024-04-22 19:17:07,1,0,0,0,0,2024-04-22T19:14:44Z,0,2,2,0
5dfe77c2f9e750afd4f58dda,Flat,0,2024-04-22 19:14:24,2024-04-22 19:17:07,2,1,0,1,0,2024-04-22T19:15:11Z,27.3439998626709,2,1,2
5dfe77c2f9e750afd4f58dda,Flat,0,2024-04-22 19:14:24,2024-04-22 19:17:07,3,3,1,2,1,2024-04-22T19:15:29Z,18.230000019073486,1,2,4
5dfe77c2f9e750afd4f58dda,Flat,0,2024-04-22 19:14:24,2024-04-22 19:17:07,4,0,2,1,2,2024-04-22T19:15:49Z,19.19700002670288,2,0,4
5dfe77c2f9e750afd4f58dda,Flat,0,2024-04-22 19:14:24,2024-04-22 19:17:07,5,2,0,2,0,2024-04-22T19:16:11Z,22.88700008392334,1,1,4
5dfe77c2f9e750afd4f58dda,Flat,0,2024-04-22 19:14:24,2024-04-22 19:17:07,6,1,1,0,1,2024-04-22T19:16:29Z,17.621999979019165,1,2,4
5dfe77c2f9e750afd4f58dda,Flat,0,2024-04-22 19:14:24,2024-04-22 19:17:07,7,3,0,1,2,2024-04-22T19:16:43Z,13.920000076293945,1,2,4
5dfe77c2f9e750afd4f58dda,Flat,0,2024-04-22 19:14:24,2024-04-22 19:17:07,8,0,2,0,0,2024-04-22T19:16:58Z,14.983999967575073,2,1,4
572685c4f2a83f000d6aecee,Increasing,4,2024-04-22 19:14:30,2024-04-22 19:17:08,1,0,0,1,0,2024-04-22T19:15:22Z,0,3,1,0
572685c4f2a83f000d6aecee,Increasing,4,2024-04-22 19:14:30,2024-04-22 19:17:08,2,0,0,0,0,2024-04-22T19:15:47Z,24.93400001525879,2,1,1
572685c4f2a83f000d6aecee,Increasing,4,2024-04-22 19:14:30,2024-04-22 19:17:08,3,1,0,0,0,2024-04-22T19:16:07Z,19.843000173568726,2,0,1
572685c4f2a83f000d6aecee,Increasing,4,2024-04-22 19:14:30,2024-04-22 19:17:08,4,0,1,0,0,2024-04-22T19:16:19Z,12.250999927520752,1,2,2
572685c4f2a83f000d6aecee,Increasing,4,2024-04-22 19:14:30,2024-04-22 19:17:08,5,0,1,1,0,2024-04-22T19:16:33Z,13.634999990463257,2,2,1
572685c4f2a83f000d6aecee,Increasing,4,2024-04-22 19:14:30,2024-04-22 19:17:08,6,2,0,1,0,2024-04-22T19:16:46Z,13.309000015258789,4,0,2
572685c4f2a83f000d6aecee,Increasing,4,2024-04-22 19:14:30,2024-04-22 19:17:08,7,2,0,2,0,2024-04-22T19:16:57Z,10.764999866485596,3,1,1
572685c4f2a83f000d6aecee,Increasing,4,2024-04-22 19:14:30,2024-04-22 19:17:08,8,2,0,2,2,2024-04-22T19:17:07Z,10.157000064849854,2,2,1
5d1a70c42ba4ad0001d622e1,Increasing,3,2024-04-22 19:30:20,2024-04-22 19:35:19,1,0,2,0,2,2024-04-22T19:31:17Z,0,2,1,0
5d1a70c42ba4ad0001d622e1,Increasing,3,2024-04-22 19:30:20,2024-04-22 19:35:19,2,1,1,1,2,2024-04-22T19:31:59Z,42.156999826431274,3,2,3
5d1a70c42ba4ad0001d622e1,Increasing,3,2024-04-22 19:30:20,2024-04-22 19:35:19,3,3,0,2,0,2024-04-22T19:32:37Z,37.295000076293945,0,2,4
5d1a70c42ba4ad0001d622e1,Increasing,3,2024-04-22 19:30:20,2024-04-22 19:35:19,4,3,0,1,2,2024-04-22T19:33:09Z,31.999000072479248,1,4,2
5d1a70c42ba4ad0001d622e1,Increasing,3,2024-04-22 19:30:20,2024-04-22 19:35:19,5,0,0,0,1,2024-04-22T19:33:50Z,41.37399983406067,1,1,3
5d1a70c42ba4ad0001d622e1,Increasing,3,2024-04-22 19:30:20,2024-04-22 19:35:19,6,1,0,0,2,2024-04-22T19:34:17Z,26.907999992370605,3,2,2
5d1a70c42ba4ad0001d622e1,Increasing,3,2024-04-22 19:30:20,2024-04-22 19:35:19,7,1,1,0,2,2024-04-22T19:34:42Z,24.705000162124634,4,1,1
5d1a70c42ba4ad0001d622e1,Increasing,3,2024-04-22 19:30:20,2024-04-22 19:35:19,8,2,1,0,2,2024-04-22T19:35:05Z,23.598999977111816,3,1,1
6140bf6523a8f20a2ea1e417,Increasing,4,2024-04-22 19:16:00,2024-04-22 19:18:55,1,1,1,1,1,2024-04-22T19:16:31Z,0,1,1,0
6140bf6523a8f20a2ea1e417,Increasing,4,2024-04-22 19:16:00,2024-04-22 19:18:55,2,0,1,0,1,2024-04-22T19:17:00Z,29.04800009727478,1,1,2
6140bf6523a8f20a2ea1e417,Increasing,4,2024-04-22 19:16:00,2024-04-22 19:18:55,3,2,0,1,1,2024-04-22T19:17:13Z,13.074000120162964,1,0,3
6140bf6523a8f20a2ea1e417,Increasing,4,2024-04-22 19:16:00,2024-04-22 19:18:55,4,3,0,1,1,2024-04-22T19:17:25Z,11.342000007629395,1,1,1
6140bf6523a8f20a2ea1e417,Increasing,4,2024-04-22 19:16:00,2024-04-22 19:18:55,5,0,2,0,0,2024-04-22T19:17:53Z,28.42899990081787,2,1,4
6140bf6523a8f20a2ea1e417,Increasing,4,2024-04-22 19:16:00,2024-04-22 19:18:55,6,0,1,1,1,2024-04-22T19:18:06Z,12.752000093460083,2,1,3
6140bf6523a8f20a2ea1e417,Increasing,4,2024-04-22 19:16:00,2024-04-22 19:18:55,7,0,0,0,2,2024-04-22T19:18:21Z,15.190999984741211,2,0,3
6140bf6523a8f20a2ea1e417,Increasing,4,2024-04-22 19:16:00,2024-04-22 19:18:55,8,3,0,2,1,2024-04-22T19:18:48Z,27.390999794006348,0,2,3
660d5572c059afcbc587f8ac,Increasing,3,2024-04-22 19:29:16,2024-04-22 19:30:46,1,0,0,0,0,2024-04-22T19:30:58Z,0,1,3,0
660d5572c059afcbc587f8ac,Increasing,3,2024-04-22 19:29:16,2024-04-22 19:30:46,2,1,0,0,0,2024-04-22T19:31:06Z,8.39299988746643,1,2,1
660d5572c059afcbc587f8ac,Increasing,3,2024-04-22 19:29:16,2024-04-22 19:30:46,3,0,1,0,0,2024-04-22T19:31:18Z,11.817000150680542,2,2,2
660d5572c059afcbc587f8ac,Increasing,3,2024-04-22 19:29:16,2024-04-22 19:30:46,4,0,0,1,0,2024-04-22T19:31:26Z,8.532999992370605,0,4,2
660d5572c059afcbc587f8ac,Increasing,3,2024-04-22 19:29:16,2024-04-22 19:30:46,5,0,0,0,1,2024-04-22T19:31:32Z,5.764999866485596,2,2,2
660d5572c059afcbc587f8ac,Increasing,3,2024-04-22 19:29:16,2024-04-22 19:30:46,6,2,1,1,1,2024-04-22T19:31:52Z,19.545000076293945,3,1,3
660d5572c059afcbc587f8ac,Increasing,3,2024-04-22 19:29:16,2024-04-22 19:30:46,7,2,1,1,2,2024-04-22T19:31:58Z,6.533999919891357,2,1,1
660d5572c059afcbc587f8ac,Increasing,3,2024-04-22 19:29:16,2024-04-22 19:30:46,8,3,1,1,2,2024-04-22T19:32:07Z,9.034000158309937,1,1,1
606ee8f52a168c78fda80c23,Increasing,4,2024-04-22 19:18:27,2024-04-22 19:19:45,1,3,2,2,2,2024-04-22T19:18:38Z,0,1,3,0
606ee8f52a168c78fda80c23,Increasing,4,2024-04-22 19:18:27,2024-04-22 19:19:45,2,0,0,0,0,2024-04-22T19:18:46Z,8.77999997138977,2,1,4
606ee8f52a168c78fda80c23,Increasing,4,2024-04-22 19:18:27,2024-04-22 19:19:45,3,1,1,0,0,2024-04-22T19:18:54Z,7.358000040054321,0,1,2
606ee8f52a168c78fda80c23,Increasing,4,2024-04-22 19:18:27,2024-04-22 19:19:45,4,0,0,1,1,2024-04-22T19:19:00Z,5.947000026702881,3,0,4
606ee8f52a168c78fda80c23,Increasing,4,2024-04-22 19:18:27,2024-04-22 19:19:45,5,0,0,0,1,2024-04-22T19:19:06Z,6.118000030517578,2,0,1
606ee8f52a168c78fda80c23,Increasing,4,2024-04-22 19:18:27,2024-04-22 19:19:45,6,0,0,1,0,2024-04-22T19:19:10Z,4.58899998664856,3,1,2
606ee8f52a168c78fda80c23,Increasing,4,2024-04-22 19:18:27,2024-04-22 19:19:45,7,0,0,1,2,2024-04-22T19:19:19Z,8.111999988555908,4,0,1
606ee8f52a168c78fda80c23,Increasing,4,2024-04-22 19:18:27,2024-04-22 19:19:45,8,1,0,1,2,2024-04-22T19:19:40Z,21.86899995803833,3,0,1
5e282e43266894a3e79a6eaa,Flat,0,2024-04-22 19:17:08,2024-04-22 19:20:16,1,0,0,0,0,2024-04-22T19:17:23Z,0,2,2,0
5e282e43266894a3e79a6eaa,Flat,0,2024-04-22 19:17:08,2024-04-22 19:20:16,2,3,0,0,0,2024-04-22T19:17:47Z,24.216000080108643,1,3,1
5e282e43266894a3e79a6eaa,Flat,0,2024-04-22 19:17:08,2024-04-22 19:20:16,3,0,2,0,0,2024-04-22T19:18:09Z,21.914000034332275,3,1,2
5e282e43266894a3e79a6eaa,Flat,0,2024-04-22 19:17:08,2024-04-22 19:20:16,4,0,0,1,0,2024-04-22T19:18:37Z,27.58999991416931,2,1,2
5e282e43266894a3e79a6eaa,Flat,0,2024-04-22 19:17:08,2024-04-22 19:20:16,5,0,0,2,0,2024-04-22T19:18:57Z,19.99500012397766,3,1,1
5e282e43266894a3e79a6eaa,Flat,0,2024-04-22 19:17:08,2024-04-22 19:20:16,6,0,0,0,1,2024-04-22T19:19:12Z,14.946999788284302,1,3,2
5e282e43266894a3e79a6eaa,Flat,0,2024-04-22 19:17:08,2024-04-22 19:20:16,7,0,0,0,2,2024-04-22T19:19:27Z,14.938000202178955,1,2,1
5e282e43266894a3e79a6eaa,Flat,0,2024-04-22 19:17:08,2024-04-22 19:20:16,8,0,2,2,2,2024-04-22T19:20:04Z,37.34499979019165,3,0,2
62fb88be841f0dcba3db01ff,Flat,3,2024-04-22 19:18:58,2024-04-22 19:20:30,1,0,2,1,1,2024-04-22T19:19:11Z,0,3,1,0
62fb88be841f0dcba3db01ff,Flat,3,2024-04-22 19:18:58,2024-04-22 19:20:30,2,1,1,1,1,2024-04-22T19:19:31Z,19.66700005531311,2,0,2
62fb88be841f0dcba3db01ff,Flat,3,2024-04-22 19:18:58,2024-04-22 19:20:30,3,2,2,1,1,2024-04-22T19:19:41Z,9.815000057220459,4,0,2
62fb88be841f0dcba3db01ff,Flat,3,2024-04-22 19:18:58,2024-04-22 19:20:30,4,2,2,1,0,2024-04-22T19:19:54Z,12.550999879837036,3,1,1
62fb88be841f0dcba3db01ff,Flat,3,2024-04-22 19:18:58,2024-04-22 19:20:30,5,2,2,1,2,2024-04-22T19:19:58Z,4.483000040054321,3,0,1
62fb88be841f0dcba3db01ff,Flat,3,2024-04-22 19:18:58,2024-04-22 19:20:30,6,2,1,1,1,2024-04-22T19:20:04Z,6.367000102996826,3,0,2
62fb88be841f0dcba3db01ff,Flat,3,2024-04-22 19:18:58,2024-04-22 19:20:30,7,3,2,1,1,2024-04-22T19:20:12Z,7.197999954223633,3,0,2
62fb88be841f0dcba3db01ff,Flat,3,2024-04-22 19:18:58,2024-04-22 19:20:30,8,3,2,1,1,2024-04-22T19:20:23Z,11.467999935150146,3,0,0
5788c16f275be600013590a8,Flat,0,2024-04-22 19:19:13,2024-04-22 19:20:39,1,1,0,0,0,2024-04-22T19:19:38Z,0,0,1,0
5788c16f275be600013590a8,Flat,0,2024-04-22 19:19:13,2024-04-22 19:20:39,2,0,1,0,1,2024-04-22T19:19:51Z,12.288999795913696,2,2,3
5788c16f275be600013590a8,Flat,0,2024-04-22 19:19:13,2024-04-22 19:20:39,3,0,1,0,2,2024-04-22T19:19:58Z,7.586000204086304,3,1,1
5788c16f275be600013590a8,Flat,0,2024-04-22 19:19:13,2024-04-22 19:20:39,4,0,1,1,2,2024-04-22T19:20:03Z,4.659999847412109,4,2,1
5788c16f275be600013590a8,Flat,0,2024-04-22 19:19:13,2024-04-22 19:20:39,5,0,2,1,2,2024-04-22T19:20:11Z,8.032000064849854,3,1,1
5788c16f275be600013590a8,Flat,0,2024-04-22 19:19:13,2024-04-22 19:20:39,6,0,2,0,2,2024-04-22T19:20:17Z,5.861999988555908,2,0,1
5788c16f275be600013590a8,Flat,0,2024-04-22 19:19:13,2024-04-22 19:20:39,7,0,1,0,2,2024-04-22T19:20:25Z,8.66599988937378,3,1,1
5788c16f275be600013590a8,Flat,0,2024-04-22 19:19:13,2024-04-22 19:20:39,8,0,1,0,1,2024-04-22T19:20:34Z,8.69700002670288,2,2,1
5f7d155adbf2561f33d35e60,Increasing,2,2024-04-22 19:18:25,2024-04-22 19:21:08,1,0,0,0,0,2024-04-22T19:18:46Z,0,0,3,0
5f7d155adbf2561f33d35e60,Increasing,2,2024-04-22 19:18:25,2024-04-22 19:21:08,2,0,0,0,1,2024-04-22T19:19:03Z,16.574999809265137,1,3,1
5f7d155adbf2561f33d35e60,Increasing,2,2024-04-22 19:18:25,2024-04-22 19:21:08,3,1,2,2,2,2024-04-22T19:19:20Z,16.983999967575073,2,1,4
5f7d155adbf2561f33d35e60,Increasing,2,2024-04-22 19:18:25,2024-04-22 19:21:08,4,2,1,1,2,2024-04-22T19:19:33Z,12.693000078201294,0,1,3
5f7d155adbf2561f33d35e60,Increasing,2,2024-04-22 19:18:25,2024-04-22 19:21:08,5,1,0,0,2,2024-04-22T19:19:45Z,12.569999933242798,0,3,3
5f7d155adbf2561f33d35e60,Increasing,2,2024-04-22 19:18:25,2024-04-22 19:21:08,6,1,0,0,0,2024-04-22T19:19:49Z,3.7860000133514404,0,2,1
5f7d155adbf2561f33d35e60,Increasing,2,2024-04-22 19:18:25,2024-04-22 19:21:08,7,1,1,0,1,2024-04-22T19:20:03Z,14.169000148773193,1,1,2
5f7d155adbf2561f33d35e60,Increasing,2,2024-04-22 19:18:25,2024-04-22 19:21:08,8,3,2,2,1,2024-04-22T19:21:03Z,60.16599988937378,4,0,3
5fa69d14787b502edb9a305f,Flat,3,2024-04-22 19:19:30,2024-04-22 19:21:36,1,0,0,0,0,2024-04-22T19:19:45Z,0,3,2,0
5fa69d14787b502edb9a305f,Flat,3,2024-04-22 19:19:30,2024-04-22 19:21:36,2,1,0,0,0,2024-04-22T19:20:07Z,22.26200008392334,2,3,1
5fa69d14787b502edb9a305f,Flat,3,2024-04-22 19:19:30,2024-04-22 19:21:36,3,0,1,0,0,2024-04-22T19:20:21Z,14.704999923706055,3,1,2
5fa69d14787b502edb9a305f,Flat,3,2024-04-22 19:19:30,2024-04-22 19:21:36,4,0,1,1,0,2024-04-22T19:20:30Z,9.028000116348267,2,2,1
5fa69d14787b502edb9a305f,Flat,3,2024-04-22 19:19:30,2024-04-22 19:21:36,5,0,1,0,1,2024-04-22T19:20:41Z,10.567999839782715,2,0,2
5fa69d14787b502edb9a305f,Flat,3,2024-04-22 19:19:30,2024-04-22 19:21:36,6,0,1,0,2,2024-04-22T19:20:48Z,7.414000034332275,2,0,1
5fa69d14787b502edb9a305f,Flat,3,2024-04-22 19:19:30,2024-04-22 19:21:36,7,0,2,0,0,2024-04-22T19:21:02Z,14.021000146865845,4,1,2
5fa69d14787b502edb9a305f,Flat,3,2024-04-22 19:19:30,2024-04-22 19:21:36,8,0,2,0,0,2024-04-22T19:21:25Z,22.7739999294281,4,1,0
63d3fa5f9ca6d38022920258,Increasing,2,2024-04-22 19:29:22,2024-04-22 19:30:56,1,0,0,0,0,2024-04-22T19:29:21Z,0,2,1,0
63d3fa5f9ca6d38022920258,Increasing,2,2024-04-22 19:29:22,2024-04-22 19:30:56,2,0,1,0,0,2024-04-22T19:29:39Z,18.73799991607666,1,1,1
63d3fa5f9ca6d38022920258,Increasing,2,2024-04-22 19:29:22,2024-04-22 19:30:56,3,0,0,1,0,2024-04-22T19:30:01Z,21.265000104904175,3,1,2
63d3fa5f9ca6d38022920258,Increasing,2,2024-04-22 19:29:22,2024-04-22 19:30:56,4,0,0,1,1,2024-04-22T19:30:10Z,9.535000085830688,2,2,1
63d3fa5f9ca6d38022920258,Increasing,2,2024-04-22 19:29:22,2024-04-22 19:30:56,5,0,0,1,2,2024-04-22T19:30:14Z,3.544999837875366,2,1,1
63d3fa5f9ca6d38022920258,Increasing,2,2024-04-22 19:29:22,2024-04-22 19:30:56,6,1,0,1,0,2024-04-22T19:30:20Z,5.960999965667725,3,0,2
63d3fa5f9ca6d38022920258,Increasing,2,2024-04-22 19:29:22,2024-04-22 19:30:56,7,2,0,1,0,2024-04-22T19:30:27Z,7.5970001220703125,3,0,1
63d3fa5f9ca6d38022920258,Increasing,2,2024-04-22 19:29:22,2024-04-22 19:30:56,8,3,0,1,0,2024-04-22T19:30:38Z,10.989000082015991,4,0,1
5f3c2b8810877fa56a972b96,Flat,1,2024-04-22 19:29:55,2024-04-22 19:32:09,1,0,0,0,0,2024-04-22T19:30:31Z,0,2,0,0
5f3c2b8810877fa56a972b96,Flat,1,2024-04-22 19:29:55,2024-04-22 19:32:09,2,0,1,1,0,2024-04-22T19:31:00Z,29.069000005722046,3,2,2
5f3c2b8810877fa56a972b96,Flat,1,2024-04-22 19:29:55,2024-04-22 19:32:09,3,0,1,2,0,2024-04-22T19:31:10Z,10.611999988555908,4,1,1
5f3c2b8810877fa56a972b96,Flat,1,2024-04-22 19:29:55,2024-04-22 19:32:09,4,1,1,2,2,2024-04-22T19:31:30Z,20.094000101089478,2,3,2
5f3c2b8810877fa56a972b96,Flat,1,2024-04-22 19:29:55,2024-04-22 19:32:09,5,1,1,2,0,2024-04-22T19:31:40Z,9.109999895095825,3,2,1
5f3c2b8810877fa56a972b96,Flat,1,2024-04-22 19:29:55,2024-04-22 19:32:09,6,1,1,0,0,2024-04-22T19:31:46Z,6.75,2,2,1
5f3c2b8810877fa56a972b96,Flat,1,2024-04-22 19:29:55,2024-04-22 19:32:09,7,0,1,1,2,2024-04-22T19:31:53Z,6.872999906539917,2,3,3
5f3c2b8810877fa56a972b96,Flat,1,2024-04-22 19:29:55,2024-04-22 19:32:09,8,0,1,0,1,2024-04-22T19:32:04Z,10.791000127792358,2,1,2
660b059ffb57359f06e0cb5b,Increasing,1,2024-04-22 19:29:17,2024-04-22 19:30:53,1,2,1,1,2,2024-04-22T19:29:54Z,0,2,0,0
660b059ffb57359f06e0cb5b,Increasing,1,2024-04-22 19:29:17,2024-04-22 19:30:53,2,1,1,0,0,2024-04-22T19:30:07Z,13.68500018119812,0,1,3
660b059ffb57359f06e0cb5b,Increasing,1,2024-04-22 19:29:17,2024-04-22 19:30:53,3,1,1,0,2,2024-04-22T19:30:17Z,9.549000024795532,1,0,1
660b059ffb57359f06e0cb5b,Increasing,1,2024-04-22 19:29:17,2024-04-22 19:30:53,4,0,2,0,2,2024-04-22T19:30:25Z,8.232999801635742,3,1,2
660b059ffb57359f06e0cb5b,Increasing,1,2024-04-22 19:29:17,2024-04-22 19:30:53,5,1,1,0,1,2024-04-22T19:30:36Z,11.13700008392334,0,0,3
660b059ffb57359f06e0cb5b,Increasing,1,2024-04-22 19:29:17,2024-04-22 19:30:53,6,1,1,1,2,2024-04-22T19:30:42Z,6.084000110626221,2,0,2
660b059ffb57359f06e0cb5b,Increasing,1,2024-04-22 19:29:17,2024-04-22 19:30:53,7,0,2,1,2,2024-04-22T19:30:53Z,10.983999967575073,4,1,2
660b059ffb57359f06e0cb5b,Increasing,1,2024-04-22 19:29:17,2024-04-22 19:30:53,8,0,2,1,2,2024-04-22T19:31:02Z,8.049000024795532,4,1,0
5d692cf290cade0018695dfb,Flat,0,2024-04-22 19:26:45,2024-04-22 19:29:43,1,0,0,0,0,2024-04-22T19:27:27Z,0,3,1,0
5d692cf290cade0018695dfb,Flat,0,2024-04-22 19:26:45,2024-04-22 19:29:43,2,0,0,0,1,2024-04-22T19:27:58Z,30.79100012779236,4,0,1
5d692cf290cade0018695dfb,Flat,0,2024-04-22 19:26:45,2024-04-22 19:29:43,3,0,0,1,0,2024-04-22T19:28:26Z,28.191999912261963,2,2,2
5d692cf290cade0018695dfb,Flat,0,2024-04-22 19:26:45,2024-04-22 19:29:43,4,0,1,0,0,2024-04-22T19:28:43Z,16.200999975204468,2,2,2
5d692cf290cade0018695dfb,Flat,0,2024-04-22 19:26:45,2024-04-22 19:29:43,5,0,1,0,1,2024-04-22T19:28:56Z,12.88700008392334,3,1,1
5d692cf290cade0018695dfb,Flat,0,2024-04-22 19:26:45,2024-04-22 19:29:43,6,1,0,0,1,2024-04-22T19:29:10Z,14.25600004196167,3,1,2
5d692cf290cade0018695dfb,Flat,0,2024-04-22 19:26:45,2024-04-22 19:29:43,7,0,2,0,1,2024-04-22T19:29:24Z,13.783999919891357,3,0,2
5d692cf290cade0018695dfb,Flat,0,2024-04-22 19:26:45,2024-04-22 19:29:43,8,0,0,0,2,2024-04-22T19:29:41Z,17.575999975204468,3,0,2
60ddab537d232b409e648869,Flat,3,2024-04-22 19:29:09,2024-04-22 19:32:46,1,0,0,1,0,2024-04-22T19:29:50Z,0,0,0,0
60ddab537d232b409e648869,Flat,3,2024-04-22 19:29:09,2024-04-22 19:32:46,2,1,0,0,0,2024-04-22T19:30:24Z,34.26099991798401,1,1,2
60ddab537d232b409e648869,Flat,3,2024-04-22 19:29:09,2024-04-22 19:32:46,3,0,0,2,0,2024-04-22T19:30:46Z,21.717000007629395,1,0,2
60ddab537d232b409e648869,Flat,3,2024-04-22 19:29:09,2024-04-22 19:32:46,4,3,1,2,1,2024-04-22T19:31:05Z,19.216000080108643,2,1,3
60ddab537d232b409e648869,Flat,3,2024-04-22 19:29:09,2024-04-22 19:32:46,5,1,1,1,2,2024-04-22T19:31:27Z,21.48799991607666,3,1,3
60ddab537d232b409e648869,Flat,3,2024-04-22 19:29:09,2024-04-22 19:32:46,6,3,2,2,0,2024-04-22T19:31:43Z,16.456000089645386,1,2,4
60ddab537d232b409e648869,Flat,3,2024-04-22 19:29:09,2024-04-22 19:32:46,7,1,1,1,2,2024-04-22T19:32:10Z,26.914999961853027,3,1,4
60ddab537d232b409e648869,Flat,3,2024-04-22 19:29:09,2024-04-22 19:32:46,8,0,2,2,2,2024-04-22T19:32:36Z,25.800999879837036,2,2,3
60ef416bf0b42b5595e4f4c0,Flat,3,2024-04-22 19:28:33,2024-04-22 19:29:46,1,0,0,0,0,2024-04-22T19:28:41Z,0,0,1,0
60ef416bf0b42b5595e4f4c0,Flat,3,2024-04-22 19:28:33,2024-04-22 19:29:46,2,1,0,0,0,2024-04-22T19:28:51Z,10.447999954223633,1,1,1
60ef416bf0b42b5595e4f4c0,Flat,3,2024-04-22 19:28:33,2024-04-22 19:29:46,3,2,1,1,2,2024-04-22T19:29:00Z,8.999000072479248,3,0,4
60ef416bf0b42b5595e4f4c0,Flat,3,2024-04-22 19:28:33,2024-04-22 19:29:46,4,3,0,2,2,2024-04-22T19:29:08Z,7.565000057220459,1,2,3
60ef416bf0b42b5595e4f4c0,Flat,3,2024-04-22 19:28:33,2024-04-22 19:29:46,5,1,2,1,2,2024-04-22T19:29:18Z,10.358000040054321,3,1,3
60ef416bf0b42b5595e4f4c0,Flat,3,2024-04-22 19:28:33,2024-04-22 19:29:46,6,1,1,0,0,2024-04-22T19:29:25Z,6.822999954223633,2,1,3
60ef416bf0b42b5595e4f4c0,Flat,3,2024-04-22 19:28:33,2024-04-22 19:29:46,7,0,2,0,2,2024-04-22T19:29:34Z,9.244999885559082,1,1,3
60ef416bf0b42b5595e4f4c0,Flat,3,2024-04-22 19:28:33,2024-04-22 19:29:46,8,0,2,1,0,2024-04-22T19:29:41Z,6.640000104904175,1,2,2
5af9d543672ea800010d8e0f,Flat,4,2024-04-22 19:30:20,2024-04-22 19:32:01,1,0,0,0,0,2024-04-22T19:30:36Z,0,2,2,0
5af9d543672ea800010d8e0f,Flat,4,2024-04-22 19:30:20,2024-04-22 19:32:01,2,0,1,1,0,2024-04-22T19:30:48Z,12.327999830245972,4,0,2
5af9d543672ea800010d8e0f,Flat,4,2024-04-22 19:30:20,2024-04-22 19:32:01,3,0,1,1,2,2024-04-22T19:31:06Z,17.628000020980835,3,0,1
5af9d543672ea800010d8e0f,Flat,4,2024-04-22 19:30:20,2024-04-22 19:32:01,4,1,1,0,1,2024-04-22T19:31:17Z,11.17799997329712,1,2,3
5af9d543672ea800010d8e0f,Flat,4,2024-04-22 19:30:20,2024-04-22 19:32:01,5,0,1,2,0,2024-04-22T19:31:27Z,10.414999961853027,3,0,3
5af9d543672ea800010d8e0f,Flat,4,2024-04-22 19:30:20,2024-04-22 19:32:01,6,2,0,1,0,2024-04-22T19:31:36Z,8.419000148773193,2,2,3
5af9d543672ea800010d8e0f,Flat,4,2024-04-22 19:30:20,2024-04-22 19:32:01,7,1,1,1,0,2024-04-22T19:31:46Z,10.342999935150146,3,0,2
