turkid,choice,round,condid,condition,startdate,enddate,timing,time_to_choose,time_to_completion,project,project_chosen,valuation,activity,customers,competitors
EFEA43BDF59F4A31ABBB65B53B7A4813,1,6,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:03:26Z,5.33899998664856,127,1,1,1800000,Electronics,8000,5
EFEA43BDF59F4A31ABBB65B53B7A4813,0,7,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:03:32Z,6.101000070571899,127,2,0,2900000,Electronics,9000,9
EFEA43BDF59F4A31ABBB65B53B7A4813,0,7,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:03:32Z,6.101000070571899,127,0,1,2900000,Biotechnology,12000,6
EFEA43BDF59F4A31ABBB65B53B7A4813,0,7,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:03:32Z,6.101000070571899,127,1,0,2400000,Robotics,8000,5
EFEA43BDF59F4A31ABBB65B53B7A4813,1,8,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:03:38Z,6.38100004196167,127,2,0,2100000,Robotics,4000,13
EFEA43BDF59F4A31ABBB65B53B7A4813,1,8,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:03:38Z,6.38100004196167,127,0,0,800000,Electronics,12000,8
EFEA43BDF59F4A31ABBB65B53B7A4813,1,8,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:03:38Z,6.38100004196167,127,1,1,2600000,Electronics,4000,7
EFEA43BDF59F4A31ABBB65B53B7A4813,2,9,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:03:42Z,3.822999954223633,127,2,1,800000,Biotechnology,5000,5
EFEA43BDF59F4A31ABBB65B53B7A4813,2,9,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:03:42Z,3.822999954223633,127,0,0,1600000,Electronics,3000,10
EFEA43BDF59F4A31ABBB65B53B7A4813,2,9,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:03:42Z,3.822999954223633,127,1,0,700000,Electronics,12000,7
EFEA43BDF59F4A31ABBB65B53B7A4813,0,10,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:03:47Z,5.003999948501587,127,2,0,3000000,Biotechnology,14000,8
EFEA43BDF59F4A31ABBB65B53B7A4813,0,10,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:03:47Z,5.003999948501587,127,0,1,700000,Robotics,3000,2
EFEA43BDF59F4A31ABBB65B53B7A4813,0,10,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:03:47Z,5.003999948501587,127,1,0,1000000,Electronics,7000,5
EFEA43BDF59F4A31ABBB65B53B7A4813,1,11,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:03:52Z,4.568000078201294,127,2,0,1800000,Biotechnology,11000,12
EFEA43BDF59F4A31ABBB65B53B7A4813,1,11,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:03:52Z,4.568000078201294,127,0,0,2000000,Robotics,6000,9
EFEA43BDF59F4A31ABBB65B53B7A4813,1,11,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:03:52Z,4.568000078201294,127,1,1,800000,Biotechnology,9000,2
EFEA43BDF59F4A31ABBB65B53B7A4813,0,12,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:03:57Z,5.297999858856201,127,2,0,2600000,Electronics,5000,12
EFEA43BDF59F4A31ABBB65B53B7A4813,0,12,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:03:57Z,5.297999858856201,127,0,1,2000000,Biotechnology,4000,9
EFEA43BDF59F4A31ABBB65B53B7A4813,0,12,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:03:57Z,5.297999858856201,127,1,0,1800000,Electronics,2000,9
EFEA43BDF59F4A31ABBB65B53B7A4813,2,13,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:04:01Z,3.939000129699707,127,2,1,2700000,Biotechnology,14000,2
EFEA43BDF59F4A31ABBB65B53B7A4813,2,13,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:04:01Z,3.939000129699707,127,0,0,1800000,Robotics,11000,9
EFEA43BDF59F4A31ABBB65B53B7A4813,2,13,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:04:01Z,3.939000129699707,127,1,0,2100000,Robotics,14000,5
EFEA43BDF59F4A31ABBB65B53B7A4813,1,14,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:04:06Z,4.908999919891357,127,2,0,2200000,Robotics,6000,3
EFEA43BDF59F4A31ABBB65B53B7A4813,1,14,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:04:06Z,4.908999919891357,127,0,0,700000,Robotics,3000,12
EFEA43BDF59F4A31ABBB65B53B7A4813,1,14,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:04:06Z,4.908999919891357,127,1,1,1200000,Biotechnology,5000,10
EFEA43BDF59F4A31ABBB65B53B7A4813,0,15,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:04:11Z,5.230000019073486,127,2,0,1900000,Biotechnology,6000,8
EFEA43BDF59F4A31ABBB65B53B7A4813,0,15,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:04:11Z,5.230000019073486,127,0,1,500000,Biotechnology,6000,5
EFEA43BDF59F4A31ABBB65B53B7A4813,0,15,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:04:11Z,5.230000019073486,127,1,0,1500000,Electronics,11000,8
EFEA43BDF59F4A31ABBB65B53B7A4813,0,16,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:04:18Z,6.75,127,2,0,1600000,Electronics,7000,4
EFEA43BDF59F4A31ABBB65B53B7A4813,0,16,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:04:18Z,6.75,127,0,1,1900000,Electronics,7000,4
EFEA43BDF59F4A31ABBB65B53B7A4813,0,16,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:04:18Z,6.75,127,1,0,800000,Electronics,11000,8
EFEA43BDF59F4A31ABBB65B53B7A4813,0,17,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:04:26Z,8.15499997138977,127,2,0,1600000,Robotics,14000,5
EFEA43BDF59F4A31ABBB65B53B7A4813,0,17,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:04:26Z,8.15499997138977,127,0,1,1300000,Robotics,4000,2
EFEA43BDF59F4A31ABBB65B53B7A4813,0,17,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:04:26Z,8.15499997138977,127,1,0,2900000,Electronics,8000,2
EFEA43BDF59F4A31ABBB65B53B7A4813,1,18,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:04:34Z,8.174000024795532,127,2,0,1800000,Robotics,6000,3
EFEA43BDF59F4A31ABBB65B53B7A4813,1,18,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:04:34Z,8.174000024795532,127,0,0,1300000,Biotechnology,3000,4
EFEA43BDF59F4A31ABBB65B53B7A4813,1,18,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:04:34Z,8.174000024795532,127,1,1,1400000,Biotechnology,14000,4
EFEA43BDF59F4A31ABBB65B53B7A4813,0,19,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:04:44Z,9.435999870300293,127,2,0,900000,Robotics,12000,8
EFEA43BDF59F4A31ABBB65B53B7A4813,0,19,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:04:44Z,9.435999870300293,127,0,1,800000,Robotics,8000,6
EFEA43BDF59F4A31ABBB65B53B7A4813,0,19,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:04:44Z,9.435999870300293,127,1,0,2000000,Robotics,12000,11
EFEA43BDF59F4A31ABBB65B53B7A4813,0,20,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:04:50Z,6.772000074386597,127,2,0,2700000,Electronics,8000,9
EFEA43BDF59F4A31ABBB65B53B7A4813,0,20,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:04:50Z,6.772000074386597,127,0,1,1300000,Robotics,2000,10
EFEA43BDF59F4A31ABBB65B53B7A4813,0,20,1,Increasing,2025-09-12 19:02:47,2025-09-12 19:04:54,2025-09-12T19:04:50Z,6.772000074386597,127,1,0,500000,Biotechnology,12000,11
FD2A6686546A4D689BE4A684CD264636,0,1,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:20Z,0,109,2,0,1200000,Robotics,3000,5
FD2A6686546A4D689BE4A684CD264636,0,1,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:20Z,0,109,0,1,1000000,Electronics,11000,7
FD2A6686546A4D689BE4A684CD264636,0,1,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:20Z,0,109,1,0,2300000,Electronics,8000,10
FD2A6686546A4D689BE4A684CD264636,0,2,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:27Z,7.259000062942505,109,2,0,2000000,Electronics,13000,12
FD2A6686546A4D689BE4A684CD264636,0,2,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:27Z,7.259000062942505,109,0,1,1900000,Robotics,14000,12
FD2A6686546A4D689BE4A684CD264636,0,2,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:27Z,7.259000062942505,109,1,0,2600000,Electronics,2000,9
FD2A6686546A4D689BE4A684CD264636,1,3,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:33Z,6.474999904632568,109,2,0,500000,Biotechnology,11000,14
FD2A6686546A4D689BE4A684CD264636,1,3,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:33Z,6.474999904632568,109,0,0,800000,Robotics,9000,9
FD2A6686546A4D689BE4A684CD264636,1,3,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:33Z,6.474999904632568,109,1,1,500000,Electronics,5000,7
FD2A6686546A4D689BE4A684CD264636,2,4,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:38Z,5.0269999504089355,109,2,1,2100000,Biotechnology,3000,5
FD2A6686546A4D689BE4A684CD264636,2,4,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:38Z,5.0269999504089355,109,0,0,2500000,Robotics,14000,7
FD2A6686546A4D689BE4A684CD264636,2,4,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:38Z,5.0269999504089355,109,1,0,2100000,Electronics,7000,7
FD2A6686546A4D689BE4A684CD264636,0,5,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:42Z,4.022000074386597,109,2,0,1000000,Robotics,6000,6
FD2A6686546A4D689BE4A684CD264636,0,5,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:42Z,4.022000074386597,109,0,1,500000,Robotics,3000,14
FD2A6686546A4D689BE4A684CD264636,0,5,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:42Z,4.022000074386597,109,1,0,1100000,Electronics,2000,9
FD2A6686546A4D689BE4A684CD264636,0,6,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:47Z,4.334000110626221,109,2,0,900000,Robotics,14000,6
FD2A6686546A4D689BE4A684CD264636,0,6,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:47Z,4.334000110626221,109,0,1,500000,Biotechnology,2000,7
FD2A6686546A4D689BE4A684CD264636,0,6,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:47Z,4.334000110626221,109,1,0,1800000,Electronics,8000,5
FD2A6686546A4D689BE4A684CD264636,0,7,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:51Z,4.4659998416900635,109,2,0,2900000,Electronics,9000,9
FD2A6686546A4D689BE4A684CD264636,0,7,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:51Z,4.4659998416900635,109,0,1,2900000,Biotechnology,12000,6
FD2A6686546A4D689BE4A684CD264636,0,7,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:51Z,4.4659998416900635,109,1,0,2400000,Robotics,8000,5
FD2A6686546A4D689BE4A684CD264636,0,8,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:54Z,3.2690000534057617,109,2,0,2100000,Robotics,4000,13
FD2A6686546A4D689BE4A684CD264636,0,8,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:54Z,3.2690000534057617,109,0,1,800000,Electronics,12000,8
FD2A6686546A4D689BE4A684CD264636,0,8,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:54Z,3.2690000534057617,109,1,0,2600000,Electronics,4000,7
FD2A6686546A4D689BE4A684CD264636,0,9,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:58Z,3.3389999866485596,109,2,0,800000,Biotechnology,5000,5
FD2A6686546A4D689BE4A684CD264636,0,9,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:58Z,3.3389999866485596,109,0,1,1600000,Electronics,3000,10
FD2A6686546A4D689BE4A684CD264636,0,9,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:52:58Z,3.3389999866485596,109,1,0,700000,Electronics,12000,7
FD2A6686546A4D689BE4A684CD264636,1,10,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:01Z,2.9709999561309814,109,2,0,3000000,Biotechnology,14000,8
FD2A6686546A4D689BE4A684CD264636,1,10,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:01Z,2.9709999561309814,109,0,0,700000,Robotics,3000,2
FD2A6686546A4D689BE4A684CD264636,1,10,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:01Z,2.9709999561309814,109,1,1,1000000,Electronics,7000,5
FD2A6686546A4D689BE4A684CD264636,1,11,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:06Z,5.619000196456909,109,2,0,1800000,Biotechnology,11000,12
FD2A6686546A4D689BE4A684CD264636,1,11,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:06Z,5.619000196456909,109,0,0,2000000,Robotics,6000,9
FD2A6686546A4D689BE4A684CD264636,1,11,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:06Z,5.619000196456909,109,1,1,800000,Biotechnology,9000,2
FD2A6686546A4D689BE4A684CD264636,0,12,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:13Z,6.978999853134155,109,2,0,2600000,Electronics,5000,12
FD2A6686546A4D689BE4A684CD264636,0,12,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:13Z,6.978999853134155,109,0,1,2000000,Biotechnology,4000,9
FD2A6686546A4D689BE4A684CD264636,0,12,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:13Z,6.978999853134155,109,1,0,1800000,Electronics,2000,9
FD2A6686546A4D689BE4A684CD264636,0,13,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:17Z,3.947000026702881,109,2,0,2700000,Biotechnology,14000,2
FD2A6686546A4D689BE4A684CD264636,0,13,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:17Z,3.947000026702881,109,0,1,1800000,Robotics,11000,9
FD2A6686546A4D689BE4A684CD264636,0,13,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:17Z,3.947000026702881,109,1,0,2100000,Robotics,14000,5
FD2A6686546A4D689BE4A684CD264636,1,14,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:21Z,3.384000062942505,109,2,0,2200000,Robotics,6000,3
FD2A6686546A4D689BE4A684CD264636,1,14,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:21Z,3.384000062942505,109,0,0,700000,Robotics,3000,12
FD2A6686546A4D689BE4A684CD264636,1,14,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:21Z,3.384000062942505,109,1,1,1200000,Biotechnology,5000,10
FD2A6686546A4D689BE4A684CD264636,2,15,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:25Z,4.559999942779541,109,2,1,1900000,Biotechnology,6000,8
FD2A6686546A4D689BE4A684CD264636,2,15,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:25Z,4.559999942779541,109,0,0,500000,Biotechnology,6000,5
FD2A6686546A4D689BE4A684CD264636,2,15,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:25Z,4.559999942779541,109,1,0,1500000,Electronics,11000,8
FD2A6686546A4D689BE4A684CD264636,2,16,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:38Z,13.04200005531311,109,2,1,1600000,Electronics,7000,4
FD2A6686546A4D689BE4A684CD264636,2,16,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:38Z,13.04200005531311,109,0,0,1900000,Electronics,7000,4
FD2A6686546A4D689BE4A684CD264636,2,16,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:38Z,13.04200005531311,109,1,0,800000,Electronics,11000,8
FD2A6686546A4D689BE4A684CD264636,0,17,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:44Z,5.928999900817871,109,2,0,1600000,Robotics,14000,5
FD2A6686546A4D689BE4A684CD264636,0,17,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:44Z,5.928999900817871,109,0,1,1300000,Robotics,4000,2
FD2A6686546A4D689BE4A684CD264636,0,17,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:44Z,5.928999900817871,109,1,0,2900000,Electronics,8000,2
FD2A6686546A4D689BE4A684CD264636,0,18,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:48Z,3.6100001335144043,109,2,0,1800000,Robotics,6000,3
FD2A6686546A4D689BE4A684CD264636,0,18,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:48Z,3.6100001335144043,109,0,1,1300000,Biotechnology,3000,4
FD2A6686546A4D689BE4A684CD264636,0,18,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:48Z,3.6100001335144043,109,1,0,1400000,Biotechnology,14000,4
FD2A6686546A4D689BE4A684CD264636,0,19,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:52Z,3.6659998893737793,109,2,0,900000,Robotics,12000,8
FD2A6686546A4D689BE4A684CD264636,0,19,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:52Z,3.6659998893737793,109,0,1,800000,Robotics,8000,6
FD2A6686546A4D689BE4A684CD264636,0,19,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:52Z,3.6659998893737793,109,1,0,2000000,Robotics,12000,11
FD2A6686546A4D689BE4A684CD264636,1,20,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:54Z,2.88700008392334,109,2,0,2700000,Electronics,8000,9
FD2A6686546A4D689BE4A684CD264636,1,20,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:54Z,2.88700008392334,109,0,0,1300000,Robotics,2000,10
FD2A6686546A4D689BE4A684CD264636,1,20,0,Flat,2025-09-12 17:52:08,2025-09-12 17:53:57,2025-09-12T17:53:54Z,2.88700008392334,109,1,1,500000,Biotechnology,12000,11
6595CE9F883840DEB90CD51D36DD59F3,2,1,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:04:21Z,0,140,2,1,1200000,Robotics,3000,5
6595CE9F883840DEB90CD51D36DD59F3,2,1,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:04:21Z,0,140,0,0,1000000,Electronics,11000,7
6595CE9F883840DEB90CD51D36DD59F3,2,1,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:04:21Z,0,140,1,0,2300000,Electronics,8000,10
6595CE9F883840DEB90CD51D36DD59F3,1,2,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:04:32Z,11.153000116348267,140,2,0,2000000,Electronics,13000,12
6595CE9F883840DEB90CD51D36DD59F3,1,2,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:04:32Z,11.153000116348267,140,0,0,1900000,Robotics,14000,12
6595CE9F883840DEB90CD51D36DD59F3,1,2,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:04:32Z,11.153000116348267,140,1,1,2600000,Electronics,2000,9
6595CE9F883840DEB90CD51D36DD59F3,0,3,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:04:39Z,7.062000036239624,140,2,0,500000,Biotechnology,11000,14
6595CE9F883840DEB90CD51D36DD59F3,0,3,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:04:39Z,7.062000036239624,140,0,1,800000,Robotics,9000,9
6595CE9F883840DEB90CD51D36DD59F3,0,3,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:04:39Z,7.062000036239624,140,1,0,500000,Electronics,5000,7
6595CE9F883840DEB90CD51D36DD59F3,2,4,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:04:45Z,5.784999847412109,140,2,1,2100000,Biotechnology,3000,5
6595CE9F883840DEB90CD51D36DD59F3,2,4,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:04:45Z,5.784999847412109,140,0,0,2500000,Robotics,14000,7
6595CE9F883840DEB90CD51D36DD59F3,2,4,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:04:45Z,5.784999847412109,140,1,0,2100000,Electronics,7000,7
6595CE9F883840DEB90CD51D36DD59F3,2,5,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:04:52Z,6.888000011444092,140,2,1,1000000,Robotics,6000,6
6595CE9F883840DEB90CD51D36DD59F3,2,5,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:04:52Z,6.888000011444092,140,0,0,500000,Robotics,3000,14
6595CE9F883840DEB90CD51D36DD59F3,2,5,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:04:52Z,6.888000011444092,140,1,0,1100000,Electronics,2000,9
6595CE9F883840DEB90CD51D36DD59F3,2,6,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:04:59Z,6.853000164031982,140,2,1,900000,Robotics,14000,6
6595CE9F883840DEB90CD51D36DD59F3,2,6,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:04:59Z,6.853000164031982,140,0,0,500000,Biotechnology,2000,7
6595CE9F883840DEB90CD51D36DD59F3,2,6,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:04:59Z,6.853000164031982,140,1,0,1800000,Electronics,8000,5
6595CE9F883840DEB90CD51D36DD59F3,1,7,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:05:03Z,4.671999931335449,140,2,0,2900000,Electronics,9000,9
6595CE9F883840DEB90CD51D36DD59F3,1,7,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:05:03Z,4.671999931335449,140,0,0,2900000,Biotechnology,12000,6
6595CE9F883840DEB90CD51D36DD59F3,1,7,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:05:03Z,4.671999931335449,140,1,1,2400000,Robotics,8000,5
6595CE9F883840DEB90CD51D36DD59F3,2,8,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:05:08Z,4.3440001010894775,140,2,1,2100000,Robotics,4000,13
6595CE9F883840DEB90CD51D36DD59F3,2,8,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:05:08Z,4.3440001010894775,140,0,0,800000,Electronics,12000,8
6595CE9F883840DEB90CD51D36DD59F3,2,8,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:05:08Z,4.3440001010894775,140,1,0,2600000,Electronics,4000,7
6595CE9F883840DEB90CD51D36DD59F3,2,9,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:05:14Z,6.062999963760376,140,2,1,800000,Biotechnology,5000,5
6595CE9F883840DEB90CD51D36DD59F3,2,9,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:05:14Z,6.062999963760376,140,0,0,1600000,Electronics,3000,10
6595CE9F883840DEB90CD51D36DD59F3,2,9,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:05:14Z,6.062999963760376,140,1,0,700000,Electronics,12000,7
6595CE9F883840DEB90CD51D36DD59F3,0,10,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:05:18Z,4.585999965667725,140,2,0,3000000,Biotechnology,14000,8
6595CE9F883840DEB90CD51D36DD59F3,0,10,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:05:18Z,4.585999965667725,140,0,1,700000,Robotics,3000,2
6595CE9F883840DEB90CD51D36DD59F3,0,10,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:05:18Z,4.585999965667725,140,1,0,1000000,Electronics,7000,5
6595CE9F883840DEB90CD51D36DD59F3,0,11,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:05:23Z,4.750999927520752,140,2,0,1800000,Biotechnology,11000,12
6595CE9F883840DEB90CD51D36DD59F3,0,11,1,Increasing,2025-09-12 19:03:58,2025-09-12 19:06:18,2025-09-12T19:05:23Z,4.750999927520752,140,0,1,2000000,Robotics,6000,9
