turkid,round,choice,condid,condition,startdate,enddate,timing,time_to_choose,time_to_completion,project,project_chosen,valuation,activity,customers,competitors
A2J18K5IUQ2K4G,7,0,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:41:33Z,6.758000135421753,200,0,1,2900000,Biotechnology,12000,6
A2J18K5IUQ2K4G,7,0,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:41:33Z,6.758000135421753,200,1,0,2400000,Robotics,8000,5
A2J18K5IUQ2K4G,8,1,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:41:45Z,12.17199993133545,200,2,0,2100000,Artificial Intelligence,4000,13
A2J18K5IUQ2K4G,8,1,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:41:45Z,12.17199993133545,200,0,0,800000,Electronics,12000,8
A2J18K5IUQ2K4G,8,1,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:41:45Z,12.17199993133545,200,1,1,2600000,Electronics,4000,7
A2J18K5IUQ2K4G,9,0,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:42:14Z,28.759999990463257,200,2,0,800000,Electronics,5000,5
A2J18K5IUQ2K4G,9,0,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:42:14Z,28.759999990463257,200,0,1,1600000,Electronics,3000,10
A2J18K5IUQ2K4G,9,0,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:42:14Z,28.759999990463257,200,1,0,700000,Electronics,12000,7
A2J18K5IUQ2K4G,10,2,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:42:19Z,4.806999921798706,200,2,1,3000000,Artificial Intelligence,14000,8
A2J18K5IUQ2K4G,10,2,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:42:19Z,4.806999921798706,200,0,0,700000,Robotics,3000,2
A2J18K5IUQ2K4G,10,2,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:42:19Z,4.806999921798706,200,1,0,1000000,Electronics,7000,5
A2J18K5IUQ2K4G,11,0,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:42:23Z,4.799999952316284,200,2,0,1800000,Biotechnology,11000,12
A2J18K5IUQ2K4G,11,0,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:42:23Z,4.799999952316284,200,0,1,2000000,Artificial Intelligence,6000,9
A2J18K5IUQ2K4G,11,0,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:42:23Z,4.799999952316284,200,1,0,800000,Biotechnology,9000,2
A2J18K5IUQ2K4G,12,2,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:42:32Z,8.59000015258789,200,2,1,2600000,Electronics,5000,12
A2J18K5IUQ2K4G,12,2,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:42:32Z,8.59000015258789,200,0,0,2000000,Biotechnology,4000,9
A2J18K5IUQ2K4G,12,2,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:42:32Z,8.59000015258789,200,1,0,1800000,Artificial Intelligence,2000,9
A2J18K5IUQ2K4G,13,2,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:42:37Z,4.829999923706055,200,2,1,2700000,Biotechnology,14000,2
A2J18K5IUQ2K4G,13,2,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:42:37Z,4.829999923706055,200,0,0,1800000,Robotics,11000,9
A2J18K5IUQ2K4G,13,2,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:42:37Z,4.829999923706055,200,1,0,2100000,Artificial Intelligence,14000,5
A2J18K5IUQ2K4G,14,2,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:42:45Z,8.098000049591064,200,2,1,2200000,Robotics,6000,3
A2J18K5IUQ2K4G,14,2,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:42:45Z,8.098000049591064,200,0,0,700000,Biotechnology,3000,12
A2J18K5IUQ2K4G,14,2,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:42:45Z,8.098000049591064,200,1,0,1200000,Biotechnology,5000,10
A2J18K5IUQ2K4G,15,1,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:42:55Z,10.52999997138977,200,2,0,1900000,Biotechnology,6000,8
A2J18K5IUQ2K4G,15,1,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:42:55Z,10.52999997138977,200,0,0,500000,Biotechnology,6000,5
A2J18K5IUQ2K4G,15,1,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:42:55Z,10.52999997138977,200,1,1,1500000,Electronics,11000,8
A2J18K5IUQ2K4G,16,1,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:43:07Z,11.543999910354614,200,2,0,1600000,Electronics,7000,4
A2J18K5IUQ2K4G,16,1,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:43:07Z,11.543999910354614,200,0,0,1900000,Electronics,7000,4
A2J18K5IUQ2K4G,16,1,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:43:07Z,11.543999910354614,200,1,1,800000,Artificial Intelligence,11000,8
A2J18K5IUQ2K4G,17,2,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:43:11Z,3.823000192642212,200,2,1,1600000,Artificial Intelligence,14000,5
A2J18K5IUQ2K4G,17,2,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:43:11Z,3.823000192642212,200,0,0,1300000,Robotics,4000,2
A2J18K5IUQ2K4G,17,2,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:43:11Z,3.823000192642212,200,1,0,2900000,Artificial Intelligence,8000,2
A2J18K5IUQ2K4G,18,1,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:43:16Z,5.241999864578247,200,2,0,1800000,Robotics,6000,3
A2J18K5IUQ2K4G,18,1,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:43:16Z,5.241999864578247,200,0,0,1300000,Biotechnology,3000,4
A2J18K5IUQ2K4G,18,1,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:43:16Z,5.241999864578247,200,1,1,1400000,Biotechnology,14000,4
A2J18K5IUQ2K4G,19,2,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:43:25Z,8.549999952316284,200,2,1,900000,Robotics,12000,8
A2J18K5IUQ2K4G,19,2,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:43:25Z,8.549999952316284,200,0,0,800000,Robotics,8000,6
A2J18K5IUQ2K4G,19,2,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:43:25Z,8.549999952316284,200,1,0,2000000,Robotics,12000,11
A2J18K5IUQ2K4G,20,2,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:43:39Z,14.371999979019165,200,2,1,2700000,Artificial Intelligence,8000,9
A2J18K5IUQ2K4G,20,2,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:43:39Z,14.371999979019165,200,0,0,1300000,Artificial Intelligence,2000,10
A2J18K5IUQ2K4G,20,2,2,Strongly Increasing,2019-09-24 19:40:24,2019-09-24 19:43:44,2019-09-24T19:43:39Z,14.371999979019165,200,1,0,500000,Biotechnology,12000,11
A324KCBTOD3P6Y,1,0,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:40:24Z,0,152,2,0,1200000,Robotics,3000,5
A324KCBTOD3P6Y,1,0,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:40:24Z,0,152,0,1,1000000,Electronics,11000,7
A324KCBTOD3P6Y,1,0,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:40:24Z,0,152,1,0,2300000,Electronics,8000,10
A324KCBTOD3P6Y,2,1,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:40:35Z,10.622000217437744,152,2,0,2000000,Artificial Intelligence,13000,12
A324KCBTOD3P6Y,2,1,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:40:35Z,10.622000217437744,152,0,0,1900000,Artificial Intelligence,14000,12
A324KCBTOD3P6Y,2,1,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:40:35Z,10.622000217437744,152,1,1,2600000,Electronics,2000,9
A324KCBTOD3P6Y,3,0,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:40:45Z,10.455999851226807,152,2,0,500000,Biotechnology,11000,14
A324KCBTOD3P6Y,3,0,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:40:45Z,10.455999851226807,152,0,1,800000,Artificial Intelligence,9000,9
A324KCBTOD3P6Y,3,0,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:40:45Z,10.455999851226807,152,1,0,500000,Artificial Intelligence,5000,7
A324KCBTOD3P6Y,4,0,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:40:54Z,9.095999956130981,152,2,0,2100000,Artificial Intelligence,3000,5
A324KCBTOD3P6Y,4,0,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:40:54Z,9.095999956130981,152,0,1,2500000,Artificial Intelligence,14000,7
A324KCBTOD3P6Y,4,0,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:40:54Z,9.095999956130981,152,1,0,2100000,Artificial Intelligence,7000,7
A324KCBTOD3P6Y,5,2,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:40:59Z,4.815999984741211,152,2,1,1000000,Artificial Intelligence,6000,6
A324KCBTOD3P6Y,5,2,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:40:59Z,4.815999984741211,152,0,0,500000,Robotics,3000,14
A324KCBTOD3P6Y,5,2,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:40:59Z,4.815999984741211,152,1,0,1100000,Artificial Intelligence,2000,9
A324KCBTOD3P6Y,6,1,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:41:07Z,7.616000175476074,152,2,0,900000,Robotics,14000,6
A324KCBTOD3P6Y,6,1,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:41:07Z,7.616000175476074,152,0,0,500000,Biotechnology,2000,7
A324KCBTOD3P6Y,6,1,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:41:07Z,7.616000175476074,152,1,1,1800000,Electronics,8000,5
A324KCBTOD3P6Y,7,0,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:41:13Z,6.2159998416900635,152,2,0,2900000,Artificial Intelligence,9000,9
A324KCBTOD3P6Y,7,0,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:41:13Z,6.2159998416900635,152,0,1,2900000,Biotechnology,12000,6
A324KCBTOD3P6Y,7,0,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:41:13Z,6.2159998416900635,152,1,0,2400000,Robotics,8000,5
A324KCBTOD3P6Y,8,1,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:41:21Z,8.30400013923645,152,2,0,2100000,Artificial Intelligence,4000,13
A324KCBTOD3P6Y,8,1,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:41:21Z,8.30400013923645,152,0,0,800000,Electronics,12000,8
A324KCBTOD3P6Y,8,1,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:41:21Z,8.30400013923645,152,1,1,2600000,Electronics,4000,7
A324KCBTOD3P6Y,9,1,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:41:29Z,7.543999910354614,152,2,0,800000,Electronics,5000,5
A324KCBTOD3P6Y,9,1,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:41:29Z,7.543999910354614,152,0,0,1600000,Electronics,3000,10
A324KCBTOD3P6Y,9,1,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:41:29Z,7.543999910354614,152,1,1,700000,Electronics,12000,7
A324KCBTOD3P6Y,10,1,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:41:38Z,8.712000131607056,152,2,0,3000000,Artificial Intelligence,14000,8
A324KCBTOD3P6Y,10,1,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:41:38Z,8.712000131607056,152,0,0,700000,Robotics,3000,2
A324KCBTOD3P6Y,10,1,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:41:38Z,8.712000131607056,152,1,1,1000000,Electronics,7000,5
A324KCBTOD3P6Y,11,1,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:41:44Z,6.559999942779541,152,2,0,1800000,Biotechnology,11000,12
A324KCBTOD3P6Y,11,1,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:41:44Z,6.559999942779541,152,0,0,2000000,Artificial Intelligence,6000,9
A324KCBTOD3P6Y,11,1,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:41:44Z,6.559999942779541,152,1,1,800000,Biotechnology,9000,2
A324KCBTOD3P6Y,12,0,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:41:50Z,5.983999967575073,152,2,0,2600000,Electronics,5000,12
A324KCBTOD3P6Y,12,0,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:41:50Z,5.983999967575073,152,0,1,2000000,Biotechnology,4000,9
A324KCBTOD3P6Y,12,0,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:41:50Z,5.983999967575073,152,1,0,1800000,Artificial Intelligence,2000,9
A324KCBTOD3P6Y,13,2,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:41:55Z,4.74399995803833,152,2,1,2700000,Biotechnology,14000,2
A324KCBTOD3P6Y,13,2,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:41:55Z,4.74399995803833,152,0,0,1800000,Robotics,11000,9
A324KCBTOD3P6Y,13,2,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:41:55Z,4.74399995803833,152,1,0,2100000,Artificial Intelligence,14000,5
A324KCBTOD3P6Y,14,2,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:42:01Z,6.424000024795532,152,2,1,2200000,Robotics,6000,3
A324KCBTOD3P6Y,14,2,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:42:01Z,6.424000024795532,152,0,0,700000,Biotechnology,3000,12
A324KCBTOD3P6Y,14,2,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:42:01Z,6.424000024795532,152,1,0,1200000,Biotechnology,5000,10
A324KCBTOD3P6Y,15,0,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:42:08Z,6.921000003814697,152,2,0,1900000,Biotechnology,6000,8
A324KCBTOD3P6Y,15,0,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:42:08Z,6.921000003814697,152,0,1,500000,Biotechnology,6000,5
A324KCBTOD3P6Y,15,0,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:42:08Z,6.921000003814697,152,1,0,1500000,Electronics,11000,8
A324KCBTOD3P6Y,16,0,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:42:14Z,5.622999906539917,152,2,0,1600000,Electronics,7000,4
A324KCBTOD3P6Y,16,0,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:42:14Z,5.622999906539917,152,0,1,1900000,Electronics,7000,4
A324KCBTOD3P6Y,16,0,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:42:14Z,5.622999906539917,152,1,0,800000,Artificial Intelligence,11000,8
A324KCBTOD3P6Y,17,1,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:42:21Z,7.465000152587891,152,2,0,1600000,Artificial Intelligence,14000,5
A324KCBTOD3P6Y,17,1,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:42:21Z,7.465000152587891,152,0,0,1300000,Robotics,4000,2
A324KCBTOD3P6Y,17,1,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:42:21Z,7.465000152587891,152,1,1,2900000,Artificial Intelligence,8000,2
A324KCBTOD3P6Y,18,2,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:42:28Z,7.078999996185303,152,2,1,1800000,Robotics,6000,3
A324KCBTOD3P6Y,18,2,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:42:28Z,7.078999996185303,152,0,0,1300000,Biotechnology,3000,4
A324KCBTOD3P6Y,18,2,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:42:28Z,7.078999996185303,152,1,0,1400000,Biotechnology,14000,4
A324KCBTOD3P6Y,19,2,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:42:34Z,5.8409998416900635,152,2,1,900000,Robotics,12000,8
A324KCBTOD3P6Y,19,2,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:42:34Z,5.8409998416900635,152,0,0,800000,Robotics,8000,6
A324KCBTOD3P6Y,19,2,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:42:34Z,5.8409998416900635,152,1,0,2000000,Robotics,12000,11
A324KCBTOD3P6Y,20,2,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:42:40Z,5.726999998092651,152,2,1,2700000,Artificial Intelligence,8000,9
A324KCBTOD3P6Y,20,2,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:42:40Z,5.726999998092651,152,0,0,1300000,Artificial Intelligence,2000,10
A324KCBTOD3P6Y,20,2,2,Strongly Increasing,2019-09-24 19:40:13,2019-09-24 19:42:45,2019-09-24T19:42:40Z,5.726999998092651,152,1,0,500000,Biotechnology,12000,11
AM7Y47LTJKDAN,1,0,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:40:58Z,0,203,2,0,1200000,Robotics,3000,5
AM7Y47LTJKDAN,1,0,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:40:58Z,0,203,0,1,1000000,Electronics,11000,7
AM7Y47LTJKDAN,1,0,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:40:58Z,0,203,1,0,2300000,Electronics,8000,10
AM7Y47LTJKDAN,2,2,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:41:11Z,12.835000038146973,203,2,1,2000000,Artificial Intelligence,13000,12
AM7Y47LTJKDAN,2,2,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:41:11Z,12.835000038146973,203,0,0,1900000,Artificial Intelligence,14000,12
AM7Y47LTJKDAN,2,2,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:41:11Z,12.835000038146973,203,1,0,2600000,Electronics,2000,9
AM7Y47LTJKDAN,3,0,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:41:23Z,11.837000131607056,203,2,0,500000,Biotechnology,11000,14
AM7Y47LTJKDAN,3,0,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:41:23Z,11.837000131607056,203,0,1,800000,Artificial Intelligence,9000,9
AM7Y47LTJKDAN,3,0,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:41:23Z,11.837000131607056,203,1,0,500000,Artificial Intelligence,5000,7
AM7Y47LTJKDAN,4,0,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:41:32Z,9.067999839782715,203,2,0,2100000,Artificial Intelligence,3000,5
AM7Y47LTJKDAN,4,0,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:41:32Z,9.067999839782715,203,0,1,2500000,Artificial Intelligence,14000,7
AM7Y47LTJKDAN,4,0,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:41:32Z,9.067999839782715,203,1,0,2100000,Artificial Intelligence,7000,7
AM7Y47LTJKDAN,5,2,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:41:42Z,9.368000030517578,203,2,1,1000000,Artificial Intelligence,6000,6
AM7Y47LTJKDAN,5,2,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:41:42Z,9.368000030517578,203,0,0,500000,Robotics,3000,14
AM7Y47LTJKDAN,5,2,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:41:42Z,9.368000030517578,203,1,0,1100000,Artificial Intelligence,2000,9
AM7Y47LTJKDAN,6,1,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:41:49Z,7.084000110626221,203,2,0,900000,Robotics,14000,6
AM7Y47LTJKDAN,6,1,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:41:49Z,7.084000110626221,203,0,0,500000,Biotechnology,2000,7
AM7Y47LTJKDAN,6,1,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:41:49Z,7.084000110626221,203,1,1,1800000,Electronics,8000,5
AM7Y47LTJKDAN,7,0,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:42:01Z,11.929999828338623,203,2,0,2900000,Artificial Intelligence,9000,9
AM7Y47LTJKDAN,7,0,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:42:01Z,11.929999828338623,203,0,1,2900000,Biotechnology,12000,6
AM7Y47LTJKDAN,7,0,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:42:01Z,11.929999828338623,203,1,0,2400000,Robotics,8000,5
AM7Y47LTJKDAN,8,1,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:42:12Z,11.163000106811523,203,2,0,2100000,Artificial Intelligence,4000,13
AM7Y47LTJKDAN,8,1,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:42:12Z,11.163000106811523,203,0,0,800000,Electronics,12000,8
AM7Y47LTJKDAN,8,1,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:42:12Z,11.163000106811523,203,1,1,2600000,Electronics,4000,7
AM7Y47LTJKDAN,9,0,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:42:21Z,9.632999897003174,203,2,0,800000,Electronics,5000,5
AM7Y47LTJKDAN,9,0,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:42:21Z,9.632999897003174,203,0,1,1600000,Electronics,3000,10
AM7Y47LTJKDAN,9,0,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:42:21Z,9.632999897003174,203,1,0,700000,Electronics,12000,7
AM7Y47LTJKDAN,10,2,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:42:29Z,7.958000183105469,203,2,1,3000000,Artificial Intelligence,14000,8
AM7Y47LTJKDAN,10,2,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:42:29Z,7.958000183105469,203,0,0,700000,Robotics,3000,2
AM7Y47LTJKDAN,10,2,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:42:29Z,7.958000183105469,203,1,0,1000000,Electronics,7000,5
AM7Y47LTJKDAN,11,2,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:42:40Z,10.900999784469604,203,2,1,1800000,Biotechnology,11000,12
AM7Y47LTJKDAN,11,2,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:42:40Z,10.900999784469604,203,0,0,2000000,Artificial Intelligence,6000,9
AM7Y47LTJKDAN,11,2,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:42:40Z,10.900999784469604,203,1,0,800000,Biotechnology,9000,2
AM7Y47LTJKDAN,12,2,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:42:45Z,5.245000123977661,203,2,1,2600000,Electronics,5000,12
AM7Y47LTJKDAN,12,2,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:42:45Z,5.245000123977661,203,0,0,2000000,Biotechnology,4000,9
AM7Y47LTJKDAN,12,2,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:42:45Z,5.245000123977661,203,1,0,1800000,Artificial Intelligence,2000,9
AM7Y47LTJKDAN,13,2,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:42:55Z,9.621000051498413,203,2,1,2700000,Biotechnology,14000,2
AM7Y47LTJKDAN,13,2,2,Strongly Increasing,2019-09-24 19:40:38,2019-09-24 19:44:01,2019-09-24T19:42:55Z,9.621000051498413,203,0,0,1800000,Robotics,11000,9
