turkid,condition,message_type,startdate,enddate,could_learn_interim_1,could_learn_interim_2,could_learn_interim_3,belief_valuation,belief_market_size,belief_competitors,belief_sector_of_activity,time_to_completion,Duration_Post,StartDate_Post,EndDate_Post,CouldLearn_1,CouldLearn_2,CouldLearn_3,Confidence_NC,Confidence_MS,Confidence_CV,Confidence_SA,Slope,Positive_Test_First,Negative_Test_First,Positive_Test_Second,Negative_Test_Second,condid
F195FB9A6E66495FBF1789FA639871B7,Increasing,control,2025-11-16 01:24:24,2025-11-16 01:31:08,-2,-2,-2,1,1,1,1,404,116,11/16/2025 2:31,11/16/2025 2:33,-2,-2,-2,1,2,2,1,2,3,3,4,2,1
F72AAEAA755041F6AA79ECE84CD76F41,Flat,negative_test,2025-11-16 01:27:56,2025-11-16 01:31:41,-1,0,-1,2,3,3,4,225,79,11/16/2025 2:31,11/16/2025 2:33,-1,-1,-1,3,3,2,3,1,4,2,3,3,0
5887990810624BE0A0833DD852900E43,Increasing,positive_test,2025-11-15 23:07:28,2025-11-15 23:17:08,-1,-1,-1,3,4,1,2,580,86,11/16/2025 0:17,11/16/2025 0:18,1,-1,1,2,2,5,1,1,4,3,5,1,1
806EA1636B46494CB31AE8B3E8B96819,Flat,positive_test,2025-11-16 01:26:49,2025-11-16 01:32:27,-1,-2,-1,2,2,4,5,338,66,11/16/2025 2:32,11/16/2025 2:33,-1,-2,-1,2,2,4,5,2,4,2,5,1,0
30CEB64CC62B4D229B0679C35B95367F,Increasing,negative_test,2025-11-16 03:10:14,2025-11-16 03:13:49,2,1,2,5,4,4,5,215,57,11/16/2025 4:13,11/16/2025 4:14,1,1,1,4,4,5,5,1,5,1,1,5,1
9939035525C34E0CA5EAB5375AF3FBE7,Flat,negative_test,2025-11-16 01:32:29,2025-11-16 01:36:06,0,-1,-1,2,2,3,3,217,58,11/16/2025 2:36,11/16/2025 2:37,-1,-1,-1,3,3,2,3,1,5,1,1,5,0
7707F203186E4B6993828EA8615086B2,Flat,control,2025-11-15 23:17:28,2025-11-15 23:19:58,2,1,1,2,4,4,4,150,40,11/16/2025 0:19,11/16/2025 0:20,0,1,0,4,3,3,4,2,4,2,4,2,0
826BD8C36E02435C868B2B0C173EA825,Increasing,positive_test,2025-11-15 23:15:18,2025-11-15 23:20:18,1,1,-1,3,4,1,1,300,91,11/16/2025 0:20,11/16/2025 0:21,-1,-1,-2,1,2,2,1,1,3,3,4,2,1
3701428B74B748B4A55DA78FEAF1D7C8,Flat,positive_test,2025-11-16 01:26:29,2025-11-16 01:29:17,1,1,1,3,3,4,4,168,47,11/16/2025 2:29,11/16/2025 2:30,1,1,1,4,2,2,4,1,4,2,3,3,0
CC7959CDB09145759B14A7CEA8C6A6A5,Flat,negative_test,2025-11-15 23:20:18,2025-11-15 23:24:20,1,-1,-1,2,4,2,4,242,63,11/16/2025 0:24,11/16/2025 0:25,1,1,0,4,2,2,4,2,4,2,4,2,0
F2E00CD3924E4A17917E2E3DC5BF0C65,Flat,control,2025-11-15 23:19:15,2025-11-15 23:24:38,1,1,1,4,5,5,3,323,54,11/16/2025 0:24,11/16/2025 0:25,1,1,1,5,5,4,4,2,5,1,5,1,0
7732F490FE5143C1AB9D25403E7537F1,Increasing,control,2025-11-15 23:17:44,2025-11-15 23:29:09,-1,-1,-1,3,3,2,3,685,83,11/16/2025 0:29,11/16/2025 0:30,-2,-2,-2,1,1,1,1,1,1,1,1,1,1
5E53A0E88D5347249534ED0470DEDDC8,Flat,positive_test,2025-11-15 23:21:39,2025-11-15 23:30:51,0,0,0,4,4,1,2,552,79,11/16/2025 0:30,11/16/2025 0:32,1,1,1,3,4,3,2,2,5,1,5,1,0
BA5F6167F2D14D198DF3C198C09EBADA,Increasing,positive_test,2025-11-16 01:29:44,2025-11-16 01:33:55,0,0,-1,1,4,3,3,251,57,11/16/2025 2:33,11/16/2025 2:34,0,1,1,4,5,2,3,1,5,3,5,2,1
6AF45FDE2BF24C7B95EB1695F5093FE4,Flat,control,2025-11-16 01:26:01,2025-11-16 01:30:44,-1,-1,-1,3,2,2,2,283,71,11/16/2025 2:30,11/16/2025 2:31,-1,-1,-1,2,2,3,2,2,4,2,4,2,0
09141394953B49BA90AE2955EC77B3F3,Increasing,negative_test,2025-11-16 01:28:07,2025-11-16 01:31:19,-1,-1,-1,4,2,2,4,192,49,11/16/2025 2:31,11/16/2025 2:32,-1,-1,-1,2,2,4,3,1,5,2,2,4,1
6EF58DA754524A36A3B25FB463C93942,Increasing,control,2025-11-16 01:26:50,2025-11-16 01:32:01,1,1,1,2,4,5,4,311,74,11/16/2025 2:32,11/16/2025 2:33,-2,-2,-2,1,1,1,1,1,4,2,2,4,1
3B9C3E8090FE416CBDE4AEA2E22D5B26,Increasing,positive_test,2025-11-16 01:28:03,2025-11-16 01:32:14,1,0,0,4,5,3,4,251,55,11/16/2025 2:32,11/16/2025 2:33,2,1,1,1,5,4,4,1,5,1,5,1,1
8B61C758D3E14957BD22BC6B6EB9E98D,Increasing,negative_test,2025-11-16 01:26:41,2025-11-16 01:32:36,1,1,1,4,4,4,4,355,106,11/16/2025 2:32,11/16/2025 2:34,0,0,0,3,4,3,3,1,4,2,2,4,1
4B580EE8F712428395081AAA2CE5D5A8,Increasing,negative_test,2025-11-15 23:08:09,2025-11-15 23:21:53,1,0,-1,2,3,2,2,824,95,11/16/2025 0:21,11/16/2025 0:23,-1,-1,-2,1,1,1,1,1,2,1,1,5,1
7E25D89B6E4241EFACAC59FB8B116CDE,Flat,control,2025-11-15 23:09:05,2025-11-15 23:22:08,0,0,1,3,4,4,2,783,352,11/16/2025 0:22,11/16/2025 0:28,-1,-1,-1,3,3,2,3,2,5,1,5,1,0
121D2A7C965B4E7B911C73BF98EF9A43,Increasing,positive_test,2025-11-15 23:10:07,2025-11-15 23:22:11,1,1,0,4,3,5,4,724,89,11/16/2025 0:22,11/16/2025 0:23,1,1,0,5,4,4,1,1,5,1,4,2,1
940569137767425CA4F68853B344410B,Increasing,control,2025-11-15 23:30:02,2025-11-15 23:33:03,-1,0,-1,2,2,2,4,181,56,11/16/2025 0:33,11/16/2025 0:34,-1,0,0,3,3,3,4,2,1,1,1,1,1
1642C46419614701816BC5E6479325FB,Increasing,control,2025-11-15 23:29:06,2025-11-15 23:33:28,1,-1,0,4,4,2,3,262,87,11/16/2025 0:33,11/16/2025 0:34,1,0,1,1,5,1,3,1,5,1,5,1,1
B1C782BE39074ADB8D190B322D538943,Increasing,control,2025-11-15 23:28:50,2025-11-15 23:33:43,2,-1,-1,3,4,2,4,293,110,11/16/2025 0:33,11/16/2025 0:35,1,-1,-1,3,4,2,3,1,5,2,5,1,1
C2B73C5D4F394B178227D6D5D5C2D4F5,Flat,positive_test,2025-11-15 23:28:06,2025-11-15 23:33:44,1,0,1,2,4,3,4,338,119,11/16/2025 0:33,11/16/2025 0:35,1,1,1,4,4,4,4,2,5,1,5,1,0
2D31A0176F0345B9A47F32F6A8C73F19,Increasing,control,2025-11-15 23:32:04,2025-11-15 23:44:52,1,1,1,1,4,4,3,768,261,11/16/2025 0:44,11/16/2025 0:49,1,1,1,5,4,1,4,1,4,2,3,3,1
2B21B7636CAD4FE3B5E616714E830F53,Flat,positive_test,2025-11-15 23:23:46,2025-11-15 23:26:23,1,1,1,5,3,4,2,157,272,11/16/2025 0:26,11/16/2025 0:30,1,1,1,5,2,3,4,2,3,3,3,3,0
8E8EF0EC9F264A9FBE87F6A2D7EF0ACD,Flat,negative_test,2025-11-15 23:23:06,2025-11-15 23:27:31,1,1,1,5,5,5,5,265,89,11/16/2025 0:27,11/16/2025 0:29,-1,-1,-1,5,5,2,4,2,5,1,1,5,0
AF702843D08345DDB622016021A53AD9,Flat,control,2025-11-15 23:24:14,2025-11-15 23:27:57,-2,-1,-1,1,1,2,2,223,58,11/16/2025 0:27,11/16/2025 0:28,-1,-1,0,1,1,1,1,2,3,3,4,2,0
9BA3C045770B4FD8ACEDC19F54B0D244,Flat,control,2025-11-15 23:26:00,2025-11-15 23:29:49,-1,-1,-1,3,4,3,2,229,125,11/16/2025 0:29,11/16/2025 0:31,1,1,1,3,5,3,2,2,4,1,4,1,0
4036F50264E14E1692F74071E39BEFA7,Increasing,control,2025-11-15 23:26:58,2025-11-15 23:29:55,1,1,0,3,4,4,5,177,57,11/16/2025 0:29,11/16/2025 0:30,1,1,0,2,4,3,5,1,3,1,3,3,1
3AE00EF226304CDA8A506321C9FA8112,Flat,control,2025-11-15 23:25:02,2025-11-15 23:30:25,2,1,0,2,1,5,5,323,138,11/16/2025 0:30,11/16/2025 0:32,2,1,0,5,3,2,5,1,5,2,5,1,0
870FB7B0CA73406EA65982559BC7ACB4,Increasing,negative_test,2025-11-15 23:24:03,2025-11-15 23:31:52,2,1,1,1,4,5,4,469,137,11/16/2025 0:31,11/16/2025 0:34,-1,0,0,3,3,3,3,1,5,1,1,5,1
5FB9C6CF02D44552A949E8B24EBC70DB,Flat,negative_test,2025-11-15 23:25:36,2025-11-15 23:31:53,1,1,1,3,4,4,2,377,104,11/16/2025 0:31,11/16/2025 0:33,1,1,1,4,4,3,3,1,4,2,2,4,0
226B25F49380438BB765C0D3D5BC8260,Increasing,negative_test,2025-11-15 23:30:38,2025-11-15 23:32:37,1,2,1,4,4,3,3,119,399,11/16/2025 0:32,11/16/2025 0:39,1,1,0,2,4,4,3,1,2,3,2,3,1
6AEF867B56D44650857D069C3E8B73FF,Flat,control,2025-11-16 01:27:31,2025-11-16 01:31:46,1,0,0,1,4,3,3,255,121,11/16/2025 2:31,11/16/2025 2:33,0,0,0,1,3,1,4,2,4,2,5,1,0
ACA2417ED42B46A897A9A6911F3C5237,Flat,negative_test,2025-11-15 23:27:27,2025-11-15 23:33:35,1,1,1,2,3,3,4,368,119,11/16/2025 0:33,11/16/2025 0:35,1,1,1,4,4,3,4,1,3,3,4,4,0
63839E737CA3495587124E97F9BF8973,Increasing,control,2025-11-16 01:29:15,2025-11-16 01:31:54,1,1,1,2,4,5,1,159,42,11/16/2025 2:31,11/16/2025 2:32,1,1,1,5,4,4,3,1,2,4,2,4,1
CFD3712812B24E5DB1FE881954FB3CB8,Flat,negative_test,2025-11-16 01:26:19,2025-11-16 01:32:03,2,0,0,3,2,4,3,344,65,11/16/2025 2:32,11/16/2025 2:33,0,0,0,4,3,2,3,3,2,4,2,4,0
B631873B4B64420398BC829B1361D0AD,Flat,negative_test,2025-11-15 23:32:21,2025-11-15 23:35:45,1,1,0,3,4,4,3,204,77,11/16/2025 0:35,11/16/2025 0:37,1,1,0,4,3,4,3,2,4,2,2,4,0
B25C760B3D2C49448D703D5400814BEF,Flat,control,2025-11-15 23:31:46,2025-11-15 23:36:16,-2,-2,-2,1,1,1,1,270,66,11/16/2025 0:36,11/16/2025 0:37,-2,-2,-2,1,1,1,1,2,4,2,4,2,0
B7C7B91004594B1B97A12D531B13E159,Increasing,positive_test,2025-11-15 23:33:22,2025-11-15 23:36:28,2,2,1,1,5,5,1,186,43,11/16/2025 0:36,11/16/2025 0:37,2,1,2,5,5,3,5,1,5,3,3,3,1
3F4F2AF9A4B640B78DEA8846F2249BAD,Flat,positive_test,2025-11-15 23:33:55,2025-11-15 23:36:30,0,0,0,1,1,1,1,155,30,11/16/2025 0:36,11/16/2025 0:37,-2,-2,-2,1,1,1,1,2,3,3,3,3,0
8330F0524454414A8E702F7574809FBC,Flat,positive_test,2025-11-15 23:32:45,2025-11-15 23:37:58,-1,-1,-1,2,5,4,4,313,136,11/16/2025 0:37,11/16/2025 0:40,0,0,0,2,4,2,4,2,4,2,5,1,0
15884B2A42D3462F9BC6066054853C66,Flat,negative_test,2025-11-15 23:34:14,2025-11-15 23:41:05,-2,-2,-2,3,3,4,2,411,151,11/16/2025 0:41,11/16/2025 0:43,-2,-2,-2,3,3,2,2,1,3,3,2,4,0
622A7A81265B4F57888609792A25D4E4,Increasing,negative_test,2025-11-16 01:33:10,2025-11-16 01:36:34,1,1,1,3,4,4,2,204,61,11/16/2025 2:36,11/16/2025 2:37,1,1,1,4,3,3,3,2,3,3,4,1,1
72FA9C6241E348578734E2AA95DE8595,Increasing,positive_test,2025-11-16 01:29:34,2025-11-16 01:33:07,1,1,1,4,3,4,5,213,44,11/16/2025 2:33,11/16/2025 2:33,1,1,1,4,4,4,5,1,4,2,4,2,1
3B271D73C7914247986D25490DB7D2AF,Increasing,control,2025-11-16 01:33:54,2025-11-16 01:39:15,2,2,2,1,3,1,4,321,129,11/16/2025 2:39,11/16/2025 2:41,2,2,2,5,1,3,4,2,5,1,5,1,1
F70D263CF70D4B688779CF871E53531A,Flat,negative_test,2025-11-16 01:29:26,2025-11-16 01:33:33,1,0,0,3,3,4,4,247,71,11/16/2025 2:33,11/16/2025 2:34,1,1,1,4,3,3,4,2,3,1,1,5,0
7D0CC43EFF454085A097E314118598BA,Flat,positive_test,2025-11-16 01:28:17,2025-11-16 01:34:09,1,1,0,3,5,5,3,352,93,11/16/2025 2:34,11/16/2025 2:35,1,1,0,4,5,3,4,1,4,2,5,1,0
9BE35CDD82134A55B47B746974B221D9,Flat,negative_test,2025-11-16 01:31:50,2025-11-16 01:34:13,-1,-1,-1,2,1,1,2,143,57,11/16/2025 2:34,11/16/2025 2:35,-1,-1,-1,2,3,2,1,1,4,2,3,3,0
EAE2B02B28864A2DAEE10A92AEA9DB99,Increasing,positive_test,2025-11-16 01:29:57,2025-11-16 01:34:24,2,1,1,4,5,5,4,267,95,11/16/2025 2:34,11/16/2025 2:36,2,2,2,5,5,4,3,1,5,1,5,1,1
D32A8D920FB949188A744DCE9E48E718,Increasing,positive_test,2025-11-15 23:26:39,2025-11-15 23:34:13,1,1,1,2,4,2,4,454,171,11/16/2025 0:34,11/16/2025 0:37,1,1,1,4,4,2,4,1,1,5,5,1,1
E2C06DCC042845EAA638EDAD3E2F817C,Flat,negative_test,2025-11-16 01:27:14,2025-11-16 01:33:08,0,1,1,2,2,3,3,354,101,11/16/2025 2:33,11/16/2025 2:34,-1,0,-1,4,3,3,4,2,4,1,1,5,0
C1EE7F6EF26E4F598309FDACFFDBDAA8,Flat,negative_test,2025-11-16 01:40:22,2025-11-16 01:47:08,1,1,-1,2,4,4,3,406,160,11/16/2025 2:47,11/16/2025 2:49,-2,-1,-1,4,2,3,3,2,5,1,1,5,0
7BF7959884EE4F349490EDAB56301BE3,Increasing,positive_test,2025-11-16 01:31:15,2025-11-16 01:34:21,-1,1,1,3,3,2,4,186,72,11/16/2025 2:34,11/16/2025 2:35,1,1,1,2,4,3,4,1,3,3,5,1,1
124190B97F3B4E689652CE65451D2418,Flat,control,2025-11-16 01:37:13,2025-11-16 01:42:09,1,1,1,3,3,4,3,296,125,11/16/2025 2:42,11/16/2025 2:44,-1,-1,-1,5,4,3,3,1,5,3,4,4,0
B7396B20B322422ABC12E292DDA40A02,Increasing,negative_test,2025-11-16 01:36:33,2025-11-16 01:41:14,1,1,1,2,3,2,2,281,79,11/16/2025 2:41,11/16/2025 2:42,-1,-1,-1,2,3,3,3,1,5,1,1,5,1
344528C605914185A09E0DBF71A2F0CD,Flat,positive_test,2025-11-16 01:32:59,2025-11-16 01:35:23,1,1,1,5,4,4,2,144,52,11/16/2025 2:35,11/16/2025 2:36,1,1,1,5,4,4,4,2,5,1,5,1,0
27DF80E670C2426AAD877920B5F2A77F,Flat,control,2025-11-16 01:30:15,2025-11-16 01:36:01,2,1,1,4,5,4,3,346,69,11/16/2025 2:36,11/16/2025 2:37,2,2,2,4,5,3,5,1,4,4,4,4,0
210D1EED4E4C46D3AA7FCED923C8915C,Increasing,negative_test,2025-11-16 01:30:08,2025-11-16 01:36:31,0,1,0,4,2,4,4,383,100,11/16/2025 2:36,11/16/2025 2:38,1,1,0,3,3,4,4,3,4,2,2,4,1
616AF56E726A4531A45234B0AC750A68,Increasing,control,2025-11-16 01:38:24,2025-11-16 01:41:58,1,1,1,3,4,4,3,214,50,11/16/2025 2:41,11/16/2025 2:42,1,1,0,4,4,4,3,1,5,1,5,1,1
0B40E708E84D44ED847F0DF4AB406A30,Flat,control,2025-11-16 01:34:07,2025-11-16 01:36:36,-1,-1,-1,3,3,4,3,149,31,11/16/2025 2:36,11/16/2025 2:37,-1,-1,-1,3,4,3,2,1,4,2,3,2,0
A0F5CF1E4A1741428E199C8E60BDBE3E,Increasing,control,2025-11-16 01:29:08,2025-11-16 01:37:39,1,0,-1,3,4,2,3,511,143,11/16/2025 2:37,11/16/2025 2:40,1,1,-1,3,4,3,4,1,4,1,2,4,1
3A629996362740C987E6B99906634A81,Increasing,negative_test,2025-11-16 01:35:00,2025-11-16 01:37:42,1,1,1,1,4,4,1,162,60,11/16/2025 2:37,11/16/2025 2:38,1,2,2,5,4,2,1,1,4,1,3,2,1
038B102A6B444DAAB74527ABCA804324,Increasing,negative_test,2025-11-16 01:34:02,2025-11-16 01:38:07,2,1,1,3,5,4,5,245,64,11/16/2025 2:38,11/16/2025 2:39,-1,-2,-2,3,3,2,5,1,5,1,1,5,1
999D3EA9B6F74EADB04F8E8966DB27AB,Increasing,negative_test,2025-11-16 01:27:49,2025-11-16 01:39:01,1,1,1,4,2,2,4,672,94,11/16/2025 2:39,11/16/2025 2:40,1,2,1,4,4,4,4,1,4,1,3,3,1
45F6F3E914E1445CB06FAC0E931A3B0D,Increasing,positive_test,2025-11-16 01:34:48,2025-11-16 01:39:09,0,-1,-1,4,1,3,1,261,75,11/16/2025 2:39,11/16/2025 2:40,1,0,1,2,2,4,1,1,4,2,5,1,1
253401DE32C0459E89DFC01F422701CD,Flat,positive_test,2025-11-16 01:35:02,2025-11-16 01:40:44,-1,-1,-2,3,4,4,2,342,118,11/16/2025 2:40,11/16/2025 2:42,-1,0,0,4,4,2,3,2,1,5,5,1,0
D0059EBE495145C3AA8E88A53F9C9862,Flat,negative_test,2025-11-15 23:36:03,2025-11-15 23:39:51,-1,0,0,2,3,2,4,228,53,11/16/2025 0:39,11/16/2025 0:40,-1,-1,-1,4,3,2,4,1,4,2,2,4,0
BC4722357F5D4F71A1CBCBA5DD93FFD9,Flat,negative_test,2025-11-15 23:32:24,2025-11-15 23:35:09,-1,-2,-2,1,5,4,1,165,50,11/16/2025 0:35,11/16/2025 0:36,-2,-2,-2,1,4,3,1,1,5,1,2,4,0
F77B2BCCA19A4558B9FCAD8ACEE55D33,Increasing,negative_test,2025-11-15 23:29:46,2025-11-15 23:35:10,1,0,1,1,4,3,1,324,68,11/16/2025 0:35,11/16/2025 0:36,-1,-1,-1,2,2,1,1,1,5,1,1,5,1
82AE6AD1BE4D41389B59F5A165F97E30,Flat,positive_test,2025-11-15 23:36:54,2025-11-15 23:44:21,1,1,1,2,4,2,5,447,223,11/16/2025 0:44,11/16/2025 0:48,-1,1,-1,4,4,4,5,2,3,3,3,3,0
24E4559EF57446B5BA5811FE6AA7D0F1,Increasing,control,2025-11-15 23:34:36,2025-11-15 23:41:52,1,1,1,3,4,4,2,436,57,11/16/2025 0:41,11/16/2025 0:42,1,1,1,4,5,3,1,1,4,1,5,1,1
80081D7910DD4C43A24C4A813E39DD54,Flat,negative_test,2025-11-15 23:38:15,2025-11-15 23:40:43,1,0,0,3,2,3,4,148,79,11/16/2025 0:40,11/16/2025 0:42,1,0,1,5,3,3,4,2,2,3,1,4,0
12A5B45939D14DEAAD8EC5FC2DD1FF27,Increasing,negative_test,2025-11-15 23:36:49,2025-11-15 23:41:08,0,-1,-1,2,3,4,2,259,126,11/16/2025 0:41,11/16/2025 0:43,-2,-2,-2,2,2,2,2,1,3,4,4,3,1
4D3A556FF44841E7A7154213519DBB31,Flat,control,2025-11-15 23:29:22,2025-11-15 23:36:21,2,0,0,3,5,4,2,419,59,11/16/2025 0:36,11/16/2025 0:37,2,1,1,5,5,3,3,2,5,2,5,2,0
154EFE492C03495AB7D6D6F9B8017FA4,Flat,control,2025-11-15 23:30:23,2025-11-15 23:36:31,0,0,0,4,4,3,3,368,118,11/16/2025 0:36,11/16/2025 0:38,0,0,0,4,4,4,3,2,3,2,4,2,0
36A312F35D994EFFBE3EA676F9F88E33,Increasing,control,2025-11-15 23:35:00,2025-11-15 23:46:24,2,2,2,3,5,5,4,684,114,11/16/2025 0:46,11/16/2025 0:48,2,2,2,5,5,3,4,1,5,1,5,1,1
85023CF69EA044CEB64CB00D2E13E830,Flat,positive_test,2025-11-15 23:35:36,2025-11-15 23:41:41,2,2,1,4,5,4,2,365,165,11/16/2025 0:41,11/16/2025 0:44,2,2,2,4,5,5,2,2,3,3,4,2,0
DB11AFAB82CF494E9D351737D842FD5A,Increasing,control,2025-11-15 23:33:49,2025-11-15 23:37:15,1,1,1,2,3,4,5,206,63,11/16/2025 0:37,11/16/2025 0:38,1,1,1,2,3,4,5,1,5,2,5,1,1
D908ADD1A27B4E72B923CC68852E0C74,Flat,positive_test,2025-11-15 23:34:54,2025-11-15 23:38:38,-1,-1,-1,1,1,5,3,224,70,11/16/2025 0:38,11/16/2025 0:39,1,1,1,2,4,3,4,1,4,1,4,1,0
A0AF40BE5A6445B58B94C637229FFFB8,Increasing,negative_test,2025-11-15 23:35:42,2025-11-15 23:38:42,1,1,1,4,5,4,2,180,54,11/16/2025 0:38,11/16/2025 0:39,1,1,1,4,5,5,2,1,5,1,4,1,1
A57BF56BA4754DF38F709D192B2EE500,Increasing,control,2025-11-15 23:33:55,2025-11-15 23:39:37,2,1,1,4,5,5,3,342,61,11/16/2025 0:39,11/16/2025 0:40,1,1,1,5,5,5,3,2,5,1,5,1,1
466DDCFE913F41D6BFBB5269FE353BF6,Increasing,positive_test,2025-11-15 23:37:56,2025-11-15 23:40:49,2,2,2,3,4,5,3,173,62,11/16/2025 0:40,11/16/2025 0:41,2,2,2,5,4,3,3,1,5,1,5,1,1
E757042B400949C69FDD61BDFD9FB360,Increasing,control,2025-11-15 23:37:26,2025-11-15 23:41:00,1,1,1,3,2,4,2,214,48,11/16/2025 0:41,11/16/2025 0:41,1,1,1,5,3,4,2,1,5,1,5,1,1
D6C205933CD040E9A042F0C275CD4C0D,Flat,negative_test,2025-11-15 23:37:30,2025-11-15 23:41:43,1,1,1,1,1,1,5,253,41,11/16/2025 0:41,11/16/2025 0:42,1,1,1,5,1,1,5,1,5,1,1,5,0
4FA6085628B34E2E822C71D39A43A4A1,Flat,positive_test,2025-11-15 23:36:39,2025-11-15 23:41:44,1,2,1,4,4,4,2,305,76,11/16/2025 0:41,11/16/2025 0:43,1,1,1,4,3,3,4,2,4,2,3,3,0
8598208A9C454A6393CC0777FB32C48C,Flat,positive_test,2025-11-15 23:39:14,2025-11-15 23:42:40,-2,-2,-2,1,1,2,1,206,84,11/16/2025 0:42,11/16/2025 0:44,-2,-1,-1,2,1,1,1,2,3,1,3,3,0
AD2FA6A8661C43ACAD91C78D0707957C,Flat,positive_test,2025-11-16 01:31:26,2025-11-16 01:34:26,1,0,1,4,3,4,4,180,27,11/16/2025 2:34,11/16/2025 2:34,1,0,1,3,3,3,4,1,4,3,3,3,0
3DBE6282DEC34D998728C17399D8ADE3,Flat,positive_test,2025-11-15 23:36:54,2025-11-15 23:44:31,-2,-2,-2,1,1,1,1,457,72,11/16/2025 0:44,11/16/2025 0:45,-1,-1,-1,2,3,3,3,2,4,2,5,1,0
DE968032F4024CF684D8CEE782A8D928,Flat,control,2025-11-15 23:38:38,2025-11-15 23:45:04,-2,-2,-2,1,1,1,1,386,107,11/16/2025 0:45,11/16/2025 0:46,1,0,0,2,4,4,3,2,5,1,5,1,0
E60BC9BA6D4B4D37BAA89EA262FF0030,Increasing,negative_test,2025-11-15 23:37:29,2025-11-15 23:45:32,1,1,1,1,2,4,1,483,109,11/16/2025 0:45,11/16/2025 0:47,-2,-2,-2,1,1,1,1,2,5,1,1,5,1
643A099D647D4D12B4ABDD215DFAB133,Increasing,control,2025-11-15 23:43:28,2025-11-16 00:01:14,2,0,0,4,5,4,4,1066,70,11/16/2025 1:01,11/16/2025 1:02,1,1,1,5,1,3,4,1,4,1,4,1,1
947C808FC6CA4A2AB1EC0B103B864097,Increasing,negative_test,2025-11-15 23:44:05,2025-11-16 00:02:13,1,0,-1,2,2,2,3,1088,284,11/16/2025 1:02,11/16/2025 1:06,1,1,1,2,2,2,3,1,5,1,2,4,1
00EE3E7FD3C94376BB1E68ACC1B1CAE7,Flat,control,2025-11-16 01:37:10,2025-11-16 01:43:31,0,0,-1,3,3,2,2,381,105,11/16/2025 2:43,11/16/2025 2:45,1,0,1,3,2,3,2,2,4,2,5,4,0
75AFFF18D0E546D8B36069CC2A739872,Increasing,positive_test,2025-11-16 01:36:31,2025-11-16 01:40:07,2,2,1,4,5,5,3,216,72,11/16/2025 2:40,11/16/2025 2:41,2,2,2,5,5,4,3,1,5,1,5,1,1
2F7CD4FAA3B14AF6906C5BBA8910BE40,Increasing,control,2025-11-16 01:33:13,2025-11-16 01:37:04,1,1,1,2,4,2,3,231,48,11/16/2025 2:37,11/16/2025 2:37,1,0,0,3,4,2,3,1,4,2,4,2,1
1AF6FF9527134C9BA565A3B5AF4207DA,Increasing,negative_test,2025-11-16 01:51:45,2025-11-16 01:59:02,2,1,2,5,4,5,2,437,150,11/16/2025 2:59,11/16/2025 3:01,1,-1,0,4,3,4,3,1,5,1,1,4,1
036B59BB8E9841B7A4AB858409EA12F7,Increasing,positive_test,2025-11-16 01:33:15,2025-11-16 01:38:07,0,0,0,3,3,5,3,292,137,11/16/2025 2:38,11/16/2025 2:40,1,1,1,5,3,4,2,1,4,2,5,1,1
83649B508CB3415591AB17C2012EEC75,Flat,control,2025-11-16 01:34:23,2025-11-16 01:38:28,-1,-1,-1,3,4,1,3,245,73,11/16/2025 2:38,11/16/2025 2:39,-1,-1,-1,3,4,4,4,3,4,4,5,1,0
9C02DE3DD6514653A4C88AB19B560F9E,Flat,control,2025-11-16 01:31:49,2025-11-16 01:38:37,1,1,1,1,5,5,1,408,69,11/16/2025 2:38,11/16/2025 2:39,1,1,1,5,5,1,1,2,5,1,3,3,0
13A11682397C4CD293F82EC0D6C93140,Increasing,positive_test,2025-11-16 01:36:47,2025-11-16 01:39:15,-1,-1,-1,4,4,4,3,148,53,11/16/2025 2:39,11/16/2025 2:40,-1,-1,-1,4,4,4,3,1,5,1,5,1,1
DDF173F493F84AE09EAA9EBB07578542,Increasing,negative_test,2025-11-15 23:38:27,2025-11-15 23:41:53,0,-1,0,2,4,2,2,206,61,11/16/2025 0:41,11/16/2025 0:42,-1,-2,-1,2,5,3,3,1,4,1,4,1,1
7F67230031E44CB6B4ACDBCEB6EEC9CF,Increasing,negative_test,2025-11-15 23:35:36,2025-11-15 23:42:22,1,1,1,2,2,5,3,406,112,11/16/2025 0:42,11/16/2025 0:44,1,1,1,4,4,3,3,2,4,2,1,5,1
605D23781DFE4232B8F15D87FB95A8CD,Flat,positive_test,2025-11-16 01:48:25,2025-11-16 02:08:33,-1,-1,0,2,3,1,4,1208,270,11/16/2025 3:08,11/16/2025 3:13,-1,0,-1,2,4,1,5,2,4,2,4,2,0
1F8FAFCF5442455CAF4C9CFF8620AB7E,Flat,control,2025-11-16 01:49:11,2025-11-16 01:51:18,1,1,1,5,5,1,4,127,42,11/16/2025 2:51,11/16/2025 2:52,2,2,1,2,5,5,4,1,4,2,4,2,0
E576885DECB24A12965869AAD542E730,Flat,negative_test,2025-11-16 01:48:36,2025-11-16 01:51:33,1,1,1,4,4,2,4,177,57,11/16/2025 2:51,11/16/2025 2:52,1,1,1,4,4,4,4,1,4,2,4,2,0
7AF44499104E48E0A507669CE14F2D42,Flat,negative_test,2025-11-16 01:39:19,2025-11-16 01:42:05,1,0,1,3,3,2,2,166,101,11/16/2025 2:42,11/16/2025 2:43,1,1,1,3,3,3,2,1,5,1,1,5,0
