turkid,condition,replicate,startdate,enddate,day,chosen_color,chosen_shape,chosen_size,chosen_texture,choicestimes,time_to_choose,n_matching_best,n_matching_worst,n_changed
60feba6596fcb1e4a5eedc07,Flat,2,2024-05-08 19:20:16,2024-05-08 19:22:06,8,2,0,0,0,2024-05-08T19:21:56Z,17.978000164031982,3,0,1
6362aa281270ea7fc6656dc7,Increasing,1,2024-05-08 19:45:34,2024-05-08 19:47:06,1,0,1,1,0,2024-05-08T19:45:52Z,0,1,3,0
6362aa281270ea7fc6656dc7,Increasing,1,2024-05-08 19:45:34,2024-05-08 19:47:06,2,2,0,2,1,2024-05-08T19:46:02Z,10.934999942779541,2,0,4
6362aa281270ea7fc6656dc7,Increasing,1,2024-05-08 19:45:34,2024-05-08 19:47:06,3,1,2,0,1,2024-05-08T19:46:14Z,12.028000116348267,2,1,3
6362aa281270ea7fc6656dc7,Increasing,1,2024-05-08 19:45:34,2024-05-08 19:47:06,4,0,1,1,0,2024-05-08T19:46:29Z,14.437000036239624,1,3,4
6362aa281270ea7fc6656dc7,Increasing,1,2024-05-08 19:45:34,2024-05-08 19:47:06,5,2,0,2,1,2024-05-08T19:46:38Z,9.134999990463257,2,0,4
6362aa281270ea7fc6656dc7,Increasing,1,2024-05-08 19:45:34,2024-05-08 19:47:06,6,0,0,0,1,2024-05-08T19:46:45Z,7.010999917984009,2,2,2
6362aa281270ea7fc6656dc7,Increasing,1,2024-05-08 19:45:34,2024-05-08 19:47:06,7,0,2,0,1,2024-05-08T19:46:52Z,6.549000024795532,1,2,1
6362aa281270ea7fc6656dc7,Increasing,1,2024-05-08 19:45:34,2024-05-08 19:47:06,8,0,1,0,1,2024-05-08T19:47:00Z,8.103999853134155,1,3,1
5c923052b788a200017072de,Increasing,0,2024-05-08 19:21:47,2024-05-08 19:22:54,1,0,0,0,0,2024-05-08T19:22:03Z,0,1,3,0
5c923052b788a200017072de,Increasing,0,2024-05-08 19:21:47,2024-05-08 19:22:54,2,1,0,0,0,2024-05-08T19:22:16Z,13.162999868392944,2,2,1
5c923052b788a200017072de,Increasing,0,2024-05-08 19:21:47,2024-05-08 19:22:54,3,1,0,1,0,2024-05-08T19:22:22Z,6.628000020980835,2,1,1
5c923052b788a200017072de,Increasing,0,2024-05-08 19:21:47,2024-05-08 19:22:54,4,1,0,1,1,2024-05-08T19:22:27Z,4.89300012588501,1,2,1
5c923052b788a200017072de,Increasing,0,2024-05-08 19:21:47,2024-05-08 19:22:54,5,1,1,1,0,2024-05-08T19:22:34Z,6.7850000858306885,2,0,2
5c923052b788a200017072de,Increasing,0,2024-05-08 19:21:47,2024-05-08 19:22:54,6,2,1,1,0,2024-05-08T19:22:38Z,4.384999990463257,1,0,1
5c923052b788a200017072de,Increasing,0,2024-05-08 19:21:47,2024-05-08 19:22:54,7,1,1,2,0,2024-05-08T19:22:43Z,4.388000011444092,3,0,2
5c923052b788a200017072de,Increasing,0,2024-05-08 19:21:47,2024-05-08 19:22:54,8,1,2,2,0,2024-05-08T19:22:49Z,5.736999988555908,4,0,1
5fb4661ad97d9a1668f07086,Increasing,2,2024-05-08 19:22:22,2024-05-08 19:23:39,1,0,0,0,0,2024-05-08T19:22:32Z,0,1,2,0
5fb4661ad97d9a1668f07086,Increasing,2,2024-05-08 19:22:22,2024-05-08 19:23:39,2,1,0,0,0,2024-05-08T19:22:39Z,7.0960001945495605,1,3,1
5fb4661ad97d9a1668f07086,Increasing,2,2024-05-08 19:22:22,2024-05-08 19:23:39,3,2,0,0,0,2024-05-08T19:22:49Z,9.727999925613403,2,2,1
5fb4661ad97d9a1668f07086,Increasing,2,2024-05-08 19:22:22,2024-05-08 19:23:39,4,2,1,0,0,2024-05-08T19:22:55Z,6.208999872207642,1,3,1
5fb4661ad97d9a1668f07086,Increasing,2,2024-05-08 19:22:22,2024-05-08 19:23:39,5,2,2,0,0,2024-05-08T19:22:59Z,4.101999998092651,1,2,1
5fb4661ad97d9a1668f07086,Increasing,2,2024-05-08 19:22:22,2024-05-08 19:23:39,6,2,0,0,1,2024-05-08T19:23:08Z,9.420000076293945,3,1,2
5fb4661ad97d9a1668f07086,Increasing,2,2024-05-08 19:22:22,2024-05-08 19:23:39,7,2,0,1,1,2024-05-08T19:23:16Z,7.638000011444092,3,0,1
5fb4661ad97d9a1668f07086,Increasing,2,2024-05-08 19:22:22,2024-05-08 19:23:39,8,2,0,2,1,2024-05-08T19:23:28Z,12.224999904632568,4,0,1
5d4c06c6a8d9fb001a1470d5,Flat,1,2024-05-08 19:48:21,2024-05-08 19:49:15,1,1,0,0,0,2024-05-08T19:48:32Z,0,4,0,0
5d4c06c6a8d9fb001a1470d5,Flat,1,2024-05-08 19:48:21,2024-05-08 19:49:15,2,1,1,0,0,2024-05-08T19:48:39Z,6.710999965667725,3,1,1
5d4c06c6a8d9fb001a1470d5,Flat,1,2024-05-08 19:48:21,2024-05-08 19:49:15,3,1,1,1,0,2024-05-08T19:48:43Z,4.288000106811523,2,2,1
5d4c06c6a8d9fb001a1470d5,Flat,1,2024-05-08 19:48:21,2024-05-08 19:49:15,4,1,1,1,1,2024-05-08T19:48:49Z,5.687999963760376,1,3,1
5d4c06c6a8d9fb001a1470d5,Flat,1,2024-05-08 19:48:21,2024-05-08 19:49:15,5,1,2,1,0,2024-05-08T19:48:54Z,5.375999927520752,2,1,2
5d4c06c6a8d9fb001a1470d5,Flat,1,2024-05-08 19:48:21,2024-05-08 19:49:15,6,0,2,0,0,2024-05-08T19:48:59Z,4.7200000286102295,2,1,2
5d4c06c6a8d9fb001a1470d5,Flat,1,2024-05-08 19:48:21,2024-05-08 19:49:15,7,0,0,0,0,2024-05-08T19:49:04Z,5.20799994468689,3,1,1
5d4c06c6a8d9fb001a1470d5,Flat,1,2024-05-08 19:48:21,2024-05-08 19:49:15,8,0,0,2,1,2024-05-08T19:49:10Z,6.1519999504089355,1,2,2
5e986be10e86580585104d60,Increasing,4,2024-05-08 19:47:57,2024-05-08 19:49:24,1,0,0,0,0,2024-05-08T19:48:21Z,0,1,1,0
5e986be10e86580585104d60,Increasing,4,2024-05-08 19:47:57,2024-05-08 19:49:24,2,0,0,0,1,2024-05-08T19:48:27Z,6.074000120162964,2,0,1
5e986be10e86580585104d60,Increasing,4,2024-05-08 19:47:57,2024-05-08 19:49:24,3,0,0,1,1,2024-05-08T19:48:36Z,8.713000059127808,1,0,1
5e986be10e86580585104d60,Increasing,4,2024-05-08 19:47:57,2024-05-08 19:49:24,4,0,0,2,1,2024-05-08T19:48:41Z,4.680999994277954,1,1,1
5e986be10e86580585104d60,Increasing,4,2024-05-08 19:47:57,2024-05-08 19:49:24,5,1,0,0,1,2024-05-08T19:48:52Z,11.466999769210815,2,1,2
5e986be10e86580585104d60,Increasing,4,2024-05-08 19:47:57,2024-05-08 19:49:24,6,2,0,0,1,2024-05-08T19:48:57Z,4.984000205993652,3,0,1
5e986be10e86580585104d60,Increasing,4,2024-05-08 19:47:57,2024-05-08 19:49:24,7,2,1,0,1,2024-05-08T19:49:05Z,7.375999927520752,4,0,1
5e986be10e86580585104d60,Increasing,4,2024-05-08 19:47:57,2024-05-08 19:49:24,8,2,2,0,1,2024-05-08T19:49:14Z,9.759999990463257,3,1,1
60e4c4029f0061acfc5feb1d,Flat,2,2024-05-08 19:48:36,2024-05-08 19:49:35,1,0,0,0,0,2024-05-08T19:48:44Z,0,4,0,0
60e4c4029f0061acfc5feb1d,Flat,2,2024-05-08 19:48:36,2024-05-08 19:49:35,2,0,1,0,0,2024-05-08T19:48:53Z,8.650999784469604,3,0,1
60e4c4029f0061acfc5feb1d,Flat,2,2024-05-08 19:48:36,2024-05-08 19:49:35,3,0,2,0,0,2024-05-08T19:48:58Z,5.66700005531311,3,1,1
60e4c4029f0061acfc5feb1d,Flat,2,2024-05-08 19:48:36,2024-05-08 19:49:35,4,1,0,0,0,2024-05-08T19:49:08Z,10.118000030517578,3,0,2
60e4c4029f0061acfc5feb1d,Flat,2,2024-05-08 19:48:36,2024-05-08 19:49:35,5,2,0,0,0,2024-05-08T19:49:13Z,4.283999919891357,3,1,1
60e4c4029f0061acfc5feb1d,Flat,2,2024-05-08 19:48:36,2024-05-08 19:49:35,6,0,0,1,0,2024-05-08T19:49:18Z,5.5329999923706055,3,0,2
60e4c4029f0061acfc5feb1d,Flat,2,2024-05-08 19:48:36,2024-05-08 19:49:35,7,0,0,2,0,2024-05-08T19:49:23Z,4.372000217437744,3,1,1
60e4c4029f0061acfc5feb1d,Flat,2,2024-05-08 19:48:36,2024-05-08 19:49:35,8,0,0,0,1,2024-05-08T19:49:30Z,7.012999773025513,3,1,2
5efb934059dba21145bee143,Increasing,2,2024-05-08 19:46:00,2024-05-08 19:47:48,1,0,0,0,0,2024-05-08T19:46:06Z,0,1,2,0
5efb934059dba21145bee143,Increasing,2,2024-05-08 19:46:00,2024-05-08 19:47:48,2,0,1,0,0,2024-05-08T19:46:13Z,6.308000087738037,1,3,1
5efb934059dba21145bee143,Increasing,2,2024-05-08 19:46:00,2024-05-08 19:47:48,3,0,2,0,0,2024-05-08T19:46:24Z,10.887999773025513,2,2,1
5efb934059dba21145bee143,Increasing,2,2024-05-08 19:46:00,2024-05-08 19:47:48,4,1,2,0,0,2024-05-08T19:46:29Z,5.644000053405762,1,2,1
5efb934059dba21145bee143,Increasing,2,2024-05-08 19:46:00,2024-05-08 19:47:48,5,2,2,0,0,2024-05-08T19:46:35Z,6.213000059127808,1,3,1
5efb934059dba21145bee143,Increasing,2,2024-05-08 19:46:00,2024-05-08 19:47:48,6,0,2,1,0,2024-05-08T19:46:44Z,8.3989999294281,2,1,2
5efb934059dba21145bee143,Increasing,2,2024-05-08 19:46:00,2024-05-08 19:47:48,7,0,2,1,1,2024-05-08T19:46:51Z,6.713000059127808,3,0,1
5efb934059dba21145bee143,Increasing,2,2024-05-08 19:46:00,2024-05-08 19:47:48,8,0,2,2,1,2024-05-08T19:47:02Z,11.690999984741211,4,0,1
62e02c79a168409c22dc09cb,Increasing,0,2024-05-08 19:47:01,2024-05-08 19:47:59,1,0,0,0,0,2024-05-08T19:47:06Z,0,1,4,0
62e02c79a168409c22dc09cb,Increasing,0,2024-05-08 19:47:01,2024-05-08 19:47:59,2,0,0,0,1,2024-05-08T19:47:09Z,3.2159998416900635,2,3,1
62e02c79a168409c22dc09cb,Increasing,0,2024-05-08 19:47:01,2024-05-08 19:47:59,3,0,0,2,1,2024-05-08T19:47:17Z,7.747000217437744,2,2,1
62e02c79a168409c22dc09cb,Increasing,0,2024-05-08 19:47:01,2024-05-08 19:47:59,4,2,2,2,1,2024-05-08T19:47:22Z,5.198999881744385,2,0,2
62e02c79a168409c22dc09cb,Increasing,0,2024-05-08 19:47:01,2024-05-08 19:47:59,5,1,0,2,1,2024-05-08T19:47:28Z,5.676000118255615,2,1,2
62e02c79a168409c22dc09cb,Increasing,0,2024-05-08 19:47:01,2024-05-08 19:47:59,6,1,1,2,1,2024-05-08T19:47:37Z,8.645999908447266,1,0,1
62e02c79a168409c22dc09cb,Increasing,0,2024-05-08 19:47:01,2024-05-08 19:47:59,7,1,0,1,1,2024-05-08T19:47:42Z,5.200000047683716,3,1,2
62e02c79a168409c22dc09cb,Increasing,0,2024-05-08 19:47:01,2024-05-08 19:47:59,8,2,0,1,1,2024-05-08T19:47:54Z,12.476999998092651,4,1,1
5c7f087e7ce06e0012d9eadc,Flat,0,2024-05-08 19:50:15,2024-05-08 19:51:32,1,2,2,2,1,2024-05-08T19:50:35Z,0,2,1,0
5c7f087e7ce06e0012d9eadc,Flat,0,2024-05-08 19:50:15,2024-05-08 19:51:32,2,2,2,2,0,2024-05-08T19:50:45Z,9.703999996185303,3,0,1
5c7f087e7ce06e0012d9eadc,Flat,0,2024-05-08 19:50:15,2024-05-08 19:51:32,3,2,2,1,0,2024-05-08T19:50:51Z,6.052000045776367,4,0,1
5c7f087e7ce06e0012d9eadc,Flat,0,2024-05-08 19:50:15,2024-05-08 19:51:32,4,1,2,1,0,2024-05-08T19:50:58Z,7.046999931335449,3,1,1
5c7f087e7ce06e0012d9eadc,Flat,0,2024-05-08 19:50:15,2024-05-08 19:51:32,5,0,2,1,0,2024-05-08T19:51:02Z,4.194000005722046,3,0,1
5c7f087e7ce06e0012d9eadc,Flat,0,2024-05-08 19:50:15,2024-05-08 19:51:32,6,0,2,0,0,2024-05-08T19:51:11Z,8.608999967575073,2,1,1
5c7f087e7ce06e0012d9eadc,Flat,0,2024-05-08 19:50:15,2024-05-08 19:51:32,7,0,1,1,0,2024-05-08T19:51:20Z,8.90500020980835,2,1,2
5c7f087e7ce06e0012d9eadc,Flat,0,2024-05-08 19:50:15,2024-05-08 19:51:32,8,0,2,1,0,2024-05-08T19:51:26Z,6.166999816894531,3,0,1
5641c95d17bdbe00102a0b51,Increasing,3,2024-05-08 19:47:16,2024-05-08 19:48:28,1,0,0,0,0,2024-05-08T19:47:29Z,0,2,2,0
5641c95d17bdbe00102a0b51,Increasing,3,2024-05-08 19:47:16,2024-05-08 19:48:28,2,0,1,0,0,2024-05-08T19:47:37Z,8.066999912261963,1,3,1
5641c95d17bdbe00102a0b51,Increasing,3,2024-05-08 19:47:16,2024-05-08 19:48:28,3,0,2,0,0,2024-05-08T19:47:43Z,5.994000196456909,1,2,1
5641c95d17bdbe00102a0b51,Increasing,3,2024-05-08 19:47:16,2024-05-08 19:48:28,4,1,2,1,1,2024-05-08T19:47:53Z,9.93999981880188,2,1,3
5641c95d17bdbe00102a0b51,Increasing,3,2024-05-08 19:47:16,2024-05-08 19:48:28,5,1,2,0,0,2024-05-08T19:48:01Z,7.708000183105469,2,1,2
5641c95d17bdbe00102a0b51,Increasing,3,2024-05-08 19:47:16,2024-05-08 19:48:28,6,1,1,0,0,2024-05-08T19:48:08Z,6.982999801635742,2,2,1
5641c95d17bdbe00102a0b51,Increasing,3,2024-05-08 19:47:16,2024-05-08 19:48:28,7,1,0,0,0,2024-05-08T19:48:15Z,6.650000095367432,3,1,1
5641c95d17bdbe00102a0b51,Increasing,3,2024-05-08 19:47:16,2024-05-08 19:48:28,8,1,0,0,0,2024-05-08T19:48:24Z,9.494999885559082,3,1,0
628f6cd7c60d4b705483ba0e,Increasing,0,2024-05-08 19:50:33,2024-05-08 19:52:10,1,0,0,0,0,2024-05-08T19:50:43Z,0,0,4,0
628f6cd7c60d4b705483ba0e,Increasing,0,2024-05-08 19:50:33,2024-05-08 19:52:10,2,0,0,0,1,2024-05-08T19:50:49Z,6.816999912261963,1,3,1
628f6cd7c60d4b705483ba0e,Increasing,0,2024-05-08 19:50:33,2024-05-08 19:52:10,3,0,0,1,1,2024-05-08T19:51:24Z,34.48099994659424,2,2,1
628f6cd7c60d4b705483ba0e,Increasing,0,2024-05-08 19:50:33,2024-05-08 19:52:10,4,0,0,2,1,2024-05-08T19:51:32Z,8.266000032424927,1,2,1
628f6cd7c60d4b705483ba0e,Increasing,0,2024-05-08 19:50:33,2024-05-08 19:52:10,5,1,0,1,1,2024-05-08T19:51:37Z,5.067000150680542,3,1,2
628f6cd7c60d4b705483ba0e,Increasing,0,2024-05-08 19:50:33,2024-05-08 19:52:10,6,2,0,1,1,2024-05-08T19:51:49Z,12.200999975204468,2,1,1
628f6cd7c60d4b705483ba0e,Increasing,0,2024-05-08 19:50:33,2024-05-08 19:52:10,7,1,1,1,1,2024-05-08T19:51:57Z,7.599999904632568,4,0,2
628f6cd7c60d4b705483ba0e,Increasing,0,2024-05-08 19:50:33,2024-05-08 19:52:10,8,1,2,1,1,2024-05-08T19:52:04Z,7.485000133514404,3,0,1
5fa9392c0cc79c03b3f4eb58,Increasing,4,2024-05-08 19:47:36,2024-05-08 19:48:33,1,0,0,0,0,2024-05-08T19:47:44Z,0,1,3,0
5fa9392c0cc79c03b3f4eb58,Increasing,4,2024-05-08 19:47:36,2024-05-08 19:48:33,2,1,0,0,0,2024-05-08T19:47:51Z,7.316999912261963,1,2,1
5fa9392c0cc79c03b3f4eb58,Increasing,4,2024-05-08 19:47:36,2024-05-08 19:48:33,3,1,0,1,0,2024-05-08T19:47:56Z,4.883000135421753,0,3,1
5fa9392c0cc79c03b3f4eb58,Increasing,4,2024-05-08 19:47:36,2024-05-08 19:48:33,4,1,0,0,1,2024-05-08T19:48:03Z,7.302999973297119,2,1,2
5fa9392c0cc79c03b3f4eb58,Increasing,4,2024-05-08 19:47:36,2024-05-08 19:48:33,5,2,1,2,1,2024-05-08T19:48:12Z,8.502000093460083,2,0,3
5fa9392c0cc79c03b3f4eb58,Increasing,4,2024-05-08 19:47:36,2024-05-08 19:48:33,6,2,2,2,1,2024-05-08T19:48:17Z,5.428999900817871,3,0,1
5fa9392c0cc79c03b3f4eb58,Increasing,4,2024-05-08 19:47:36,2024-05-08 19:48:33,7,2,2,2,0,2024-05-08T19:48:22Z,5.299000024795532,2,1,1
5fa9392c0cc79c03b3f4eb58,Increasing,4,2024-05-08 19:47:36,2024-05-08 19:48:33,8,2,2,0,0,2024-05-08T19:48:29Z,6.698999881744385,3,1,1
609978fde585cd14ae6a03a2,Increasing,2,2024-05-08 19:47:42,2024-05-08 19:48:44,1,0,0,0,0,2024-05-08T19:47:51Z,0,2,0,0
609978fde585cd14ae6a03a2,Increasing,2,2024-05-08 19:47:42,2024-05-08 19:48:44,2,0,1,0,0,2024-05-08T19:47:56Z,5.276000022888184,2,1,1
609978fde585cd14ae6a03a2,Increasing,2,2024-05-08 19:47:42,2024-05-08 19:48:44,3,0,2,0,0,2024-05-08T19:48:02Z,5.697000026702881,3,0,1
609978fde585cd14ae6a03a2,Increasing,2,2024-05-08 19:47:42,2024-05-08 19:48:44,4,1,2,1,1,2024-05-08T19:48:10Z,8.89300012588501,1,2,3
609978fde585cd14ae6a03a2,Increasing,2,2024-05-08 19:47:42,2024-05-08 19:48:44,5,2,2,2,0,2024-05-08T19:48:17Z,6.911999940872192,3,1,3
609978fde585cd14ae6a03a2,Increasing,2,2024-05-08 19:47:42,2024-05-08 19:48:44,6,0,2,2,0,2024-05-08T19:48:24Z,6.4040000438690186,4,0,1
609978fde585cd14ae6a03a2,Increasing,2,2024-05-08 19:47:42,2024-05-08 19:48:44,7,0,2,2,1,2024-05-08T19:48:29Z,5.537999868392944,3,1,1
609978fde585cd14ae6a03a2,Increasing,2,2024-05-08 19:47:42,2024-05-08 19:48:44,8,0,2,2,1,2024-05-08T19:48:39Z,9.546000003814697,3,1,0
663b89473b97353826d9d6a7,Flat,1,2024-05-08 19:42:29,2024-05-08 19:48:48,1,1,0,0,1,2024-05-08T19:42:52Z,0,1,1,0
663b89473b97353826d9d6a7,Flat,1,2024-05-08 19:42:29,2024-05-08 19:48:48,2,1,2,2,0,2024-05-08T19:43:43Z,51.13499999046326,2,2,3
663b89473b97353826d9d6a7,Flat,1,2024-05-08 19:42:29,2024-05-08 19:48:48,3,2,2,2,1,2024-05-08T19:44:30Z,47.395999908447266,4,0,2
663b89473b97353826d9d6a7,Flat,1,2024-05-08 19:42:29,2024-05-08 19:48:48,4,0,2,2,0,2024-05-08T19:45:10Z,39.63499999046326,2,1,2
663b89473b97353826d9d6a7,Flat,1,2024-05-08 19:42:29,2024-05-08 19:48:48,5,2,1,2,1,2024-05-08T19:46:25Z,75.36800003051758,3,1,3
663b89473b97353826d9d6a7,Flat,1,2024-05-08 19:42:29,2024-05-08 19:48:48,6,2,2,1,1,2024-05-08T19:47:01Z,36.229000091552734,3,1,2
663b89473b97353826d9d6a7,Flat,1,2024-05-08 19:42:29,2024-05-08 19:48:48,7,1,1,1,1,2024-05-08T19:47:32Z,30.563999891281128,1,3,2
663b89473b97353826d9d6a7,Flat,1,2024-05-08 19:42:29,2024-05-08 19:48:48,8,0,1,2,1,2024-05-08T19:48:05Z,33.16000008583069,2,1,2
59ef9be762637600014a873d,Increasing,0,2024-05-08 19:47:31,2024-05-08 19:48:56,1,0,0,0,0,2024-05-08T19:47:37Z,0,1,2,0
59ef9be762637600014a873d,Increasing,0,2024-05-08 19:47:31,2024-05-08 19:48:56,2,0,0,1,1,2024-05-08T19:47:48Z,10.684999942779541,1,3,2
59ef9be762637600014a873d,Increasing,0,2024-05-08 19:47:31,2024-05-08 19:48:56,3,0,0,1,0,2024-05-08T19:47:56Z,8.026000022888184,2,2,1
59ef9be762637600014a873d,Increasing,0,2024-05-08 19:47:31,2024-05-08 19:48:56,4,0,0,2,0,2024-05-08T19:48:06Z,10.26800012588501,1,3,1
59ef9be762637600014a873d,Increasing,0,2024-05-08 19:47:31,2024-05-08 19:48:56,5,0,1,1,0,2024-05-08T19:48:24Z,17.525999784469604,3,1,2
59ef9be762637600014a873d,Increasing,0,2024-05-08 19:47:31,2024-05-08 19:48:56,6,1,1,1,0,2024-05-08T19:48:32Z,8.523000001907349,4,0,1
59ef9be762637600014a873d,Increasing,0,2024-05-08 19:47:31,2024-05-08 19:48:56,7,0,2,1,0,2024-05-08T19:48:39Z,6.439000129699707,2,1,2
59ef9be762637600014a873d,Increasing,0,2024-05-08 19:47:31,2024-05-08 19:48:56,8,2,2,1,0,2024-05-08T19:48:48Z,9.024999856948853,2,0,1
640a40d65d7d66847e06def9,Increasing,2,2024-05-08 19:49:15,2024-05-08 19:54:21,1,0,0,0,0,2024-05-08T19:49:26Z,0,1,1,0
640a40d65d7d66847e06def9,Increasing,2,2024-05-08 19:49:15,2024-05-08 19:54:21,2,0,1,0,0,2024-05-08T19:50:03Z,36.61299991607666,1,2,1
640a40d65d7d66847e06def9,Increasing,2,2024-05-08 19:49:15,2024-05-08 19:54:21,3,0,2,0,0,2024-05-08T19:50:43Z,40.03800010681152,2,1,1
640a40d65d7d66847e06def9,Increasing,2,2024-05-08 19:49:15,2024-05-08 19:54:21,4,0,0,0,1,2024-05-08T19:51:18Z,34.72199988365173,0,2,2
640a40d65d7d66847e06def9,Increasing,2,2024-05-08 19:49:15,2024-05-08 19:54:21,5,1,0,0,0,2024-05-08T19:52:06Z,48.31599998474121,1,2,2
640a40d65d7d66847e06def9,Increasing,2,2024-05-08 19:49:15,2024-05-08 19:54:21,6,2,0,0,0,2024-05-08T19:52:51Z,45.00099992752075,2,1,1
640a40d65d7d66847e06def9,Increasing,2,2024-05-08 19:49:15,2024-05-08 19:54:21,7,0,0,1,0,2024-05-08T19:53:21Z,30.192000150680542,1,0,2
640a40d65d7d66847e06def9,Increasing,2,2024-05-08 19:49:15,2024-05-08 19:54:21,8,0,0,2,0,2024-05-08T19:53:52Z,31.39400005340576,2,0,1
651cd578ab8356b73c4b0d30,Increasing,1,2024-05-08 19:47:30,2024-05-08 19:49:41,1,0,0,0,0,2024-05-08T19:47:39Z,0,0,3,0
651cd578ab8356b73c4b0d30,Increasing,1,2024-05-08 19:47:30,2024-05-08 19:49:41,2,0,0,0,1,2024-05-08T19:48:08Z,28.77900004386902,1,2,1
651cd578ab8356b73c4b0d30,Increasing,1,2024-05-08 19:47:30,2024-05-08 19:49:41,3,0,0,2,1,2024-05-08T19:48:28Z,19.766000032424927,1,1,1
651cd578ab8356b73c4b0d30,Increasing,1,2024-05-08 19:47:30,2024-05-08 19:49:41,4,1,0,2,1,2024-05-08T19:48:57Z,29.662999868392944,1,2,1
651cd578ab8356b73c4b0d30,Increasing,1,2024-05-08 19:47:30,2024-05-08 19:49:41,5,2,0,2,1,2024-05-08T19:49:02Z,4.99399995803833,2,1,1
651cd578ab8356b73c4b0d30,Increasing,1,2024-05-08 19:47:30,2024-05-08 19:49:41,6,0,1,2,1,2024-05-08T19:49:11Z,8.562999963760376,1,0,2
651cd578ab8356b73c4b0d30,Increasing,1,2024-05-08 19:47:30,2024-05-08 19:49:41,7,0,2,2,1,2024-05-08T19:49:18Z,7.442000150680542,2,0,1
651cd578ab8356b73c4b0d30,Increasing,1,2024-05-08 19:47:30,2024-05-08 19:49:41,8,0,2,1,1,2024-05-08T19:49:33Z,14.641000032424927,3,0,1
5f8f130a1eb75f1164083af0,Flat,2,2024-05-08 19:21:21,2024-05-08 19:22:43,1,0,0,0,0,2024-05-08T19:21:30Z,0,0,3,0
5f8f130a1eb75f1164083af0,Flat,2,2024-05-08 19:21:21,2024-05-08 19:22:43,2,1,0,0,0,2024-05-08T19:21:40Z,9.595999956130981,0,3,1
5f8f130a1eb75f1164083af0,Flat,2,2024-05-08 19:21:21,2024-05-08 19:22:43,3,2,0,0,0,2024-05-08T19:21:47Z,7.598999977111816,1,4,1
5f8f130a1eb75f1164083af0,Flat,2,2024-05-08 19:21:21,2024-05-08 19:22:43,4,0,1,0,0,2024-05-08T19:22:00Z,12.778000116348267,0,2,2
5f8f130a1eb75f1164083af0,Flat,2,2024-05-08 19:21:21,2024-05-08 19:22:43,5,1,1,0,0,2024-05-08T19:22:07Z,7.118000030517578,0,2,1
5f8f130a1eb75f1164083af0,Flat,2,2024-05-08 19:21:21,2024-05-08 19:22:43,6,0,1,1,0,2024-05-08T19:22:17Z,10.00600004196167,1,1,2
5f8f130a1eb75f1164083af0,Flat,2,2024-05-08 19:21:21,2024-05-08 19:22:43,7,0,1,2,0,2024-05-08T19:22:26Z,9.039999961853027,0,1,1
5f8f130a1eb75f1164083af0,Flat,2,2024-05-08 19:21:21,2024-05-08 19:22:43,8,0,2,0,0,2024-05-08T19:22:36Z,9.371999979019165,1,2,2
653e81e5fde0b1bf3b84a6c3,Flat,4,2024-05-08 19:20:05,2024-05-08 19:22:57,1,2,0,1,0,2024-05-08T19:21:07Z,0,0,2,0
653e81e5fde0b1bf3b84a6c3,Flat,4,2024-05-08 19:20:05,2024-05-08 19:22:57,2,2,1,1,0,2024-05-08T19:21:34Z,27.299000024795532,0,1,1
653e81e5fde0b1bf3b84a6c3,Flat,4,2024-05-08 19:20:05,2024-05-08 19:22:57,3,2,1,1,1,2024-05-08T19:22:03Z,28.73300004005432,1,0,1
653e81e5fde0b1bf3b84a6c3,Flat,4,2024-05-08 19:20:05,2024-05-08 19:22:57,4,2,1,2,0,2024-05-08T19:22:12Z,8.532999992370605,1,1,2
653e81e5fde0b1bf3b84a6c3,Flat,4,2024-05-08 19:20:05,2024-05-08 19:22:57,5,1,1,1,0,2024-05-08T19:22:21Z,9.13700008392334,0,2,2
653e81e5fde0b1bf3b84a6c3,Flat,4,2024-05-08 19:20:05,2024-05-08 19:22:57,6,2,1,1,0,2024-05-08T19:22:27Z,6.329999923706055,0,1,1
653e81e5fde0b1bf3b84a6c3,Flat,4,2024-05-08 19:20:05,2024-05-08 19:22:57,7,0,2,2,1,2024-05-08T19:22:37Z,10.234999895095825,4,0,4
653e81e5fde0b1bf3b84a6c3,Flat,4,2024-05-08 19:20:05,2024-05-08 19:22:57,8,0,2,2,1,2024-05-08T19:22:51Z,13.23200011253357,4,0,0
5e263388efffb6000d807f91,Flat,2,2024-05-08 19:25:36,2024-05-08 19:27:35,1,0,0,0,0,2024-05-08T19:25:51Z,0,3,0,0
5e263388efffb6000d807f91,Flat,2,2024-05-08 19:25:36,2024-05-08 19:27:35,2,0,1,0,0,2024-05-08T19:26:04Z,13.3989999294281,2,1,1
5e263388efffb6000d807f91,Flat,2,2024-05-08 19:25:36,2024-05-08 19:27:35,3,1,0,0,0,2024-05-08T19:26:21Z,17.420000076293945,2,1,2
5e263388efffb6000d807f91,Flat,2,2024-05-08 19:25:36,2024-05-08 19:27:35,4,2,0,0,0,2024-05-08T19:26:30Z,8.644999980926514,2,0,1
5e263388efffb6000d807f91,Flat,2,2024-05-08 19:25:36,2024-05-08 19:27:35,5,0,0,1,0,2024-05-08T19:26:41Z,10.891000032424927,2,1,2
5e263388efffb6000d807f91,Flat,2,2024-05-08 19:25:36,2024-05-08 19:27:35,6,0,0,2,0,2024-05-08T19:26:49Z,7.507999897003174,2,0,1
