turkid,condition,startdate,enddate,day,chosen_hook,chosen_length,chosen_tone,chosen_content,chosen_cta,choicestimes,time_to_choose,n_matching_best,n_matching_worst,n_changed
5d498490ab6774001538905b,Flat,2024-04-24 21:35:21,2024-04-24 21:37:15,6,2,0,1,1,0,2024-04-24T21:36:52Z,9.160000085830688,2,1,4
5d498490ab6774001538905b,Flat,2024-04-24 21:35:21,2024-04-24 21:37:15,7,2,1,0,2,1,2024-04-24T21:37:01Z,8.79200005531311,4,1,4
5d498490ab6774001538905b,Flat,2024-04-24 21:35:21,2024-04-24 21:37:15,8,2,1,1,2,1,2024-04-24T21:37:09Z,8.383999824523926,5,0,1
62b2510090c080a481c2c8ef,Increasing,2024-04-24 21:33:59,2024-04-24 21:37:27,1,0,0,0,1,0,2024-04-24T21:34:36Z,0,3,2,0
62b2510090c080a481c2c8ef,Increasing,2024-04-24 21:33:59,2024-04-24 21:37:27,2,0,0,0,2,0,2024-04-24T21:35:05Z,28.569000005722046,4,2,1
62b2510090c080a481c2c8ef,Increasing,2024-04-24 21:33:59,2024-04-24 21:37:27,3,1,1,1,1,0,2024-04-24T21:35:28Z,23.039000034332275,0,1,4
62b2510090c080a481c2c8ef,Increasing,2024-04-24 21:33:59,2024-04-24 21:37:27,4,2,0,0,1,0,2024-04-24T21:35:57Z,29.215999841690063,2,3,3
62b2510090c080a481c2c8ef,Increasing,2024-04-24 21:33:59,2024-04-24 21:37:27,5,2,1,1,1,0,2024-04-24T21:36:18Z,21.432000160217285,0,2,2
62b2510090c080a481c2c8ef,Increasing,2024-04-24 21:33:59,2024-04-24 21:37:27,6,1,1,1,2,0,2024-04-24T21:36:35Z,16.13599991798401,1,1,2
62b2510090c080a481c2c8ef,Increasing,2024-04-24 21:33:59,2024-04-24 21:37:27,7,1,1,0,2,0,2024-04-24T21:36:50Z,15.032000064849854,2,2,1
62b2510090c080a481c2c8ef,Increasing,2024-04-24 21:33:59,2024-04-24 21:37:27,8,0,0,1,0,1,2024-04-24T21:37:09Z,19.0479998588562,3,1,5
62a1eadf5fb276774bb7bae8,Increasing,2024-04-24 21:36:17,2024-04-24 21:37:41,1,0,0,0,0,0,2024-04-24T21:36:33Z,0,1,4,0
62a1eadf5fb276774bb7bae8,Increasing,2024-04-24 21:36:17,2024-04-24 21:37:41,2,1,0,0,0,0,2024-04-24T21:36:49Z,15.932999849319458,2,3,1
62a1eadf5fb276774bb7bae8,Increasing,2024-04-24 21:36:17,2024-04-24 21:37:41,3,1,1,0,0,0,2024-04-24T21:36:57Z,7.700999975204468,3,2,1
62a1eadf5fb276774bb7bae8,Increasing,2024-04-24 21:36:17,2024-04-24 21:37:41,4,1,1,1,0,0,2024-04-24T21:37:05Z,8.016000032424927,2,3,1
62a1eadf5fb276774bb7bae8,Increasing,2024-04-24 21:36:17,2024-04-24 21:37:41,5,2,1,0,0,0,2024-04-24T21:37:14Z,9.195000171661377,2,2,2
62a1eadf5fb276774bb7bae8,Increasing,2024-04-24 21:36:17,2024-04-24 21:37:41,6,2,1,0,1,0,2024-04-24T21:37:24Z,9.251999855041504,2,1,1
62a1eadf5fb276774bb7bae8,Increasing,2024-04-24 21:36:17,2024-04-24 21:37:41,7,2,1,0,1,1,2024-04-24T21:37:31Z,7.123000144958496,3,0,1
62a1eadf5fb276774bb7bae8,Increasing,2024-04-24 21:36:17,2024-04-24 21:37:41,8,2,1,0,2,1,2024-04-24T21:37:36Z,5.578999996185303,4,0,1
5c643f1140c2610001424b7f,Flat,2024-04-24 21:41:58,2024-04-24 21:42:54,1,0,0,0,0,0,2024-04-24T21:42:13Z,0,4,1,0
5c643f1140c2610001424b7f,Flat,2024-04-24 21:41:58,2024-04-24 21:42:54,2,0,0,0,0,0,2024-04-24T21:42:20Z,7.634000062942505,4,1,0
5c643f1140c2610001424b7f,Flat,2024-04-24 21:41:58,2024-04-24 21:42:54,3,0,0,0,0,0,2024-04-24T21:42:25Z,4.0959999561309814,4,1,0
5c643f1140c2610001424b7f,Flat,2024-04-24 21:41:58,2024-04-24 21:42:54,4,0,0,0,0,0,2024-04-24T21:42:29Z,4.144999980926514,4,1,0
5c643f1140c2610001424b7f,Flat,2024-04-24 21:41:58,2024-04-24 21:42:54,5,0,0,0,0,0,2024-04-24T21:42:34Z,5.5959999561309814,4,1,0
5c643f1140c2610001424b7f,Flat,2024-04-24 21:41:58,2024-04-24 21:42:54,6,0,0,0,0,0,2024-04-24T21:42:38Z,4.136000156402588,4,1,0
5c643f1140c2610001424b7f,Flat,2024-04-24 21:41:58,2024-04-24 21:42:54,7,0,0,0,0,0,2024-04-24T21:42:42Z,4.054999828338623,4,1,0
5c643f1140c2610001424b7f,Flat,2024-04-24 21:41:58,2024-04-24 21:42:54,8,0,0,0,0,0,2024-04-24T21:42:46Z,3.815000057220459,4,1,0
60af86df4ab96f2f83a003ba,Flat,2024-04-24 21:37:50,2024-04-24 21:38:58,1,1,0,0,1,0,2024-04-24T21:38:08Z,0,4,0,0
60af86df4ab96f2f83a003ba,Flat,2024-04-24 21:37:50,2024-04-24 21:38:58,2,0,1,0,1,0,2024-04-24T21:38:19Z,10.533999919891357,4,0,2
60af86df4ab96f2f83a003ba,Flat,2024-04-24 21:37:50,2024-04-24 21:38:58,3,0,1,0,2,0,2024-04-24T21:38:28Z,9.087000131607056,3,0,1
60af86df4ab96f2f83a003ba,Flat,2024-04-24 21:37:50,2024-04-24 21:38:58,4,2,2,0,1,0,2024-04-24T21:38:34Z,6.614999771118164,3,2,3
60af86df4ab96f2f83a003ba,Flat,2024-04-24 21:37:50,2024-04-24 21:38:58,5,1,1,0,0,0,2024-04-24T21:38:43Z,8.240000009536743,4,1,3
60af86df4ab96f2f83a003ba,Flat,2024-04-24 21:37:50,2024-04-24 21:38:58,6,1,1,1,1,0,2024-04-24T21:38:47Z,4.249000072479248,4,1,2
60af86df4ab96f2f83a003ba,Flat,2024-04-24 21:37:50,2024-04-24 21:38:58,7,1,1,0,1,0,2024-04-24T21:38:50Z,3.2920000553131104,5,0,1
60af86df4ab96f2f83a003ba,Flat,2024-04-24 21:37:50,2024-04-24 21:38:58,8,1,2,0,1,0,2024-04-24T21:38:53Z,3.1059999465942383,4,1,1
5adc95a1066c510001d410d7,Increasing,2024-04-24 21:38:27,2024-04-24 21:39:46,1,0,0,0,1,0,2024-04-24T21:38:06Z,0,5,1,0
5adc95a1066c510001d410d7,Increasing,2024-04-24 21:38:27,2024-04-24 21:39:46,2,0,0,0,2,0,2024-04-24T21:38:19Z,13.627000093460083,4,1,1
5adc95a1066c510001d410d7,Increasing,2024-04-24 21:38:27,2024-04-24 21:39:46,3,0,1,0,2,0,2024-04-24T21:38:28Z,8.474999904632568,3,1,1
5adc95a1066c510001d410d7,Increasing,2024-04-24 21:38:27,2024-04-24 21:39:46,4,1,2,0,2,0,2024-04-24T21:38:35Z,7.440000057220459,2,2,2
5adc95a1066c510001d410d7,Increasing,2024-04-24 21:38:27,2024-04-24 21:39:46,5,2,0,0,2,0,2024-04-24T21:38:40Z,5.1519999504089355,3,2,2
5adc95a1066c510001d410d7,Increasing,2024-04-24 21:38:27,2024-04-24 21:39:46,6,0,0,1,1,1,2024-04-24T21:38:49Z,8.835000038146973,3,1,4
5adc95a1066c510001d410d7,Increasing,2024-04-24 21:38:27,2024-04-24 21:39:46,7,0,0,1,1,0,2024-04-24T21:38:57Z,7.829999923706055,4,0,1
5adc95a1066c510001d410d7,Increasing,2024-04-24 21:38:27,2024-04-24 21:39:46,8,2,0,1,1,0,2024-04-24T21:39:05Z,7.732000112533569,3,1,1
5fec4bf28fd71dda83c7f34e,Increasing,2024-04-24 21:38:10,2024-04-24 21:39:49,1,0,0,0,0,0,2024-04-24T21:38:38Z,0,0,3,0
5fec4bf28fd71dda83c7f34e,Increasing,2024-04-24 21:38:10,2024-04-24 21:39:49,2,1,1,0,1,0,2024-04-24T21:39:00Z,22.683000087738037,3,2,3
5fec4bf28fd71dda83c7f34e,Increasing,2024-04-24 21:38:10,2024-04-24 21:39:49,3,2,1,0,1,0,2024-04-24T21:39:06Z,5.58299994468689,2,3,1
5fec4bf28fd71dda83c7f34e,Increasing,2024-04-24 21:38:10,2024-04-24 21:39:49,4,2,2,0,1,0,2024-04-24T21:39:12Z,5.936000108718872,1,4,1
5fec4bf28fd71dda83c7f34e,Increasing,2024-04-24 21:38:10,2024-04-24 21:39:49,5,2,0,0,1,0,2024-04-24T21:39:16Z,4.2790000438690186,1,3,1
5fec4bf28fd71dda83c7f34e,Increasing,2024-04-24 21:38:10,2024-04-24 21:39:49,6,2,1,1,1,0,2024-04-24T21:39:26Z,9.464999914169312,3,2,2
5fec4bf28fd71dda83c7f34e,Increasing,2024-04-24 21:38:10,2024-04-24 21:39:49,7,2,1,1,2,0,2024-04-24T21:39:31Z,5.4070000648498535,2,2,1
5fec4bf28fd71dda83c7f34e,Increasing,2024-04-24 21:38:10,2024-04-24 21:39:49,8,2,1,1,2,1,2024-04-24T21:39:41Z,9.645999908447266,3,1,1
66297498a5071056d9c6a626,Flat,2024-04-24 21:40:48,2024-04-24 21:43:49,1,0,0,1,1,1,2024-04-24T21:41:13Z,0,1,2,0
66297498a5071056d9c6a626,Flat,2024-04-24 21:40:48,2024-04-24 21:43:49,2,2,1,0,1,1,2024-04-24T21:41:39Z,26.875,4,0,3
66297498a5071056d9c6a626,Flat,2024-04-24 21:40:48,2024-04-24 21:43:49,3,2,1,0,2,1,2024-04-24T21:41:49Z,9.575000047683716,5,0,1
66297498a5071056d9c6a626,Flat,2024-04-24 21:40:48,2024-04-24 21:43:49,4,2,1,0,2,0,2024-04-24T21:41:56Z,7.080999851226807,4,1,1
66297498a5071056d9c6a626,Flat,2024-04-24 21:40:48,2024-04-24 21:43:49,5,1,0,0,2,1,2024-04-24T21:42:12Z,15.72100019454956,3,2,3
66297498a5071056d9c6a626,Flat,2024-04-24 21:40:48,2024-04-24 21:43:49,6,1,0,0,2,1,2024-04-24T21:42:45Z,33.56099987030029,3,2,0
66297498a5071056d9c6a626,Flat,2024-04-24 21:40:48,2024-04-24 21:43:49,7,2,1,0,1,1,2024-04-24T21:43:29Z,43.52900004386902,4,0,3
66297498a5071056d9c6a626,Flat,2024-04-24 21:40:48,2024-04-24 21:43:49,8,2,1,0,1,0,2024-04-24T21:43:44Z,15.40499997138977,3,1,1
5601ab2ea66d100012d5c38a,Flat,2024-04-24 21:42:10,2024-04-24 21:43:54,1,0,0,0,0,0,2024-04-24T21:42:18Z,0,4,0,0
5601ab2ea66d100012d5c38a,Flat,2024-04-24 21:42:10,2024-04-24 21:43:54,2,0,1,0,0,0,2024-04-24T21:42:27Z,9.013000011444092,5,0,1
5601ab2ea66d100012d5c38a,Flat,2024-04-24 21:42:10,2024-04-24 21:43:54,3,0,2,0,0,0,2024-04-24T21:42:35Z,7.9690001010894775,4,1,1
5601ab2ea66d100012d5c38a,Flat,2024-04-24 21:42:10,2024-04-24 21:43:54,4,0,1,0,1,0,2024-04-24T21:42:47Z,11.342999935150146,4,0,2
5601ab2ea66d100012d5c38a,Flat,2024-04-24 21:42:10,2024-04-24 21:43:54,5,0,1,1,0,0,2024-04-24T21:42:51Z,4.8399999141693115,4,1,2
5601ab2ea66d100012d5c38a,Flat,2024-04-24 21:42:10,2024-04-24 21:43:54,6,2,1,0,0,0,2024-04-24T21:42:58Z,6.296000003814697,4,0,2
5601ab2ea66d100012d5c38a,Flat,2024-04-24 21:42:10,2024-04-24 21:43:54,7,0,1,0,2,0,2024-04-24T21:43:14Z,15.888000011444092,4,1,2
5601ab2ea66d100012d5c38a,Flat,2024-04-24 21:42:10,2024-04-24 21:43:54,8,1,1,0,2,0,2024-04-24T21:43:23Z,9.791000127792358,3,2,1
5c5a093738e69b0001dd9343,Increasing,2024-04-24 21:36:46,2024-04-24 21:39:56,1,0,0,0,1,0,2024-04-24T21:37:14Z,0,2,4,0
5c5a093738e69b0001dd9343,Increasing,2024-04-24 21:36:46,2024-04-24 21:39:56,2,1,1,0,1,0,2024-04-24T21:37:50Z,36.71399998664856,0,2,2
5c5a093738e69b0001dd9343,Increasing,2024-04-24 21:36:46,2024-04-24 21:39:56,3,2,2,1,1,0,2024-04-24T21:38:26Z,35.72699999809265,1,1,3
5c5a093738e69b0001dd9343,Increasing,2024-04-24 21:36:46,2024-04-24 21:39:56,4,0,2,1,2,1,2024-04-24T21:38:49Z,22.96399998664856,4,1,3
5c5a093738e69b0001dd9343,Increasing,2024-04-24 21:36:46,2024-04-24 21:39:56,5,1,1,1,1,1,2024-04-24T21:39:10Z,20.846999883651733,2,0,3
5c5a093738e69b0001dd9343,Increasing,2024-04-24 21:36:46,2024-04-24 21:39:56,6,1,0,1,1,1,2024-04-24T21:39:27Z,16.59000015258789,3,1,1
5c5a093738e69b0001dd9343,Increasing,2024-04-24 21:36:46,2024-04-24 21:39:56,7,1,0,1,1,0,2024-04-24T21:39:38Z,11.727999925613403,2,2,1
5c5a093738e69b0001dd9343,Increasing,2024-04-24 21:36:46,2024-04-24 21:39:56,8,0,0,1,2,0,2024-04-24T21:39:49Z,10.486999988555908,4,3,2
5aca1b55e1099600016ab6b7,Increasing,2024-04-24 21:38:21,2024-04-24 21:40:15,1,0,0,0,0,0,2024-04-24T21:38:42Z,0,1,4,0
5aca1b55e1099600016ab6b7,Increasing,2024-04-24 21:38:21,2024-04-24 21:40:15,2,0,0,0,1,0,2024-04-24T21:39:05Z,23.437999963760376,2,3,1
5aca1b55e1099600016ab6b7,Increasing,2024-04-24 21:38:21,2024-04-24 21:40:15,3,2,0,0,2,0,2024-04-24T21:39:17Z,11.664999961853027,2,2,2
5aca1b55e1099600016ab6b7,Increasing,2024-04-24 21:38:21,2024-04-24 21:40:15,4,2,0,1,2,0,2024-04-24T21:39:33Z,16.019999980926514,1,3,1
5aca1b55e1099600016ab6b7,Increasing,2024-04-24 21:38:21,2024-04-24 21:40:15,5,2,1,0,2,0,2024-04-24T21:39:42Z,8.565000057220459,3,1,2
5aca1b55e1099600016ab6b7,Increasing,2024-04-24 21:38:21,2024-04-24 21:40:15,6,2,1,0,1,0,2024-04-24T21:39:51Z,9.333999872207642,4,1,1
5aca1b55e1099600016ab6b7,Increasing,2024-04-24 21:38:21,2024-04-24 21:40:15,7,2,1,0,1,1,2024-04-24T21:39:57Z,5.859000205993652,5,0,1
5aca1b55e1099600016ab6b7,Increasing,2024-04-24 21:38:21,2024-04-24 21:40:15,8,1,1,0,1,1,2024-04-24T21:40:09Z,11.941999912261963,4,0,1
5de3d4fc1d61c93cd498bb92,Increasing,2024-04-24 21:38:03,2024-04-24 21:40:30,1,0,0,0,0,1,2024-04-24T21:38:26Z,0,0,4,0
5de3d4fc1d61c93cd498bb92,Increasing,2024-04-24 21:38:03,2024-04-24 21:40:30,2,0,0,0,0,0,2024-04-24T21:38:50Z,23.68400001525879,1,3,1
5de3d4fc1d61c93cd498bb92,Increasing,2024-04-24 21:38:03,2024-04-24 21:40:30,3,0,0,1,2,0,2024-04-24T21:39:08Z,18.23799991607666,3,1,2
5de3d4fc1d61c93cd498bb92,Increasing,2024-04-24 21:38:03,2024-04-24 21:40:30,4,0,1,1,2,0,2024-04-24T21:39:21Z,12.824000120162964,4,0,1
5de3d4fc1d61c93cd498bb92,Increasing,2024-04-24 21:38:03,2024-04-24 21:40:30,5,1,0,0,2,0,2024-04-24T21:39:38Z,17.02300000190735,2,3,3
5de3d4fc1d61c93cd498bb92,Increasing,2024-04-24 21:38:03,2024-04-24 21:40:30,6,2,0,0,2,0,2024-04-24T21:39:50Z,12.305999994277954,3,2,1
5de3d4fc1d61c93cd498bb92,Increasing,2024-04-24 21:38:03,2024-04-24 21:40:30,7,2,1,0,2,0,2024-04-24T21:40:03Z,12.773000001907349,4,1,1
5de3d4fc1d61c93cd498bb92,Increasing,2024-04-24 21:38:03,2024-04-24 21:40:30,8,2,1,1,2,0,2024-04-24T21:40:14Z,10.823999881744385,5,0,1
66297081cf92682d528ef4b6,Increasing,2024-04-24 21:37:07,2024-04-24 21:40:41,1,0,0,0,0,0,2024-04-24T21:37:48Z,0,1,2,0
66297081cf92682d528ef4b6,Increasing,2024-04-24 21:37:07,2024-04-24 21:40:41,2,1,1,0,1,1,2024-04-24T21:38:35Z,47.210999965667725,3,0,4
66297081cf92682d528ef4b6,Increasing,2024-04-24 21:37:07,2024-04-24 21:40:41,3,2,0,1,1,1,2024-04-24T21:38:48Z,13.013999938964844,4,1,3
66297081cf92682d528ef4b6,Increasing,2024-04-24 21:37:07,2024-04-24 21:40:41,4,0,2,1,2,0,2024-04-24T21:39:05Z,17.481000185012817,1,5,4
66297081cf92682d528ef4b6,Increasing,2024-04-24 21:37:07,2024-04-24 21:40:41,5,0,2,1,2,0,2024-04-24T21:39:16Z,10.441999912261963,1,5,0
66297081cf92682d528ef4b6,Increasing,2024-04-24 21:37:07,2024-04-24 21:40:41,6,1,0,0,1,0,2024-04-24T21:39:40Z,24.194999933242798,3,1,4
66297081cf92682d528ef4b6,Increasing,2024-04-24 21:37:07,2024-04-24 21:40:41,7,1,0,1,1,1,2024-04-24T21:40:13Z,32.52999997138977,5,1,2
66297081cf92682d528ef4b6,Increasing,2024-04-24 21:37:07,2024-04-24 21:40:41,8,2,0,0,1,0,2024-04-24T21:40:34Z,21.272000074386597,2,1,3
65de30b34b701c678a13c75b,Increasing,2024-04-24 21:55:57,2024-04-24 21:58:21,1,1,0,0,1,1,2024-04-24T21:56:34Z,0,4,0,0
65de30b34b701c678a13c75b,Increasing,2024-04-24 21:55:57,2024-04-24 21:58:21,2,0,0,1,1,1,2024-04-24T21:56:54Z,20,4,1,2
65de30b34b701c678a13c75b,Increasing,2024-04-24 21:55:57,2024-04-24 21:58:21,3,0,0,1,1,0,2024-04-24T21:57:12Z,18.066999912261963,3,2,1
65de30b34b701c678a13c75b,Increasing,2024-04-24 21:55:57,2024-04-24 21:58:21,4,2,1,1,1,1,2024-04-24T21:57:31Z,18.979000091552734,2,2,3
65de30b34b701c678a13c75b,Increasing,2024-04-24 21:55:57,2024-04-24 21:58:21,5,0,0,1,2,1,2024-04-24T21:57:44Z,13.079999923706055,3,2,3
65de30b34b701c678a13c75b,Increasing,2024-04-24 21:55:57,2024-04-24 21:58:21,6,0,0,0,2,1,2024-04-24T21:57:52Z,7.7179999351501465,4,1,1
65de30b34b701c678a13c75b,Increasing,2024-04-24 21:55:57,2024-04-24 21:58:21,7,0,0,1,1,0,2024-04-24T21:58:07Z,14.881999969482422,3,2,3
65de30b34b701c678a13c75b,Increasing,2024-04-24 21:55:57,2024-04-24 21:58:21,8,0,0,1,1,0,2024-04-24T21:58:14Z,6.629000186920166,3,2,0
5c61da8590ff4f000109a650,Flat,2024-04-24 21:39:58,2024-04-24 21:41:12,1,0,0,0,0,0,2024-04-24T21:40:07Z,0,3,1,0
5c61da8590ff4f000109a650,Flat,2024-04-24 21:39:58,2024-04-24 21:41:12,2,0,1,0,0,0,2024-04-24T21:40:16Z,9.108000040054321,4,1,1
5c61da8590ff4f000109a650,Flat,2024-04-24 21:39:58,2024-04-24 21:41:12,3,0,1,0,1,0,2024-04-24T21:40:26Z,9.270999908447266,4,0,1
5c61da8590ff4f000109a650,Flat,2024-04-24 21:39:58,2024-04-24 21:41:12,4,1,1,0,1,0,2024-04-24T21:40:31Z,5.705000162124634,3,1,1
5c61da8590ff4f000109a650,Flat,2024-04-24 21:39:58,2024-04-24 21:41:12,5,2,1,0,1,0,2024-04-24T21:40:38Z,6.631999969482422,3,0,1
5c61da8590ff4f000109a650,Flat,2024-04-24 21:39:58,2024-04-24 21:41:12,6,0,2,0,1,0,2024-04-24T21:40:45Z,7.043999910354614,3,1,2
5c61da8590ff4f000109a650,Flat,2024-04-24 21:39:58,2024-04-24 21:41:12,7,0,1,1,2,0,2024-04-24T21:40:56Z,10.96399998664856,4,1,3
5c61da8590ff4f000109a650,Flat,2024-04-24 21:39:58,2024-04-24 21:41:12,8,0,1,0,2,0,2024-04-24T21:41:02Z,6.24399995803833,5,0,1
5a52961c76d1c60001aaafa7,Flat,2024-04-24 21:58:06,2024-04-24 21:59:36,1,0,1,0,0,0,2024-04-24T21:58:27Z,0,4,0,0
5a52961c76d1c60001aaafa7,Flat,2024-04-24 21:58:06,2024-04-24 21:59:36,2,1,1,0,0,0,2024-04-24T21:58:42Z,15.641999959945679,3,0,1
5a52961c76d1c60001aaafa7,Flat,2024-04-24 21:58:06,2024-04-24 21:59:36,3,1,1,0,0,0,2024-04-24T21:59:00Z,17.72599983215332,3,0,0
5a52961c76d1c60001aaafa7,Flat,2024-04-24 21:58:06,2024-04-24 21:59:36,4,0,1,0,0,0,2024-04-24T21:59:07Z,7.488000154495239,4,0,1
5a52961c76d1c60001aaafa7,Flat,2024-04-24 21:58:06,2024-04-24 21:59:36,5,0,0,1,0,0,2024-04-24T21:59:13Z,5.934999942779541,4,1,2
5a52961c76d1c60001aaafa7,Flat,2024-04-24 21:58:06,2024-04-24 21:59:36,6,1,0,0,0,0,2024-04-24T21:59:22Z,8.266000032424927,4,0,2
5a52961c76d1c60001aaafa7,Flat,2024-04-24 21:58:06,2024-04-24 21:59:36,7,0,0,0,0,0,2024-04-24T21:59:27Z,5.730999946594238,5,0,1
5a52961c76d1c60001aaafa7,Flat,2024-04-24 21:58:06,2024-04-24 21:59:36,8,0,0,0,0,0,2024-04-24T21:59:31Z,3.739000082015991,5,0,0
6148ee933093eb6be1edf761,Flat,2024-04-24 21:38:26,2024-04-24 21:41:24,1,0,0,0,0,0,2024-04-24T21:39:09Z,0,3,0,0
6148ee933093eb6be1edf761,Flat,2024-04-24 21:38:26,2024-04-24 21:41:24,2,1,0,0,1,0,2024-04-24T21:39:51Z,42.61399984359741,4,1,2
6148ee933093eb6be1edf761,Flat,2024-04-24 21:38:26,2024-04-24 21:41:24,3,2,0,0,1,0,2024-04-24T21:40:16Z,24.228000164031982,5,0,1
6148ee933093eb6be1edf761,Flat,2024-04-24 21:38:26,2024-04-24 21:41:24,4,2,1,0,1,0,2024-04-24T21:40:39Z,23.6489999294281,4,0,1
6148ee933093eb6be1edf761,Flat,2024-04-24 21:38:26,2024-04-24 21:41:24,5,2,2,0,1,0,2024-04-24T21:40:55Z,15.54200005531311,4,1,1
6148ee933093eb6be1edf761,Flat,2024-04-24 21:38:26,2024-04-24 21:41:24,6,2,2,0,2,0,2024-04-24T21:41:01Z,6.059999942779541,3,2,1
6148ee933093eb6be1edf761,Flat,2024-04-24 21:38:26,2024-04-24 21:41:24,7,2,0,0,2,0,2024-04-24T21:41:07Z,6.03600001335144,4,1,1
6148ee933093eb6be1edf761,Flat,2024-04-24 21:38:26,2024-04-24 21:41:24,8,2,0,1,2,0,2024-04-24T21:41:17Z,10.36299991607666,3,2,1
5e9ffbdcaf81220009abc94f,Increasing,2024-04-24 21:39:51,2024-04-24 21:41:45,1,0,0,0,1,0,2024-04-24T21:40:07Z,0,3,1,0
5e9ffbdcaf81220009abc94f,Increasing,2024-04-24 21:39:51,2024-04-24 21:41:45,2,0,1,0,2,0,2024-04-24T21:40:24Z,16.83399987220764,3,1,2
5e9ffbdcaf81220009abc94f,Increasing,2024-04-24 21:39:51,2024-04-24 21:41:45,3,2,0,0,1,0,2024-04-24T21:40:39Z,14.716000080108643,2,2,3
5e9ffbdcaf81220009abc94f,Increasing,2024-04-24 21:39:51,2024-04-24 21:41:45,4,1,2,1,0,0,2024-04-24T21:40:56Z,16.977999925613403,0,4,4
5e9ffbdcaf81220009abc94f,Increasing,2024-04-24 21:39:51,2024-04-24 21:41:45,5,1,0,1,1,0,2024-04-24T21:41:04Z,8.228000164031982,1,2,2
5e9ffbdcaf81220009abc94f,Increasing,2024-04-24 21:39:51,2024-04-24 21:41:45,6,1,0,0,2,1,2024-04-24T21:41:21Z,17.30299997329712,4,0,3
5e9ffbdcaf81220009abc94f,Increasing,2024-04-24 21:39:51,2024-04-24 21:41:45,7,1,0,0,2,0,2024-04-24T21:41:30Z,8.681999921798706,3,1,1
5e9ffbdcaf81220009abc94f,Increasing,2024-04-24 21:39:51,2024-04-24 21:41:45,8,0,0,0,2,0,2024-04-24T21:41:39Z,9.623000144958496,4,1,1
5e7253d4e8e2311879d30fce,Increasing,2024-04-24 21:40:32,2024-04-24 21:41:54,1,0,0,0,0,0,2024-04-24T21:40:39Z,0,1,3,0
5e7253d4e8e2311879d30fce,Increasing,2024-04-24 21:40:32,2024-04-24 21:41:54,2,1,0,0,2,0,2024-04-24T21:40:58Z,19.134000062942505,1,3,2
5e7253d4e8e2311879d30fce,Increasing,2024-04-24 21:40:32,2024-04-24 21:41:54,3,2,1,0,2,0,2024-04-24T21:41:06Z,7.796999931335449,3,1,2
5e7253d4e8e2311879d30fce,Increasing,2024-04-24 21:40:32,2024-04-24 21:41:54,4,2,1,0,1,0,2024-04-24T21:41:13Z,7.172000169754028,4,1,1
5e7253d4e8e2311879d30fce,Increasing,2024-04-24 21:40:32,2024-04-24 21:41:54,5,2,2,0,2,1,2024-04-24T21:41:21Z,7.250999927520752,1,2,3
5e7253d4e8e2311879d30fce,Increasing,2024-04-24 21:40:32,2024-04-24 21:41:54,6,2,1,0,1,1,2024-04-24T21:41:26Z,5.555999994277954,3,2,2
5e7253d4e8e2311879d30fce,Increasing,2024-04-24 21:40:32,2024-04-24 21:41:54,7,2,1,1,1,1,2024-04-24T21:41:34Z,8.35699987411499,4,1,1
5e7253d4e8e2311879d30fce,Increasing,2024-04-24 21:40:32,2024-04-24 21:41:54,8,2,1,1,1,0,2024-04-24T21:41:44Z,10.063000202178955,5,0,1
60fc14b7339c9fc0dc0ab317,Increasing,2024-04-24 21:39:52,2024-04-24 21:42:13,1,0,0,0,2,0,2024-04-24T21:40:27Z,0,1,2,0
60fc14b7339c9fc0dc0ab317,Increasing,2024-04-24 21:39:52,2024-04-24 21:42:13,2,0,0,0,1,1,2024-04-24T21:40:51Z,23.93400001525879,3,1,2
60fc14b7339c9fc0dc0ab317,Increasing,2024-04-24 21:39:52,2024-04-24 21:42:13,3,0,1,0,1,1,2024-04-24T21:41:04Z,13.147000074386597,4,1,1
60fc14b7339c9fc0dc0ab317,Increasing,2024-04-24 21:39:52,2024-04-24 21:42:13,4,1,0,0,1,1,2024-04-24T21:41:13Z,8.85700011253357,2,1,2
60fc14b7339c9fc0dc0ab317,Increasing,2024-04-24 21:39:52,2024-04-24 21:42:13,5,2,0,0,1,1,2024-04-24T21:41:22Z,9.407999992370605,2,2,1
60fc14b7339c9fc0dc0ab317,Increasing,2024-04-24 21:39:52,2024-04-24 21:42:13,6,0,0,1,1,1,2024-04-24T21:41:36Z,14.369999885559082,4,0,2
60fc14b7339c9fc0dc0ab317,Increasing,2024-04-24 21:39:52,2024-04-24 21:42:13,7,0,1,1,1,1,2024-04-24T21:41:49Z,12.594000101089478,5,0,1
60fc14b7339c9fc0dc0ab317,Increasing,2024-04-24 21:39:52,2024-04-24 21:42:13,8,0,1,1,1,1,2024-04-24T21:42:04Z,15.369999885559082,5,0,0
5d20e5aea3262d0017af1588,Increasing,2024-04-24 21:41:16,2024-04-24 21:43:14,1,0,0,0,0,0,2024-04-24T21:41:30Z,0,2,3,0
5d20e5aea3262d0017af1588,Increasing,2024-04-24 21:41:16,2024-04-24 21:43:14,2,1,1,0,1,0,2024-04-24T21:41:51Z,21.003000020980835,1,3,3
5d20e5aea3262d0017af1588,Increasing,2024-04-24 21:41:16,2024-04-24 21:43:14,3,2,0,0,1,0,2024-04-24T21:42:07Z,16.4280002117157,2,2,2
5d20e5aea3262d0017af1588,Increasing,2024-04-24 21:41:16,2024-04-24 21:43:14,4,2,0,0,2,0,2024-04-24T21:42:19Z,11.914999961853027,1,2,1
